Nome Estacão,Data,Humidade relativa média diária (%),Precipitação diária (mm),Temperatura do ar média diária (°C),Velocidade do vento média diária (m/s),Distrito
BARRAGEM DE MONTARGIL,03/12/1985 09:00,72.5,0.0,16.5,,Portalegre
BARRAGEM DE MONTARGIL,04/12/1985 09:00,83.0,0.0,15.0,,Portalegre
BARRAGEM DE MONTARGIL,05/12/1985 09:00,78.0,8.5,13.5,,Portalegre
BARRAGEM DE MONTARGIL,06/12/1985 09:00,86.0,1.0,10.5,,Portalegre
BARRAGEM DE MONTARGIL,07/12/1985 09:00,81.0,0.0,10.75,,Portalegre
BARRAGEM DE MONTARGIL,08/12/1985 09:00,79.0,7.5,10.5,,Portalegre
BARRAGEM DE MONTARGIL,09/12/1985 09:00,84.0,1.3,9.0,,Portalegre
BARRAGEM DE MONTARGIL,10/12/1985 09:00,77.0,1.0,9.5,,Portalegre
BARRAGEM DE MONTARGIL,11/12/1985 09:00,74.0,17.5,9.5,,Portalegre
BARRAGEM DE MONTARGIL,12/12/1985 09:00,70.0,0.2,8.0,,Portalegre
BARRAGEM DE MONTARGIL,13/12/1985 09:00,77.5,0.0,7.75,,Portalegre
BARRAGEM DE MONTARGIL,14/12/1985 09:00,78.0,0.0,8.0,,Portalegre
BARRAGEM DE MONTARGIL,15/12/1985 09:00,79.0,0.0,8.25,,Portalegre
BARRAGEM DE MONTARGIL,16/12/1985 09:00,77.0,0.0,8.75,,Portalegre
BARRAGEM DE MONTARGIL,17/12/1985 09:00,84.0,0.0,8.0,,Portalegre
BARRAGEM DE MONTARGIL,18/12/1985 09:00,85.0,0.0,8.75,,Portalegre
BARRAGEM DE MONTARGIL,19/12/1985 09:00,85.0,0.0,8.5,,Portalegre
BARRAGEM DE MONTARGIL,20/12/1985 09:00,80.0,0.0,9.25,,Portalegre
BARRAGEM DE MONTARGIL,21/12/1985 09:00,87.0,0.0,10.5,,Portalegre
BARRAGEM DE MONTARGIL,22/12/1985 09:00,87.0,10.0,10.5,,Portalegre
BARRAGEM DE MONTARGIL,23/12/1985 09:00,86.0,0.5,10.0,,Portalegre
BARRAGEM DE MONTARGIL,24/12/1985 09:00,86.0,5.0,10.25,,Portalegre
BARRAGEM DE MONTARGIL,25/12/1985 09:00,87.0,17.5,10.75,,Portalegre
BARRAGEM DE MONTARGIL,26/12/1985 09:00,86.0,0.8,9.0,,Portalegre
BARRAGEM DE MONTARGIL,27/12/1985 09:00,86.0,9.5,10.5,,Portalegre
BARRAGEM DE MONTARGIL,28/12/1985 09:00,79.0,7.0,8.75,,Portalegre
BARRAGEM DE MONTARGIL,29/12/1985 09:00,79.5,0.2,8.0,,Portalegre
BARRAGEM DE MONTARGIL,30/12/1985 09:00,79.0,0.0,7.5,,Portalegre
BARRAGEM DE MONTARGIL,31/12/1985 09:00,72.0,0.3,6.0,,Portalegre
BARRAGEM DE MONTARGIL,01/01/1986 09:00,66.0,5.3,8.5,,Portalegre
BARRAGEM DE MONTARGIL,02/01/1986 09:00,80.0,3.5,7.75,,Portalegre
BARRAGEM DE MONTARGIL,03/01/1986 09:00,85.0,5.0,8.25,,Portalegre
BARRAGEM DE MONTARGIL,04/01/1986 09:00,85.0,3.9,9.0,,Portalegre
BARRAGEM DE MONTARGIL,05/01/1986 09:00,78.5,3.3,8.5,,Portalegre
BARRAGEM DE MONTARGIL,06/01/1986 09:00,76.5,0.0,7.25,,Portalegre
BARRAGEM DE MONTARGIL,07/01/1986 09:00,71.0,6.0,8.5,,Portalegre
BARRAGEM DE MONTARGIL,08/01/1986 09:00,79.5,14.3,9.0,,Portalegre
BARRAGEM DE MONTARGIL,09/01/1986 09:00,87.0,2.5,9.5,,Portalegre
BARRAGEM DE MONTARGIL,10/01/1986 09:00,59.0,0.2,9.0,,Portalegre
BARRAGEM DE MONTARGIL,11/01/1986 09:00,85.0,0.0,9.0,,Portalegre
BARRAGEM DE MONTARGIL,12/01/1986 09:00,69.0,0.0,10.5,,Portalegre
BARRAGEM DE MONTARGIL,13/01/1986 09:00,72.0,0.0,9.5,,Portalegre
BARRAGEM DE MONTARGIL,14/01/1986 09:00,83.0,0.0,8.0,,Portalegre
BARRAGEM DE MONTARGIL,15/01/1986 09:00,73.5,0.0,7.5,,Portalegre
BARRAGEM DE MONTARGIL,16/01/1986 09:00,78.0,0.0,8.5,,Portalegre
BARRAGEM DE MONTARGIL,17/01/1986 09:00,79.0,0.0,9.75,,Portalegre
BARRAGEM DE MONTARGIL,18/01/1986 09:00,79.0,0.0,10.5,,Portalegre
BARRAGEM DE MONTARGIL,19/01/1986 09:00,72.0,0.0,10.0,,Portalegre
BARRAGEM DE MONTARGIL,20/01/1986 09:00,72.0,0.0,8.75,,Portalegre
BARRAGEM DE MONTARGIL,21/01/1986 09:00,80.0,0.5,9.0,,Portalegre
