SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BENSAFRIM (31E/02UG),,BENSAFRIM (31E/02UG),,BOALHOSA (03G/05UG),,BOALHOSA (03G/05UG),,BOLEIROS (16F/03U),,BOLEIROS (16F/03U),,BOLETA (CARAPINHEIRA) (12F/03UG),,BOLETA (CARAPINHEIRA) (12F/03UG),,BORNES (05O/01UG),,BORNES (05O/01UG),,BOTICAS (03L/03G),,BOTICAS (03L/03G),,BOUÇA DA MÓ (03I/02U),,BOUÇA DA MÓ (03I/02U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
06/11/2019 09:00,,,,,1.7,(vau),0.5,,,,,,,,1.2,,2.6,(vau),0.6,,,,,,,,,,
07/11/2019 09:00,,,,,9,(vau),0.7,,,,,,,,1.1,,0.8,(vau),0.9,,,,,,,,,,
08/11/2019 09:00,,,,,13.2,(vau),0.6,,,,,,,,1.2,,2,(vau),0.6,,,,,,,,,,
09/11/2019 09:00,,,,,7.4,(vau),0.6,,,,,,,,0.5,,2.3,(vau),1,,,,,,,,,,
10/11/2019 09:00,,,,,12.8,(vau),0.7,,,,,,,,0.8,,9,(vau),1,,,,,,,,,,
11/11/2019 09:00,,,,,5.9,(vau),0.2,,,,,,,,0.4,,2.4,(vau),0.6,,,,,,,,,,
12/11/2019 09:00,,,,,0,(vau),0.6,,,,,,,,1.5,,0.1,(vau),0.6,,,,,,,,,,
13/11/2019 09:00,1.4,(vau),,,37.9,(vau),1.5,,,,,,,,1.8,,10.5,(vau),1.1,,,,,,,,,,
14/11/2019 09:00,0.4,(vau),,,14,(vau),1.2,,,,,,,,1.6,,5.9,(vau),1.1,,,,,,,,,,
15/11/2019 09:00,,,,,8,(vau),1.2,,,,,,,,1.9,,2,(vau),1.4,,,,,,,,,,
16/11/2019 09:00,,,,,1.2,(vau),0.8,,,,,,,,1.3,,0,(vau),0.8,,,,,,,,,,
17/11/2019 09:00,,,,,5.1,(vau),0.7,,,,,,,,0.7,,0.1,(vau),0.7,,,,,,,,,,
18/11/2019 09:00,,,,,1.6,(vau),0.5,,,,,,,,0.7,,0.1,(vau),0.7,,,,,,,,,,
19/11/2019 09:00,,,,,1.3,(vau),0.4,,,,,,,,0.5,,0,(vau),0.7,,,,,,,,,,
20/11/2019 09:00,,,,,13.4,(vau),0.7,,,,,,,,0.7,,7,(vau),0.9,,,,,,,,,,
21/11/2019 09:00,,,,,15.1,(vau),0.5,,,,,,,,0.7,,4.2,(vau),1.6,,,,,,,,,,
22/11/2019 09:00,,,,,46.1,(vau),1.7,,,,,,,,1.3,,7.5,(vau),2.5,,,,,,,,,,
23/11/2019 09:00,,,,,13.3,(vau),2,,,,,,,,3,,6.2,(vau),2.1,,,,,,,,,,
24/11/2019 09:00,,,,,4.6,(vau),0.5,,,,,,,,0.8,,0,(vau),1,,,,,,,,,,
25/11/2019 09:00,,,,,36.8,(vau),1.8,,,,,,,,1.8,,3.8,(vau),2,,,,,,,,,,
26/11/2019 09:00,,,,,36.7,(vau),1.7,,,,,,,,1.8,,3.6,(vau),1.7,,,,,,,,,,
27/11/2019 09:00,2.1,(vau),,,12.7,(vau),2.5,,,,,,,,2.1,,2.4,(vau),1.5,,,,,,,,,,
28/11/2019 09:00,,,,,22.6,(vau),2.6,,,,,,,,1.4,,0.6,(vau),1.7,,,,,,,,,,
29/11/2019 09:00,,,,,26.4,(vau),1.6,,,,,,,,3.7,,10,(vau),1.2,,,,,,,,,,
30/11/2019 09:00,,,,,35.3,(vau),1.9,,,,,,,,2,,12.9,(vau),1.3,,,,,,,,,,
01/12/2019 09:00,,,,,37.3,(vau),1.8,,,,,,,,1.8,,12,(vau),1.6,,,,,,,,,,
02/12/2019 09:00,,,,,0.1,(vau),1.7,,,,,,,,2.4,,0.6,(vau),1.7,,,,,,,,,,
03/12/2019 09:00,,,,,0,(vau),1.2,,,,,,,,3.1,,0,(vau),2.6,,,,,,,,,,
04/12/2019 09:00,,,,,0,(vau),0.6,,,,,,,,0.9,,0,(vau),1.4,,,,,,,,,,
05/12/2019 09:00,,,,,0,(vau),1.3,,,,,,,,0.7,,0,(vau),0.8,,,,,,,,,,
06/12/2019 09:00,,,,,0,(vau),0.5,,,,,,,,1.2,,0,(vau),1.6,,,,,,,,,,
07/12/2019 09:00,,,,,0,(vau),0.2,,,,,,,,0.5,,0,(vau),0.6,,,,,,,,,,
08/12/2019 09:00,,,,,1.5,(vau),0.7,,,,,,,,0.3,,0,(vau),0.5,,,,,,,,,,
09/12/2019 09:00,,,,,3.2,(vau),0.6,,,,,,,,0.4,,3.2,(vau),0.3,,,,,,,,,,
10/12/2019 09:00,,,,,0,(vau),1.3,,,,,,,,0.4,,0.1,(vau),0.5,,,,,,,,,,
11/12/2019 09:00,,,,,12.9,(vau),1.2,,,,,,,,0.5,,1.8,(vau),0.3,,,,,,,,,,
12/12/2019 09:00,,,,,15,(vau),1.1,,,,,,,,0.8,,0.3,(vau),1.5,,,,,,,,,,
13/12/2019 09:00,,,,,70.5,(vau),2.8,,,,,,,,3,,2.2,(vau),2.2,,,,,,,,,,
14/12/2019 09:00,,,,,14.9,(vau),1.5,,,,,,,,1.3,,0,(vau),1.4,,,,,,,,,,
15/12/2019 09:00,,,,,44.8,(vau),2.9,,,,,,,,2,,1.7,(vau),2.4,,,,,,,,,,
16/12/2019 09:00,,,,,42.4,(vau),0.3,,,,,,,,1.6,,33.8,(vau),2.8,,,,,,,,,,
17/12/2019 09:00,,,,,7.4,(vau),0.8,,,,,,,,1,,39.1,(vau),0.8,,,,,,,,,,
18/12/2019 09:00,,,,,20.9,(vau),1.2,,,,,,,,1.7,,0.4,(vau),1.9,,,,,,,,,,
19/12/2019 09:00,,,,,81.2,(vau),3.7,,,,,,,,4.7,,33.6,(vau),4.2,,,,,,,,,,
20/12/2019 09:00,,,,,34,(vau),2.2,,,,,,,,5.3,,38.3,(vau),2.7,,,,,,,,,,
21/12/2019 09:00,,,,,58.3,(vau),2.4,,,,,,,,4.4,,13.9,(vau),2,,,,,,,,,,
22/12/2019 09:00,,,,,20.9,(vau),4.1,,,,,,,,4.8,,3.3,(vau),2.8,,,,,,,,,,
23/12/2019 09:00,,,,,4.6,(vau),1.1,,,,,,,,1.4,,1.3,(vau),1.2,,,,,,,,,,
24/12/2019 09:00,,,,,11.3,(vau),0.7,,,,,,,,0.1,,0,(vau),0.7,,,,,,,,,,
25/12/2019 09:00,,,,,0.1,(vau),0.3,,,,,,,,0.5,,0.1,(vau),0.3,,,,,,,,,,
26/12/2019 09:00,,,,,3.3,(vau),0.7,,,,,,,,0.8,,0.1,(vau),0.5,,,,,,,,,,
27/12/2019 09:00,,,,,0,(vau),0.6,,,,,,,,0.5,,0,(vau),0.8,,,,,,,,,,
28/12/2019 09:00,,,,,0,(vau),0.6,,,,,,,,0.6,,0,(vau),0.4,,,,,,,,,,
29/12/2019 09:00,,,,,0,(vau),0.6,,,,,,,,0.6,,0.2,(vau),0.4,,,,,,,,,,
30/12/2019 09:00,,,,,0,(vau),0.3,,,,,,,,0.4,,0.1,(vau),0.8,,,,,,,,,,
31/12/2019 09:00,,,,,0.1,(vau),0.3,,,,,,,,0.5,,0,(vau),0.7,,,,,,,,,,
01/01/2020 09:00,,,,,0,(vau),0.2,,,,,,,,0.4,,0,(vau),0.8,,,,,,,,,,
02/01/2020 09:00,,,,,0,(vau),0.6,,,,,,,,0.2,,0,(vau),0.4,,,,,,,,,,
03/01/2020 09:00,,,,,0.6,(vau),0.6,,,,,,,,0.3,,0,(vau),0.4,,,,,,,,,,
04/01/2020 09:00,,,,,2,(vau),0.3,,,,,,,,0.3,,0,(vau),0.3,,,,,,,,,,
05/01/2020 09:00,,,,,0,(vau),0.4,,,,,,,,0.9,,0.1,(vau),1,,,,,,,,,,
06/01/2020 09:00,,,,,0.1,(vau),0.2,,,,,,,,0.6,,0,(vau),0.5,,,,,,,,,,
07/01/2020 09:00,,,,,0,(vau),0.1,,,,,,,,0.2,,0,(vau),0.4,,,,,,,,,,
08/01/2020 09:00,,,,,0,(vau),0.2,,,,,,,,0.3,,0.1,(vau),0.3,,,,,,,,,,
09/01/2020 09:00,,,,,1.9,(vau),0.3,,,,,,,,0.3,,0,(vau),0.5,,,,,,,,,,
10/01/2020 09:00,0,(vau),,,3,(vau),0.7,,,,,,,,0.6,,0.2,(vau),0.9,,,,,,,,,,
11/01/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,0.5,,0,(vau),1,,,,,,,,,,
12/01/2020 09:00,0,(vau),,,0,(vau),0.2,,,,,,,,0.3,,0,(vau),0.9,,,,,,,,,,
13/01/2020 09:00,0.1,(vau),,,0.2,(vau),0.4,,,,,,,,0.3,,0.1,(vau),0.3,,,,,,,,,,
14/01/2020 09:00,0.8,(vau),,,1.9,(vau),1.4,,,,,,,,0.8,,0,(vau),1.4,,,,,,,,,,
15/01/2020 09:00,0.2,(vau),,,33.4,(vau),2.3,,,,,,,,3.2,,11.3,(vau),3.8,,,,,,,,,,
16/01/2020 09:00,0.7,(vau),,,14.6,(vau),1.9,,,,,,,,2.3,,1.5,(vau),3.3,,,,,,,,,,
17/01/2020 09:00,1.5,(vau),,,25.7,(vau),1.9,,,,,,,,2.3,,8.2,(vau),2.4,,0,(vau),,,,,,,
18/01/2020 09:00,0.9,(vau),,,12.8,(vau),0.7,,,,,,,,0.8,,5.3,(vau),1.3,,1.3,(vau),,,,,,,
19/01/2020 09:00,2.3,(vau),,,11.6,(vau),1.2,,,,,,,,2.1,,1.3,(vau),1.3,,0.4,(vau),,,,,,,
20/01/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,3.1,,0.1,(vau),3,,0.9,(vau),,,,,,,
21/01/2020 09:00,0,(vau),,,0.1,(vau),1.2,,,,,,,,4.6,,0,(vau),4.8,,0.4,(vau),,,,,,,
22/01/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,3.3,,1,(vau),4.9,,0.9,(vau),,,,,,,
23/01/2020 09:00,1.8,(vau),,,0,(vau),0.8,,,,,,,,1,,0,(vau),2.7,,0.6,(vau),,,,,,,
24/01/2020 09:00,1.2,(vau),,,4.6,(vau),0.4,,,,,,,,0.7,,2.2,(vau),1.6,,0,(vau),,,,,,,
25/01/2020 09:00,8.8,(vau),,,0,(vau),0.6,,,,,,,,0.6,,0.2,(vau),0.8,,0,(vau),,,,,,,
26/01/2020 09:00,0.5,(vau),,,0,(vau),0.5,,,,,,,,0.5,,0,(vau),0.8,,0,(vau),,,,,,,
27/01/2020 09:00,0.2,(vau),,,38,(vau),1.9,,,,,,,,1.4,,0.1,(vau),2.1,,0,(vau),,,,,,,
28/01/2020 09:00,0.1,(vau),,,24,(vau),1.6,,,,,,,,2.9,,11.8,(vau),1.8,,0,(vau),,,,,,,
29/01/2020 09:00,0,(vau),,,43.9,(vau),1.6,,,,,,,,2,,3.5,(vau),1.7,,0,(vau),,,,,,,
30/01/2020 09:00,0,(vau),,,46.7,(vau),2.8,,,,,,,,1.4,,2.2,(vau),1.6,,0,(vau),,,,,,,
31/01/2020 09:00,0.1,(vau),,,37.4,(vau),1.6,,,,,,,,1.4,,2.3,(vau),1.9,,0,(vau),,,,,,,
01/02/2020 09:00,0.1,(vau),,,40.4,(vau),2,,,,,,,,2.3,,1.9,(vau),2,,0,(vau),,,,,,,
02/02/2020 09:00,0.2,(vau),,,23.7,(vau),2,,,,,,,,1.1,,0.5,(vau),1.3,,0.3,(vau),,,,,,,
03/02/2020 09:00,0.1,(vau),,,0.1,(vau),1.1,,,,,,,,0.6,,0,(vau),1,,0,(vau),,,,,,,
04/02/2020 09:00,0.3,(vau),,,0,(vau),0.9,,,,,,,,0.6,,0,(vau),0.8,,0,(vau),,,,,,,
05/02/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,0.5,,0.1,(vau),1.3,,0,(vau),,,,,,,
06/02/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,0.8,,0,(vau),1.4,,0,(vau),,,,,,,
07/02/2020 09:00,0.1,(vau),,,0,(vau),0.5,,,,,,,,0.9,,0,(vau),0.7,,0,(vau),,,,,,,
08/02/2020 09:00,0.1,(vau),,,9.5,(vau),1.3,,,,,,,,1.2,,4.4,(vau),0.9,,0,(vau),,,,,,,
09/02/2020 09:00,0.8,(vau),,,1.1,(vau),0.7,,,,,,,,0.4,,0,(vau),0.6,,0,(vau),,,,,,,
10/02/2020 09:00,0,(vau),,,18,(vau),1.1,,,,,,,,0.5,,0,(vau),1.2,,0,(vau),,,,,,,
11/02/2020 09:00,0.1,(vau),,,3.5,(vau),0.6,,,,,,,,0.7,,0,(vau),0.9,,0,(vau),,,,,,,
12/02/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,0.8,,1,(vau),0.5,,0,(vau),,,,,,,
13/02/2020 09:00,1.1,(vau),,,5.6,(vau),1.1,,,,,,,,0.4,,0,(vau),0.7,,0,(vau),,,,,,,
14/02/2020 09:00,0.1,(vau),,,1.4,(vau),0.9,,,,,,,,0.5,,0,(vau),1.1,,0,(vau),,,,,,,
15/02/2020 09:00,0.1,(vau),,,0.1,(vau),0.4,,,,,,,,0.5,,0,(vau),0.8,,0,(vau),,,,,,,
16/02/2020 09:00,0.1,(vau),,,7.2,(vau),1.8,,,,,,,,0.8,,0,(vau),1.2,,0,(vau),,,,,,,
17/02/2020 09:00,0.1,(vau),,,38.7,(vau),2,,,,,,,,1.6,,3.5,(vau),2.4,,0,(vau),,,,,,,
18/02/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,1.3,,0.1,(vau),1.3,,0,(vau),,,,,,,
19/02/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,1.3,,0,(vau),1.1,,0.2,(vau),,,,,,,
20/02/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,0.5,,0,(vau),1,,0.5,(vau),,,,,,,
21/02/2020 09:00,0.1,(vau),,,0,(vau),0.9,,,,,,,,0.6,,0,(vau),1.2,,0,(vau),,,,,,,
22/02/2020 09:00,0.2,(vau),,,0,(vau),0.7,,,,,,,,0.5,,0,(vau),1.2,,0.2,(vau),,,,,,,
23/02/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,0.4,,0,(vau),1.1,,0.1,(vau),,,,,,,
24/02/2020 09:00,0.1,(vau),,,0,(vau),0.3,,,,,,,,0.5,,0,(vau),1.2,,0,(vau),,,,,,,
25/02/2020 09:00,0.1,(vau),,,2.4,(vau),0.7,,,,,,,,0.7,,0,(vau),0.9,,0,(vau),,,,,,,
26/02/2020 09:00,0.5,(vau),,,2.8,(vau),0.6,,,,,,,,0.8,,0,(vau),0.8,,0,(vau),,,,,,,
27/02/2020 09:00,0,(vau),,,1.4,(vau),0.9,,,,,,,,0.8,,0,(vau),1.3,,0,(vau),,,,,,,
28/02/2020 09:00,0,(vau),,,0.1,(vau),0.8,,,,,,,,0.7,,0,(vau),1.2,,0,(vau),,,,,,,
29/02/2020 09:00,0,(vau),,,34.8,(vau),1.9,,,,,,,,2,,4.4,(vau),1.7,,0,(vau),,,,,,,
01/03/2020 09:00,2.2,(vau),,,27,(vau),2.2,,,,,,,,2.6,,4,(vau),1.9,,0,(vau),,,,,,,
02/03/2020 09:00,0.3,(vau),,,43.6,(vau),2.9,,,,,,,,5,,16.3,(vau),2.2,,0,(vau),,,,,,,
03/03/2020 09:00,0.1,(vau),,,6.5,(vau),2.1,,,,,,,,1.9,,0.3,(vau),2,,0,(vau),,,,,,,
04/03/2020 09:00,0,(vau),,,27.6,(vau),1.7,,,,,,,,2.4,,0.5,(vau),1.3,,0,(vau),,,,,,,
05/03/2020 09:00,0.9,(vau),,,45.3,(vau),2.7,,,,,,,,3,,6.2,(vau),1.7,,0,(vau),,,,,,,
06/03/2020 09:00,0.1,(vau),,,9.1,(vau),1.5,,,,,,,,2.4,,3,(vau),1.5,,0,(vau),,,,,,,
07/03/2020 09:00,0.1,(vau),,,0.1,(vau),0.7,,,,,,,,1.5,,0,(vau),1.4,,0,(vau),,,,,,,
08/03/2020 09:00,0,(vau),,,0.5,(vau),0.5,,,,,,,,0.7,,0,(vau),0.9,,0,(vau),,,,,,,
09/03/2020 09:00,0,(vau),,,2.1,(vau),0.4,,,,,,,,0.3,,0,(vau),0.7,,0,(vau),,,,,,,
10/03/2020 09:00,0,(vau),,,0.1,(vau),0.4,,,,,,,,0.9,,0,(vau),1.2,,0,(vau),,,,,,,
11/03/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,0.9,,0,(vau),1.2,,0.1,(vau),,,,,,,
12/03/2020 09:00,0,(vau),,,0.1,(vau),0.9,,,,,,,,0.9,,0,(vau),1.2,,0,(vau),,,,,,,
13/03/2020 09:00,0,(vau),,,0,(vau),1.9,,,,,,,,0.9,,0,(vau),1.6,,0,(vau),,,,,,,
14/03/2020 09:00,0,(vau),,,0,(vau),1.8,,,,,,,,0.9,,0,(vau),1.1,,0,(vau),,,,,,,
15/03/2020 09:00,0.1,(vau),,,0,(vau),0.6,,,,,,,,0.8,,0,(vau),1,,0,(vau),,,,,,,
16/03/2020 09:00,0.1,(vau),,,3.8,(vau),0.9,,,,,,,,1.5,,3.8,(vau),1,,0,(vau),,,,,,,
17/03/2020 09:00,0,(vau),,,0,(vau),2.2,,,,,,,,2.7,,0,(vau),2.8,,0,(vau),,,,,,,
18/03/2020 09:00,10.7,(vau),,,0,(vau),0.8,,,,,,,,1.3,,0,(vau),2.7,,0,(vau),,,,,,,
19/03/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,0.9,,0,(vau),1.8,,0,(vau),,,,,,,
20/03/2020 09:00,0,(vau),,,2.3,(vau),0.6,,,,,,,,0.8,,0,(vau),1.3,,0,(vau),,,,,,,
21/03/2020 09:00,5.6,(vau),,,24.4,(vau),0.3,,,,,,,,0.6,,15.4,(vau),1,,0,(vau),,,,,,,
22/03/2020 09:00,0.7,(vau),,,0,(vau),0.3,,,,,,,,0.6,,4.1,(vau),0.4,,0,(vau),,,,,,,
23/03/2020 09:00,0.1,(vau),,,0.2,(vau),0.8,,,,,,,,0.9,,4.7,(vau),1.1,,0,(vau),,,,,,,
24/03/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,0.9,,0,(vau),2.6,,0,(vau),,,,,,,
25/03/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,0.9,,0,(vau),1.9,,0.1,(vau),,,,,,,
26/03/2020 09:00,4.2,(vau),,,0,(vau),0.6,,,,,,,,1.2,,0,(vau),1.3,,0,(vau),,,,,,,
27/03/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.3,,0,(vau),2.7,,0.2,(vau),,,,,,,
28/03/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,0.8,,0,(vau),1.7,,0,(vau),,,,,,,
29/03/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,0.9,,0,(vau),1.3,,0,(vau),,,,,,,
30/03/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,0.9,,0,(vau),2.6,,0,(vau),,,,,,,
31/03/2020 09:00,25.2,(vau),,,0,(vau),0.7,,,,,,,,3.1,,0,(vau),3.9,,0,(vau),,,,,,,
01/04/2020 09:00,0.5,(vau),,,8.9,(vau),0.6,,,,,,,,0.8,,24.7,(vau),1.5,,0,(vau),,,,,,,
02/04/2020 09:00,9.3,(vau),,,0,(vau),0.9,,,,,,,,0.8,,0.1,(vau),0.8,,0,(vau),,,,,,,
03/04/2020 09:00,0.2,(vau),,,0,(vau),1,,,,,,,,0.8,,1.2,(vau),1.7,,0.4,(vau),,,,,,,
04/04/2020 09:00,0.4,(vau),,,0,(vau),0.8,,,,,,,,0.5,,0,(vau),1.8,,0,(vau),,,,,,,
05/04/2020 09:00,0.8,(vau),,,15.9,(vau),1.6,,,,,,,,3.4,,0.1,(vau),2.9,,0,(vau),,,,,,,
06/04/2020 09:00,5.7,(vau),,,38.1,(vau),0.7,,,,,,,,1.2,,24,(vau),1.8,,2.1,(vau),,,,,,,
07/04/2020 09:00,3.8,(vau),,,16.5,(vau),0.3,,,,,,,,0.9,,2.2,(vau),1.2,,1.6,(vau),,,,,,,
08/04/2020 09:00,0,(vau),,,0.1,(vau),0.9,,,,,,,,1.4,,0,(vau),0.9,,,,,,,,,,
09/04/2020 09:00,0.7,(vau),,,18.2,(vau),0.9,,,,,,,,0.9,,2,(vau),1.1,,,,,,,,,,
10/04/2020 09:00,0,(vau),,,25.1,(vau),0.9,,,,,,,,1.4,,7.8,(vau),0.8,,,,,,,,,,
11/04/2020 09:00,0,(vau),,,0.9,(vau),0.6,,,,,,,,0.8,,1.5,(vau),0.7,,,,,,,,,,
12/04/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,0.9,,0,(vau),0.8,,,,,,,,,,
13/04/2020 09:00,0,(vau),,,2.1,(vau),0.9,,,,,,,,1.1,,1.2,(vau),0.8,,,,,,,,,,
14/04/2020 09:00,0.6,(vau),,,3,(vau),0.8,,,,,,,,0.4,,0,(vau),1.7,,,,,,,,,,
15/04/2020 09:00,11.5,(vau),,,1,(vau),1,,,,,,,,1.5,,10.8,(vau),2.2,,,,,,,,,,
16/04/2020 09:00,8.4,(vau),,,7.8,(vau),1,,,,,,,,2.1,,8.4,(vau),2,,,,,,,,,,
17/04/2020 09:00,3.2,(vau),,,41.3,(vau),1.6,,,,,,,,1.9,,16.9,(vau),2.6,,,,,,,,,,
18/04/2020 09:00,0.1,(vau),,,8.1,(vau),1.2,,,,,,,,1.8,,3.4,(vau),0.8,,,,,,,,,,
19/04/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,0.8,,0,(vau),0.8,,,,,,,,,,
20/04/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,1.1,,0.7,(vau),0.7,,,,,,,,,,
21/04/2020 09:00,6.1,(vau),,,10.8,(vau),0.4,,,,,,,,0.7,,4.3,(vau),0.5,,,,,,,,,,
22/04/2020 09:00,2.6,(vau),,,0.3,(vau),0.6,,,,,,,,1.3,,0,(vau),0.8,,,,,,,,,,
23/04/2020 09:00,0.2,(vau),,,0,(vau),1,,,,,,,,1.4,,0,(vau),0.8,,,,,,,,,,
24/04/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,0.8,,0,(vau),1.2,,,,,,,,,,
25/04/2020 09:00,0,(vau),,,0.1,(vau),0.5,,,,,,,,1.2,,0,(vau),0.7,,,,,,,,,,
26/04/2020 09:00,0,(vau),,,1.6,(vau),0.5,,,,,,,,0.9,,0.8,(vau),0.8,,,,,,,,,,
27/04/2020 09:00,0,(vau),,,2.7,(vau),0.9,,,,,,,,0.7,,0,(vau),0.7,,,,,,,,,,
28/04/2020 09:00,0,(vau),,,9.9,(vau),1,,,,,,,,1.1,,0.6,(vau),0.9,,0.1,(vau),,,,,,,
29/04/2020 09:00,0,(vau),,,37.5,(vau),2,,,,,,,,1.8,,0.2,(vau),1.6,,,,,,,,,,
30/04/2020 09:00,0,(vau),,,6.2,(vau),2.5,,,,,,,,2.5,,1.4,(vau),1.8,,,,,,,,,,
01/05/2020 09:00,0,(vau),,,21.8,(vau),2.6,,,,,,,,3,,0.9,(vau),1.9,,,,,,,,,,
02/05/2020 09:00,0,(vau),,,34.6,(vau),1.8,,,,,,,,1.6,,0,(vau),1.2,,,,,,,,,,
03/05/2020 09:00,0,(vau),,,4.1,(vau),0.7,,,,,,,,0.9,,0,(vau),1.1,,,,,,,,,,
04/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.5,,0,(vau),2.1,,,,,,,,,,
05/05/2020 09:00,0.1,(vau),,,8,(vau),2.2,,,,,,,,2.7,,0,(vau),1.5,,,,,,,,,,
06/05/2020 09:00,0.2,(vau),,,0,(vau),1.2,,,,,,,,1.5,,0,(vau),1,,,,,,,,,,
07/05/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,0.9,,0,(vau),1,,,,,,,,,,
08/05/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,1.1,,5.9,(vau),1.4,,0.1,(vau),,,,,,,
09/05/2020 09:00,0,(vau),,,0,(vau),1.1,,,,,,,,1.1,,0,(vau),1.3,,0,(vau),,,,,,,
10/05/2020 09:00,2.5,(vau),,,23.2,(vau),0.5,,,,,,,,1.4,,4.9,(vau),1.2,,4.5,(vau),,,,,,,
11/05/2020 09:00,0.1,(vau),,,0.1,(vau),1,,,,,,,,1.8,,0,(vau),1,,,,,,,,,,
12/05/2020 09:00,0,(vau),,,2.7,(vau),0.8,,,,,,,,1.8,,4.2,(vau),0.9,,,,,,,,,,
13/05/2020 09:00,0.1,(vau),,,0,(vau),0.7,,,,,,,,0.9,,0,(vau),1,,,,,,,,,,
14/05/2020 09:00,0.1,(vau),,,5.5,(vau),0.6,,,,,,,,1.1,,4.2,(vau),1.4,,2.9,(vau),,,,,,,
15/05/2020 09:00,0.3,(vau),,,0.4,(vau),0.8,,,,,,,,0.9,,0.6,(vau),1,,,,,,,,,,
16/05/2020 09:00,0.2,(vau),,,0,(vau),1,,,,,,,,1.7,,0,(vau),2.1,,,,,,,,,,
17/05/2020 09:00,1.2,(vau),,,0,(vau),0.7,,,,,,,,1,,0,(vau),2,,,,,,,,,,
18/05/2020 09:00,0.1,(vau),,,0,(vau),1,,,,,,,,1.1,,0,(vau),1.2,,0,(vau),,,,,,,
19/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1,,0,(vau),1.1,,0,(vau),,,,,,,
20/05/2020 09:00,0,(vau),,,0,(vau),0.5,,,,,,,,1,,0,(vau),1.1,,0,(vau),,,,,,,
21/05/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,1,,0,(vau),0.8,,0,(vau),,,,,,,
22/05/2020 09:00,0,(vau),,,0.2,(vau),0.6,,,,,,,,0.9,,0,(vau),0.9,,0,(vau),,,,,,,
23/05/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,1.6,,0,(vau),0.9,,0,(vau),,,,,,,
24/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.1,,0,(vau),2.1,,0,(vau),,,,,,,
25/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1,,0,(vau),1,,0,(vau),,,,,,,
26/05/2020 09:00,0,(vau),,,0,(vau),1.3,,,,,,,,1.4,,0,(vau),2.1,,0,(vau),,,,,,,
27/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1,,0,(vau),2.3,,0,(vau),,,,,,,
28/05/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,,,0,(vau),1.6,,0,(vau),,,,,,,
29/05/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,,,0,(vau),1.3,,0,(vau),,,,,,,
30/05/2020 09:00,0,(vau),,,0,(vau),0.5,,,,,,,,,,0,(vau),0.9,,0.4,(vau),,,,,,,
31/05/2020 09:00,0,(vau),,,0,(vau),0.5,,,,,,,,,,0,(vau),1.3,,,,,,,,,,
01/06/2020 09:00,0,(vau),,,4.8,(vau),0.6,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
02/06/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,,,0,(vau),1,,,,,,,,,,
