SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SARZEDO (07L/13U),,SARZEDO (07L/13U),,SEDA (19K/01UG),,SEDA (19K/01UG),,SEIA (11K/01UG),,SEIA (11K/01UG),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SENDAS (04P/03UG),,SENDAS (04P/03UG),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
10/07/2008 09:00,,,,,0,(vau),1.3,,,,,,0,(vau),1,,0,(vau),1.2,,0,(vau),1.3,,,,,,
11/07/2008 09:00,,,,,0,(vau),2.2,,,,,,0.8,(vau),0.7,,0.1,(vau),1.4,,0,(vau),2.3,,,,,,
12/07/2008 09:00,,,,,0,(vau),2.1,,,,,,0,(vau),1.1,,1.3,(vau),1,,0,(vau),1.5,,,,,,
13/07/2008 09:00,,,,,0,(vau),2,,,,,,0,(vau),1.5,,0.2,(vau),1.4,,0,(vau),1.3,,,,,,
14/07/2008 09:00,,,,,0,(vau),1.1,,,,,,0,(vau),1.3,,0,(vau),1,,0,(vau),1.7,,,,,,
15/07/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),1,,0,(vau),1.3,,0,(vau),1.7,,,,,,
16/07/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),1.2,,0,(vau),1.5,,0,(vau),1.3,,,,,,
17/07/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),1.3,,0,(vau),1.2,,0,(vau),1.5,,,,,,
18/07/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),1,,0,(vau),1.2,,0,(vau),1.4,,,,,,
19/07/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),0.8,,0,(vau),1.2,,0,(vau),0.7,,,,,,
20/07/2008 09:00,,,,,0,(vau),1,,,,,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),0.9,,,,,,
21/07/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),0.8,,0,(vau),1.4,,0,(vau),1.6,,,,,,
22/07/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),1,,,,,,0,(vau),2.1,,,,,,
23/07/2008 09:00,,,,,0,(vau),1,,,,,,3.3,(vau),0.6,,,,,,0,(vau),1,,,,,,
24/07/2008 09:00,,,,,0,(vau),1.6,,,,,,0,(vau),0.5,,,,,,0,(vau),1.9,,,,,,
25/07/2008 09:00,,,,,0,(vau),1.8,,,,,,0.8,(vau),0.7,,,,,,0.3,(vau),1.5,,,,,,
26/07/2008 09:00,,,,,0.1,(vau),1.2,,,,,,1.5,(vau),0.6,,,,,,1.8,(vau),0.9,,,,,,
27/07/2008 09:00,,,,,0,(vau),1.7,,,,,,0.1,(vau),0.9,,,,,,0,(vau),0.9,,,,,,
28/07/2008 09:00,,,,,0,(vau),2.1,,,,,,0.8,(vau),0.8,,,,,,0,(vau),2,,,,,,
29/07/2008 09:00,,,,,0,(vau),1.6,,,,,,0,(vau),1.1,,,,,,0,(vau),1.5,,,,,,
30/07/2008 09:00,,,,,0,(vau),1.2,,,,,,0,(vau),1.1,,,,,,0,(vau),0.8,,,,,,
31/07/2008 09:00,,,,,0,(vau),1.6,,,,,,1.5,(vau),1.1,,,,,,0,(vau),1.2,,,,,,
01/08/2008 09:00,,,,,0,(vau),1.9,,,,,,5,(vau),0.7,,,,,,0.1,(vau),1.9,,,,,,
02/08/2008 09:00,,,,,0,(vau),1.7,,,,,,0,(vau),1.1,,,,,,0,(vau),1.4,,,,,,
03/08/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),1.2,,,,,,0,(vau),0.7,,,,,,
04/08/2008 09:00,,,,,0,(vau),0.9,,,,,,1,(vau),1.3,,,,,,0,(vau),0.7,,,,,,
05/08/2008 09:00,,,,,0,(vau),1,,,,,,0,(vau),1,,,,,,0,(vau),0.6,,,,,,
06/08/2008 09:00,,,,,0,(vau),1.2,,,,,,0,(vau),1,,,,,,0,(vau),1.1,,,,,,
07/08/2008 09:00,,,,,0,(vau),1.9,,,,,,0.5,(vau),0.7,,,,,,0,(vau),1.8,,,,,,
08/08/2008 09:00,,,,,0,(vau),1.8,,,,,,0,(vau),1.5,,,,,,0,(vau),2,,,,,,
09/08/2008 09:00,,,,,0,(vau),1,,,,,,0,(vau),1.6,,,,,,0,(vau),1.7,,,,,,
10/08/2008 09:00,,,,,0,(vau),1.1,,,,,,0,(vau),1,,,,,,0,(vau),0.8,,,,,,
11/08/2008 09:00,,,,,0,(vau),2.1,,,,,,0.1,(vau),1.1,,,,,,0,(vau),1.9,,,,,,
12/08/2008 09:00,,,,,0.6,(vau),1.8,,,,,,11.9,(vau),1,,,,,,1.1,(vau),2.3,,,,,,
13/08/2008 09:00,,,,,0,(vau),2,,,,,,0,(vau),1.1,,,,,,0,(vau),1.5,,,,,,
14/08/2008 09:00,,,,,0,(vau),1.5,,,,,,0,(vau),1.6,,,,,,0,(vau),1.2,,,,,,
15/08/2008 09:00,,,,,0,(vau),2,,,,,,0.9,(vau),1.1,,,,,,0,(vau),1.9,,,,,,
16/08/2008 09:00,,,,,0,(vau),1.6,,,,,,7,(vau),0.8,,,,,,0,(vau),1.2,,,,,,
17/08/2008 09:00,,,,,0.2,(vau),1.4,,,,,,1.6,(vau),0.7,,,,,,2.7,(vau),1.4,,,,,,
18/08/2008 09:00,,,,,0,(vau),1.4,,,,,,0.2,(vau),0.7,,,,,,0,(vau),1,,,,,,
19/08/2008 09:00,,,,,0,(vau),1.8,,,,,,0,(vau),1.2,,,,,,0,(vau),1.8,,,,,,
20/08/2008 09:00,,,,,0,(vau),1.5,,,,,,0,(vau),1.6,,,,,,0,(vau),1.8,,,,,,
21/08/2008 09:00,,,,,0,(vau),1.1,,,,,,0,(vau),0.9,,,,,,0,(vau),0.9,,,,,,
22/08/2008 09:00,,,,,0,(vau),1.1,,,,,,0,(vau),0.7,,,,,,0,(vau),1.3,,,,,,
23/08/2008 09:00,,,,,0,(vau),1.4,,,,,,0,(vau),1.4,,,,,,0,(vau),2,,,,,,
24/08/2008 09:00,,,,,0,(vau),1.3,,,,,,0,(vau),1,,,,,,0,(vau),0.8,,,,,,
25/08/2008 09:00,,,,,0,(vau),1.4,,,,,,0.1,(vau),1,,,,,,0,(vau),2,,,,,,
26/08/2008 09:00,,,,,0,(vau),1,,,,,,0,(vau),1.1,,,,,,0,(vau),1.8,,,,,,
27/08/2008 09:00,,,,,0,(vau),1.1,,,,,,0,(vau),0.6,,,,,,0,(vau),1.6,,,,,,
28/08/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),0.7,,,,,,0.2,(vau),1.8,,,,,,
29/08/2008 09:00,,,,,0,(vau),0.7,,,,,,17.1,(vau),0.8,,,,,,0.1,(vau),2.5,,,,,,
30/08/2008 09:00,,,,,0,(vau),1.4,,,,,,7.2,(vau),0.6,,,,,,0,(vau),0.7,,,,,,
31/08/2008 09:00,,,,,0,(vau),0.9,,,,,,2.6,(vau),0.5,,,,,,0,(vau),1.2,,,,,,
01/09/2008 09:00,,,,,0,(vau),1.1,,,,,,0.1,(vau),0.7,,,,,,0,(vau),0.8,,,,,,
02/09/2008 09:00,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.8,,,,,,0,(vau),0.9,,,,,,
03/09/2008 09:00,,,,,0,(vau),1.2,,,,,,0.7,(vau),0.7,,,,,,0,(vau),1.6,,,,,,
04/09/2008 09:00,,,,,0.1,(vau),1.1,,,,,,2.8,(vau),0.2,,,,,,4.6,(vau),0.7,,,,,,
05/09/2008 09:00,,,,,0,(vau),1.3,,,,,,13,(vau),1.7,,,,,,0,(vau),1.2,,,,,,
06/09/2008 09:00,,,,,2.7,(vau),1.2,,,,,,28.6,(vau),0.9,,,,,,20,(vau),1.1,,,,,,
07/09/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),0.7,,,,,,0,(vau),1,,,,,,
08/09/2008 09:00,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.7,,,,,,0,(vau),0.6,,,,,,
09/09/2008 09:00,,,,,0,(vau),0.5,,,,,,1.5,(vau),0.6,,,,,,0,(vau),0.5,,,,,,
10/09/2008 09:00,,,,,0,(vau),0.7,,,,,,0.1,(vau),0.6,,,,,,0,(vau),0.7,,,,,,
11/09/2008 09:00,,,,,0.1,(vau),1.2,,,,,,6.7,(vau),1,,,,,,0,(vau),1.3,,,,,,
12/09/2008 09:00,,,,,0,(vau),2.7,,,,,,0,(vau),1.4,,,,,,0.1,(vau),1.7,,,,,,
13/09/2008 09:00,,,,,0,(vau),1.5,,,,,,0,(vau),1.3,,,,,,0,(vau),0.5,,,,,,
14/09/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),1.1,,,,,,0,(vau),1.4,,,,,,
15/09/2008 09:00,,,,,0,(vau),0.6,,,,,,0,(vau),0.9,,,,,,0,(vau),0.8,,,,,,
16/09/2008 09:00,,,,,0.1,(vau),1,,,,,,0.1,(vau),0.5,,,,,,0,(vau),1.6,,,,,,
17/09/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),0.5,,,,,,0,(vau),0.5,,,,,,
18/09/2008 09:00,,,,,0,(vau),0.4,,,,,,0,(vau),0.6,,,,,,0,(vau),0.2,,,,,,
19/09/2008 09:00,,,,,0,(vau),0.5,,,,,,2.1,(vau),0.6,,,,,,0,(vau),0.6,,,,,,
20/09/2008 09:00,,,,,0,(vau),0.5,,,,,,0,(vau),0.7,,,,,,0,(vau),1.3,,,,,,
21/09/2008 09:00,,,,,2.8,(vau),0.6,,,,,,3.2,(vau),0.6,,,,,,0.7,(vau),0.5,,,,,,
22/09/2008 09:00,,,,,3.8,(vau),0.6,,,,,,13,(vau),0.4,,,,,,32.5,(vau),0.4,,,,,,
23/09/2008 09:00,,,,,0,(vau),0.3,,,,,,0.3,(vau),0.3,,,,,,2.2,(vau),0.1,,,,,,
24/09/2008 09:00,,,,,0,(vau),0.4,,,,,,0.6,(vau),0.5,,,,,,0,(vau),1.5,,,,,,
25/09/2008 09:00,,,,,0,(vau),0.3,,,,,,0,(vau),0.8,,,,,,0,(vau),1.6,,,,,,
26/09/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),0.7,,,,,,0,(vau),2.2,,,,,,
27/09/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),0.8,,,,,,0,(vau),2.2,,,,,,
28/09/2008 09:00,,,,,0,(vau),1.3,,,,,,0,(vau),0.8,,,,,,0,(vau),1.7,,,,,,
29/09/2008 09:00,,,,,0.6,(vau),0.7,,,,,,0,(vau),0.7,,,,,,0,(vau),1.6,,,,,,
30/09/2008 09:00,,,,,0.1,(vau),0.4,,,,,,0,(vau),1,,,,,,0,(vau),1.1,,,,,,
01/10/2008 09:00,,,,,0,(vau),0.5,,,,,,0,(vau),0.9,,,,,,0,(vau),0.2,,,,,,
02/10/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),0.8,,,,,,0,(vau),0.8,,,,,,
03/10/2008 09:00,,,,,0,(vau),1.6,,,,,,0,(vau),1.3,,,,,,0,(vau),0.9,,,,,,
04/10/2008 09:00,,,,,0,(vau),1.3,,,,,,0,(vau),1.3,,,,,,0,(vau),0.5,,,,,,
05/10/2008 09:00,,,,,0,(vau),0.6,,,,,,0,(vau),0.6,,,,,,0,(vau),0.1,,,,,,
06/10/2008 09:00,,,,,0,(vau),0.4,,,,,,0,(vau),0.6,,,,,,0,(vau),0.3,,,,,,
07/10/2008 09:00,,,,,0,(vau),0.4,,,,,,37.2,(vau),1.3,,,,,,6.4,(vau),0.5,,,,,,
08/10/2008 09:00,,,,,4.5,(vau),0.8,,,,,,4.4,(vau),0.9,,,,,,14.2,(vau),0.3,,,,,,
09/10/2008 09:00,,,,,0.2,(vau),2,,,,,,0.1,(vau),0.8,,,,,,0,(vau),0.4,,,,,,
10/10/2008 09:00,,,,,0,(vau),1.5,,,,,,0,(vau),0.7,,,,,,0,(vau),2.3,,,,,,
11/10/2008 09:00,,,,,0,(vau),2.2,,,,,,0,(vau),0.8,,,,,,0,(vau),2.9,,,,,,
12/10/2008 09:00,,,,,0,(vau),0.7,,,,,,1,(vau),0.6,,,,,,3.5,(vau),1.7,,,,,,
13/10/2008 09:00,,,,,0,(vau),0.3,,,,,,10.8,(vau),0.4,,,,,,1.7,(vau),0.3,,,,,,
14/10/2008 09:00,,,,,0,(vau),0.3,,,,,,0.2,(vau),0.4,,,,,,0,(vau),0.3,,,,,,
15/10/2008 09:00,,,,,0,(vau),0.4,,,,,,0.3,(vau),0.6,,,,,,0.1,(vau),0,,,,,,
16/10/2008 09:00,,,,,0,(vau),0.4,,,,,,0.8,(vau),0.5,,,,,,0,(vau),0.4,,,,,,
17/10/2008 09:00,,,,,0,(vau),1.1,,,,,,1.6,(vau),0.1,,,,,,0,(vau),0.6,,,,,,
18/10/2008 09:00,,,,,0,(vau),0.7,,,,,,0.3,(vau),0.4,,,,,,2.6,(vau),0.4,,,,,,
19/10/2008 09:00,,,,,0,(vau),0.6,,,,,,0,(vau),0.6,,,,,,0,(vau),1.4,,,,,,
20/10/2008 09:00,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.2,,,,,,
21/10/2008 09:00,,,,,0,(vau),0.3,,,,,,0,(vau),0.5,,,,,,0,(vau),0.1,,,,,,
22/10/2008 09:00,,,,,0,(vau),2,,,,,,13,(vau),1.3,,,,,,4.4,(vau),1.2,,,,,,
23/10/2008 09:00,,,,,0,(vau),2.9,,,,,,0,(vau),1.6,,,,,,0,(vau),2.9,,,,,,
24/10/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),0.6,,,,,,0,(vau),0.8,,,,,,
25/10/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),0.6,,,,,,0,(vau),0.3,,,,,,
26/10/2008 09:00,,,,,0,(vau),1,,,,,,0,(vau),0.6,,,,,,0,(vau),0.5,,,,,,
27/10/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),0.5,,,,,,0,(vau),0.1,,,,,,
28/10/2008 09:00,,,,,0.2,(vau),2.5,,,,,,8,(vau),1.2,,,,,,0.8,(vau),1.3,,,,,,
29/10/2008 09:00,,,,,0.3,(vau),1.9,,,,,,0,(vau),2.3,,,,,,0,(vau),1.5,,,,,,
30/10/2008 09:00,,,,,0,(vau),1.5,,,,,,6.2,(vau),1.2,,,,,,1.9,(vau),1.6,,,,,,
31/10/2008 09:00,,,,,9.6,(vau),1.2,,,,,,10.4,(vau),1.1,,,,,,1.7,(vau),2.4,,,,,,
01/11/2008 09:00,,,,,3,(vau),0.6,,,,,,0,(vau),0.6,,,,,,0,(vau),0.6,,,,,,
02/11/2008 09:00,,,,,0.1,(vau),0.4,,,,,,1.1,(vau),0.7,,,,,,0,(vau),0.6,,,,,,
03/11/2008 09:00,,,,,0,(vau),0.2,,,,,,0,(vau),1.1,,,,,,0,(vau),0.7,,,,,,
04/11/2008 09:00,,,,,0,(vau),0.9,,,,,,1,(vau),0.5,,,,,,1.7,(vau),1.5,,,,,,
05/11/2008 09:00,,,,,0,(vau),0.7,,,,,,2,(vau),0.4,,,,,,0.6,(vau),0.8,,,,,,
06/11/2008 09:00,,,,,0,(vau),1.1,,,,,,0.1,(vau),0.5,,,,,,0.2,(vau),0.3,,,,,,
07/11/2008 09:00,,,,,0,(vau),0.5,,,,,,8,(vau),0.5,,,,,,1.3,(vau),0.4,,,,,,
08/11/2008 09:00,,,,,0,(vau),0.6,,,,,,0.2,(vau),0.3,,,,,,0,(vau),0.6,,,,,,
09/11/2008 09:00,,,,,0,(vau),0.3,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.2,,,,,,
10/11/2008 09:00,,,,,0,(vau),0.2,,,,,,0,(vau),0.6,,,,,,0.2,(vau),0.2,,,,,,
11/11/2008 09:00,,,,,0,(vau),0.2,,,,,,18.7,(vau),0.7,,,,,,5.6,(vau),0.2,,,,,,
12/11/2008 09:00,,,,,0,(vau),0.7,,,,,,0.2,(vau),0.6,,,,,,10.9,(vau),0.2,,,,,,
13/11/2008 09:00,,,,,0,(vau),1.1,,,,,,0.5,(vau),0.6,,,,,,1,(vau),1.1,,,,,,
14/11/2008 09:00,,,,,0,(vau),0.6,,,,,,0,(vau),0.6,,,,,,0,(vau),0.5,,,,,,
15/11/2008 09:00,,,,,0,(vau),0.4,,,,,,0,(vau),0.5,,,,,,0,(vau),0.6,,,,,,
16/11/2008 09:00,,,,,0,(vau),0.4,,,,,,0,(vau),0.5,,,,,,0.1,(vau),0.6,,,,,,
17/11/2008 09:00,,,,,0,(vau),0.2,,,,,,0,(vau),0.6,,,,,,0,(vau),0.4,,,,,,
18/11/2008 09:00,,,,,0,(vau),0.4,,,,,,0,(vau),0.8,,,,,,0.2,(vau),0.1,,,,,,
19/11/2008 09:00,,,,,0,(vau),0.8,,,,,,0,(vau),1.1,,,,,,0.3,(vau),0.2,,,,,,
20/11/2008 09:00,,,,,0,(vau),1.3,,,,,,0,(vau),0.8,,,,,,0,(vau),0.4,,,,,,
21/11/2008 09:00,,,,,0,(vau),0.7,,,,,,0.1,(vau),0.8,,,,,,0,(vau),1.7,,,,,,
22/11/2008 09:00,,,,,0,(vau),0.5,,,,,,0,(vau),1.6,,,,,,0.1,(vau),0.1,,,,,,
23/11/2008 09:00,,,,,0,(vau),0.9,,,,,,0,(vau),1.9,,,,,,0,(vau),0.2,,,,,,
24/11/2008 09:00,,,,,0,(vau),1,,,,,,1.1,(vau),1.4,,,,,,0,(vau),3.1,,,,,,
25/11/2008 09:00,,,,,0.1,(vau),2,,,,,,3.2,(vau),1.7,,,,,,0.3,(vau),2.6,,,,,,
26/11/2008 09:00,,,,,0,(vau),1.5,,,,,,0,(vau),1.2,,,,,,0,(vau),1.3,,,,,,
27/11/2008 09:00,,,,,0,(vau),1.8,,,,,,0,(vau),0.8,,,,,,0,(vau),2.3,,,,,,
28/11/2008 09:00,,,,,0,(vau),0.7,,,,,,0,(vau),0.4,,,,,,0,(vau),0.3,,,,,,
29/11/2008 09:00,,,,,0.3,(vau),1.2,,,,,,27.2,(vau),1.1,,,,,,9.5,(vau),0.7,,,,,,
30/11/2008 09:00,,,,,0.3,(vau),0.5,,,,,,10.1,(vau),0.3,,,,,,0.6,(vau),1.8,,,,,,
01/12/2008 09:00,,,,,0.2,(vau),1.1,,,,,,6.5,(vau),0.2,,,,,,0.2,(vau),1.5,,,,,,
02/12/2008 09:00,,,,,0,(vau),0.7,,,,,,0.3,(vau),0.6,,,,,,0.1,(vau),1.8,,,,,,
03/12/2008 09:00,,,,,22.3,(vau),0.5,,,,,,11.3,(vau),0.9,,,,,,1.1,(vau),1.6,,,,,,
04/12/2008 09:00,,,,,6.7,(vau),1.1,,,,,,8.2,(vau),0.9,,,,,,9,(vau),2.1,,,,,,
05/12/2008 09:00,,,,,0.7,(vau),1,,,,,,,,,,,,,,0,(vau),3,,,,,,
06/12/2008 09:00,,,,,0.1,(vau),0.9,,,,,,,,,,,,,,2.2,(vau),1.5,,,,,,
07/12/2008 09:00,,,,,0.1,(vau),0.8,,,,,,,,,,,,,,10.8,(vau),0.1,,,,,,
08/12/2008 09:00,,,,,0.2,(vau),0.4,,,,,,,,,,,,,,21.3,(vau),0.3,,,,,,
09/12/2008 09:00,,,,,0.1,(vau),0.9,,,,,,,,,,,,,,0.1,(vau),1.2,,,,,,
10/12/2008 09:00,,,,,0,(vau),2,,,,,,,,,,,,,,0,(vau),0.9,,,,,,
11/12/2008 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,0,(vau),2.1,,,,,,
12/12/2008 09:00,,,,,17.6,(vau),0.5,,,,,,,,,,,,,,1.2,(vau),0.5,,,,,,
13/12/2008 09:00,,,,,2.2,(vau),0.3,,,,,,,,,,,,,,0.8,(vau),0.3,,,,,,
14/12/2008 09:00,,,,,4.4,(vau),1.4,,,,,,,,,,,,,,13.2,(vau),3.2,,,,,,
15/12/2008 09:00,,,,,3.7,(vau),2.2,,,,,,,,,,,,,,0.4,(vau),2.5,,,,,,
16/12/2008 09:00,,,,,2.1,(vau),1.5,,,,,,,,,,,,,,0,(vau),0.8,,,,,,
17/12/2008 09:00,,,,,2.7,(vau),0.4,,,,,,,,,,,,,,0.3,(vau),0.1,,,,,,
18/12/2008 09:00,,,,,1.2,(vau),0.2,,,,,,,,,,,,,,0.3,(vau),0.5,,,,,,
19/12/2008 09:00,,,,,0.4,(vau),0.1,,,,,,,,,,,,,,0,(vau),0.8,,,,,,
20/12/2008 09:00,,,,,0.7,(vau),0.1,,,,,,,,,,,,,,0,(vau),1.4,,,,,,
21/12/2008 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),0.7,,,,,,
22/12/2008 09:00,,,,,0.1,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.2,,,,,,
23/12/2008 09:00,,,,,0.2,(vau),0.3,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
24/12/2008 09:00,,,,,0.1,(vau),0.1,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
25/12/2008 09:00,,,,,0.1,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
26/12/2008 09:00,,,,,0.1,(vau),0.1,,,,,,,,,,,,,,0.1,(vau),0.6,,,,,,
27/12/2008 09:00,,,,,0.2,(vau),0.8,,,,,,,,,,,,,,0,(vau),2.5,,,,,,
28/12/2008 09:00,,,,,12.3,(vau),2.1,,,,,,,,,,,,,,12,(vau),3.5,,,,,,
29/12/2008 09:00,,,,,3.2,(vau),0.7,,,,,,,,,,,,,,0.1,(vau),1.3,,,,,,
30/12/2008 09:00,,,,,0.1,(vau),0.9,,,,,,,,,,,,,,2.9,(vau),0.1,,,,,,
31/12/2008 09:00,,,,,3.5,(vau),1.2,,,,,,,,,,,,,,1.4,(vau),0.9,,,,,,
01/01/2009 09:00,,,,,5.8,(vau),0.9,,,,,,,,,,,,,,4.5,(vau),0.4,,,,,,
02/01/2009 09:00,,,,,1,(vau),0.5,,,,,,,,,,,,,,0.3,(vau),0,,,,,,
03/01/2009 09:00,,,,,0.3,(vau),0.2,,,,,,,,,,,,,,9.7,(vau),0.5,,,,,,
04/01/2009 09:00,,,,,0.1,(vau),0.6,,,,,,,,,,,,,,0,(vau),0.4,,,,,,
05/01/2009 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.1,,,,,,
06/01/2009 09:00,,,,,0.1,(vau),0.7,,,,,,,,,,,,,,0.2,(vau),0.3,,,,,,
07/01/2009 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,0.2,(vau),0.7,,,,,,
08/01/2009 09:00,,,,,0.1,(vau),1,,,,,,,,,,,,,,0,(vau),1,,,,,,
09/01/2009 09:00,,,,,6,(vau),0.4,,,,,,,,,,,,,,0,(vau),0.4,,,,,,
10/01/2009 09:00,,,,,1,(vau),0.2,,,,,,,,,,,,,,0.5,(vau),0.3,,,,,,
11/01/2009 09:00,,,,,0.1,(vau),1,,,,,,,,,,,,,,0.1,(vau),1.4,,,,,,
12/01/2009 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,0.1,(vau),0.3,,,,,,
13/01/2009 09:00,,,,,4.8,(vau),0.3,,,,,,,,,,,,,,1.7,(vau),0.1,,,,,,
14/01/2009 09:00,,,,,1,(vau),0.3,,,,,,,,,,,,,,4.2,(vau),0.7,,,,,,
15/01/2009 09:00,,,,,1.2,(vau),1.3,,,,,,,,,,,,,,3.2,(vau),0.5,,,,,,
16/01/2009 09:00,,,,,6.5,(vau),0.8,,,,,,,,,,,,,,4.7,(vau),0.9,,,,,,
17/01/2009 09:00,,,,,2.2,(vau),0.2,,,,,,,,,,,,,,0.1,(vau),0.1,,,,,,
18/01/2009 09:00,,,,,8,(vau),0.1,,,,,,,,,,,,,,0.5,(vau),0.2,,,,,,
19/01/2009 09:00,,,,,1,(vau),0.6,,,,,,,,,,,,,,4.5,(vau),2.2,,,,,,
20/01/2009 09:00,,,,,0.6,(vau),1.5,,,,,,,,,,,,,,4.8,(vau),3,,,,,,
21/01/2009 09:00,,,,,1.4,(vau),1.1,,,,,,,,,,,,,,1,(vau),1.9,,,,,,
22/01/2009 09:00,,,,,11.4,(vau),0.8,,,,,,,,,,,,,,4.2,(vau),1.3,,,,,,
23/01/2009 09:00,,,,,3,(vau),1.5,,,,,,,,,,,,,,1.8,(vau),3.7,,,,,,
24/01/2009 09:00,,,,,1.8,(vau),2.5,,,,,,,,,,,,,,6.3,(vau),5.1,,,,,,
25/01/2009 09:00,,,,,1,(vau),1.6,,,,,,,,,,,,,,11.2,(vau),2.9,,,,,,
26/01/2009 09:00,,,,,0.7,(vau),2,,,,,,,,,,,,,,7.1,(vau),2.6,,,,,,
27/01/2009 09:00,,,,,0.8,(vau),1.5,,,,,,,,,,,,,,1.6,(vau),1.9,,,,,,
28/01/2009 09:00,,,,,0.8,(vau),0.7,,,,,,,,,,,,,,5,(vau),1,,,,,,
29/01/2009 09:00,,,,,0.3,(vau),0.4,,,,,,,,,,,,,,13.1,(vau),1.2,,,,,,
30/01/2009 09:00,,,,,0.1,(vau),1.3,,,,,,,,,,,,,,1.6,(vau),0.5,,,,,,
31/01/2009 09:00,,,,,0.1,(vau),2.2,,,,,,,,,,,,,,5.8,(vau),2,,,,,,
01/02/2009 09:00,,,,,0.1,(vau),2.4,,,,,,,,,,,,,,21.7,(vau),1.7,,,,,,
02/02/2009 09:00,,,,,0,(vau),0.4,,,,,,,,,,,,,,2.9,(vau),1.5,,,,,,
03/02/2009 09:00,,,,,0.1,(vau),1.1,,,,,,,,,,,,,,0,(vau),1,,,,,,
04/02/2009 09:00,,,,,0.1,(vau),1,,,,,,,,,,,,,,10.5,(vau),1.1,,,,,,
05/02/2009 09:00,,,,,0,(vau),1.1,,,,,,,,,,,,,,10.5,(vau),1.4,,,,,,
06/02/2009 09:00,,,,,0.1,(vau),0.8,,,,,,,,,,,,,,6.6,(vau),2.2,,,,,,
07/02/2009 09:00,,,,,0,(vau),1.4,,,,,,,,,,,,,,0,(vau),2.4,,,,,,
08/02/2009 09:00,,,,,0.1,(vau),1.3,,,,,,,,,,,,,,0.1,(vau),2.2,,,,,,
09/02/2009 09:00,,,,,0,(vau),0.7,,,,,,,,,,,,,,1.2,(vau),1.4,,,,,,
10/02/2009 09:00,,,,,0.1,(vau),0.7,,,,,,,,,,,,,,8.1,(vau),2,,,,,,
11/02/2009 09:00,,,,,0,(vau),1.2,,,,,,,,,,,,,,0,(vau),2.1,,,,,,
12/02/2009 09:00,,,,,0,(vau),0.8,,,,,,,,,,,,,,0.1,(vau),0.7,,,,,,
13/02/2009 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,0.1,(vau),1.3,,,,,,
14/02/2009 09:00,,,,,0.1,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.7,,,,,,
15/02/2009 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1.5,,,,,,
