SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ALTER DO CHÃO (18L/01UG),,ALTER DO CHÃO (18L/01UG),,ALTER DO CHÃO (18L/01UG),,ALTER DO CHÃO (18L/01UG),,ALTO DA FOZ DO GIRALDO (13K/05UG),,ALTO DA FOZ DO GIRALDO (13K/05UG),,ALTO DA FOZ DO GIRALDO (13K/05UG),,ALTO DA FOZ DO GIRALDO (13K/05UG),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
24/06/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1,,
25/06/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.4,,
26/06/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.4,,
27/06/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,2,,
28/06/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.1,,
29/06/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.1,,
30/06/2016 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,1.2,,
01/07/2016 09:00,,,0,(vau),,,1.3,,,,0.2,(vau),,,1.3,,
02/07/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.1,,
03/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.2,,
04/07/2016 09:00,,,0.2,(vau),,,1.3,,,,0,(vau),,,1.1,,
05/07/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,0.8,,
06/07/2016 09:00,,,0,(vau),,,0.9,,,,9.7,(vau),,,1.3,,
07/07/2016 09:00,,,0.7,(vau),,,0.8,,,,0,(vau),,,0.9,,
08/07/2016 09:00,,,20.6,(vau),,,0.3,,,,0,(vau),,,0.7,,
09/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1,,
10/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.4,,
11/07/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.4,,
12/07/2016 09:00,,,0.5,(vau),,,1.2,,,,0,(vau),,,1.7,,
13/07/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,2.3,,
14/07/2016 09:00,,,0,(vau),,,1.5,,,,0.3,(vau),,,3,,
15/07/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,2.2,,
16/07/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.6,,
17/07/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.2,,
18/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.3,,
19/07/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.2,,
20/07/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.8,,
21/07/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,0.9,,
22/07/2016 09:00,,,0,(vau),,,1.4,,,,0,(vau),,,1.9,,
23/07/2016 09:00,,,0,(vau),,,1.3,,,,0,(vau),,,2,,
24/07/2016 09:00,,,0,(vau),,,1.4,,,,0,(vau),,,2.7,,
25/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.6,,
26/07/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.3,,
27/07/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,0.9,,
28/07/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.1,,
29/07/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1,,
30/07/2016 09:00,,,0.7,(vau),,,1.2,,,,0,(vau),,,0.8,,
31/07/2016 09:00,,,0,(vau),,,1.3,,,,0.1,(vau),,,1.4,,
01/08/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.2,,
02/08/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.9,,
03/08/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.1,,
04/08/2016 09:00,,,0.1,(vau),,,1.1,,,,0,(vau),,,1.9,,
05/08/2016 09:00,,,0,(vau),,,1.4,,,,0,(vau),,,1.9,,
06/08/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,3,,
07/08/2016 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,3.2,,
08/08/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.4,,
09/08/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.3,,
10/08/2016 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,3.6,,
11/08/2016 09:00,,,0,(vau),,,1.7,,,,0,(vau),,,3.8,,
12/08/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,2.1,,
13/08/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.5,,
14/08/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.8,,
15/08/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.3,,
16/08/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,0.8,,
17/08/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.6,,
18/08/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.4,,
19/08/2016 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,1.4,,
20/08/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.3,,
21/08/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.1,,
22/08/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.3,,
23/08/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1,,
24/08/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.6,,
25/08/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.2,,
26/08/2016 09:00,,,0.2,(vau),,,0.8,,,,8.6,(vau),,,1.4,,
27/08/2016 09:00,,,0.1,(vau),,,0.8,,,,0,(vau),,,1.2,,
28/08/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,0.9,,
29/08/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.1,,
30/08/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.4,,
31/08/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1,,
01/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.9,,
02/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.1,,
03/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.9,,
04/09/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,0.9,,
05/09/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.9,,
06/09/2016 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.3,,
07/09/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.1,,
08/09/2016 09:00,,,0,(vau),,,1.3,,,,0,(vau),,,1.6,,
09/09/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.5,,
10/09/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.1,,
11/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.1,,
12/09/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.7,,
13/09/2016 09:00,,,0,(vau),,,1.7,,,,16.9,(vau),,,0.9,,
14/09/2016 09:00,,,0.2,(vau),,,1.3,,,,0,(vau),,,1.4,,
15/09/2016 09:00,,,0.2,(vau),,,1.1,,,,0.6,(vau),,,0.7,,
16/09/2016 09:00,,,0,(vau),,,0.9,,,,0.8,(vau),,,0.7,,
17/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.9,,
18/09/2016 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.3,,
19/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.9,,
20/09/2016 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.8,,
21/09/2016 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.1,,
22/09/2016 09:00,,,0,(vau),,,0.9,,,,0.3,(vau),,,0.9,,
23/09/2016 09:00,,,0,(vau),,,0.7,,,,0.1,(vau),,,0.8,,
24/09/2016 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.7,,
25/09/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,0.9,,
26/09/2016 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1,,
27/09/2016 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.9,,
28/09/2016 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,2.1,,
29/09/2016 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,1.2,,
30/09/2016 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.2,,
01/10/2016 09:00,,,0,(vau),,,0.9,,,,0.1,(vau),,,0.9,,
02/10/2016 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,0.8,,
03/10/2016 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.1,,
04/10/2016 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.9,,
05/10/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
06/10/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
25/10/2016 09:00,,,6.1,(vau),,,1.6,,,,,,,,,,
26/10/2016 09:00,,,0.3,(vau),,,0.9,,,,,,,,,,
27/10/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
28/10/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
29/10/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
30/10/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
31/10/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
01/11/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
02/11/2016 09:00,,,0,(vau),,,1,,,,,,,,,,
03/11/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
04/11/2016 09:00,,,1.7,(vau),,,0.9,,,,,,,,,,
05/11/2016 09:00,,,0.4,(vau),,,1.9,,,,,,,,,,
06/11/2016 09:00,,,8.6,(vau),,,0.7,,,,,,,,,,
07/11/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
08/11/2016 09:00,,,0.2,(vau),,,0.7,,,,,,,,,,
09/11/2016 09:00,,,0.8,(vau),,,1,,,,,,,,,,
10/11/2016 09:00,,,0.5,(vau),,,0.7,,,,,,,,,,
11/11/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
12/11/2016 09:00,,,0.3,(vau),,,0.1,,,,,,,,,,
13/11/2016 09:00,,,0.3,(vau),,,0.3,,,,,,,,,,
14/11/2016 09:00,,,0,(vau),,,0.9,,,,,,,,,,
15/11/2016 09:00,,,0,(vau),,,1,,,,,,,,,,
16/11/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
17/11/2016 09:00,,,0,(vau),,,0.3,,,,,,,,,,
18/11/2016 09:00,,,0,(vau),,,0.3,,,,,,,,,,
19/11/2016 09:00,,,0,(vau),,,0.3,,,,,,,,,,
20/11/2016 09:00,,,0,(vau),,,1.7,,,,,,,,,,
21/11/2016 09:00,,,0,(vau),,,2.1,,,,,,,,,,
22/11/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
23/11/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
24/11/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
25/11/2016 09:00,,,0,(vau),,,2.6,,,,,,,,,,
26/11/2016 09:00,,,0,(vau),,,1.9,,,,,,,,,,
27/11/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
28/11/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
29/11/2016 09:00,,,0,(vau),,,0.3,,,,,,,,,,
30/11/2016 09:00,,,0,(vau),,,1.2,,,,,,,,,,
01/12/2016 09:00,,,0,(vau),,,1.4,,,,,,,,,,
02/12/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
03/12/2016 09:00,,,0,(vau),,,1.1,,,,,,,,,,
04/12/2016 09:00,,,0,(vau),,,1.8,,,,,,,,,,
05/12/2016 09:00,,,0,(vau),,,1.1,,,,,,,,,,
06/12/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
07/12/2016 09:00,,,0,(vau),,,0.4,,,,,,,,,,
08/12/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
09/12/2016 09:00,,,0,(vau),,,1.4,,,,,,,,,,
10/12/2016 09:00,,,0,(vau),,,0.7,,,,,,,,,,
11/12/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
12/12/2016 09:00,,,0,(vau),,,0.2,,,,,,,,,,
13/12/2016 09:00,,,0,(vau),,,0.2,,,,,,,,,,
14/12/2016 09:00,,,0,(vau),,,1,,,,,,,,,,
15/12/2016 09:00,,,0,(vau),,,0.5,,,,,,,,,,
16/12/2016 09:00,,,0,(vau),,,1.1,,,,,,,,,,
17/12/2016 09:00,,,0,(vau),,,1.7,,,,,,,,,,
18/12/2016 09:00,,,0,(vau),,,1.1,,,,,,,,,,
19/12/2016 09:00,,,0,(vau),,,1,,,,,,,,,,
20/12/2016 09:00,,,0,(vau),,,0.6,,,,,,,,,,
21/12/2016 09:00,,,0.3,(vau),,,0.3,,,,,,,,,,
22/12/2016 09:00,,,0.1,(vau),,,0.1,,,,,,,,,,
23/12/2016 09:00,,,0,(vau),,,0.2,,,,,,,,,,
24/12/2016 09:00,,,0.1,(vau),,,0.2,,,,,,,,,,
25/12/2016 09:00,,,0,(vau),,,0.5,,,,0.1,(vau),,,0.6,,
26/12/2016 09:00,,,0.1,(vau),,,0.2,,,,0.4,(vau),,,0.8,,
27/12/2016 09:00,,,0,(vau),,,0.2,,,,0.2,(vau),,,0.4,,
28/12/2016 09:00,,,0,(vau),,,0.2,,,,0,(vau),,,1.4,,
29/12/2016 09:00,,,0.1,(vau),,,0.5,,,,0,(vau),,,1.6,,
30/12/2016 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.9,,
31/12/2016 09:00,,,0,(vau),,,0.2,,,,0,(vau),,,0.3,,
01/01/2017 09:00,,,0.1,(vau),,,0.4,,,,0,(vau),,,0.4,,
02/01/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.1,,
03/01/2017 09:00,,,0,(vau),,,2,,,,13.1,(vau),,,2,,
04/01/2017 09:00,,,0,(vau),,,0.7,,,,2.2,(vau),,,0.9,,
05/01/2017 09:00,,,0,(vau),,,0.2,,,,0.4,(vau),,,0.4,,
06/01/2017 09:00,,,0.1,(vau),,,0.2,,,,0.2,(vau),,,1.4,,
07/01/2017 09:00,,,0,(vau),,,0.3,,,,0.1,(vau),,,0.6,,
08/01/2017 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.8,,
09/01/2017 09:00,,,0.3,(vau),,,0.2,,,,0,(vau),,,1.9,,
10/01/2017 09:00,,,1.7,(vau),,,0.5,,,,0,(vau),,,1.4,,
11/01/2017 09:00,,,0.2,(vau),,,1.3,,,,0,(vau),,,2.2,,
12/01/2017 09:00,,,0.2,(vau),,,0.7,,,,0.1,(vau),,,0.6,,
13/01/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.7,,
14/01/2017 09:00,,,0.1,(vau),,,0.9,,,,0,(vau),,,1.7,,
15/01/2017 09:00,,,14.7,(vau),,,0.9,,,,0,(vau),,,1.1,,
16/01/2017 09:00,,,4.7,(vau),,,0.5,,,,0,(vau),,,1.2,,
17/01/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.7,,
18/01/2017 09:00,,,0,(vau),,,1,,,,0,(vau),,,3.4,,
19/01/2017 09:00,,,0,(vau),,,1.1,,,,0.1,(vau),,,3.2,,
20/01/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.5,,
21/01/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.8,,
22/01/2017 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.5,,
23/01/2017 09:00,,,0.2,(vau),,,0.4,,,,0,(vau),,,2.4,,
24/01/2017 09:00,,,0.1,(vau),,,0.7,,,,0,(vau),,,1.5,,
25/01/2017 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.9,,
26/01/2017 09:00,,,0.1,(vau),,,0.9,,,,1.3,(vau),,,0.8,,
27/01/2017 09:00,,,16.7,(vau),,,2,,,,19.8,(vau),,,1.2,,
28/01/2017 09:00,,,3.6,(vau),,,1,,,,8.4,(vau),,,0.4,,
29/01/2017 09:00,,,0.9,(vau),,,1,,,,6,(vau),,,0.1,,
30/01/2017 09:00,,,0.1,(vau),,,1.3,,,,3.5,(vau),,,0.8,,
31/01/2017 09:00,,,0.1,(vau),,,1.1,,,,0.1,(vau),,,1.3,,
01/02/2017 09:00,,,0.1,(vau),,,1.2,,,,6.4,(vau),,,0.6,,
02/02/2017 09:00,,,0.1,(vau),,,2.2,,,,9.6,(vau),,,1.8,,
03/02/2017 09:00,,,0,(vau),,,2.2,,,,5.5,(vau),,,1.6,,
04/02/2017 09:00,,,0.1,(vau),,,2.4,,,,9.3,(vau),,,1.8,,
05/02/2017 09:00,,,0.2,(vau),,,2.3,,,,7.1,(vau),,,1.9,,
06/02/2017 09:00,,,0.2,(vau),,,1.2,,,,0.2,(vau),,,1.2,,
07/02/2017 09:00,,,0.1,(vau),,,1.2,,,,3.5,(vau),,,1,,
08/02/2017 09:00,,,0.1,(vau),,,0.8,,,,0.7,(vau),,,1.9,,
09/02/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.8,,
10/02/2017 09:00,,,0.1,(vau),,,1.5,,,,3.1,(vau),,,1,,
11/02/2017 09:00,,,0,(vau),,,1.2,,,,18.3,(vau),,,1,,
12/02/2017 09:00,,,0,(vau),,,1.5,,,,26.7,(vau),,,2.2,,
13/02/2017 09:00,,,0.1,(vau),,,1.8,,,,17.6,(vau),,,1.6,,
14/02/2017 09:00,,,0,(vau),,,2.1,,,,7.2,(vau),,,0.7,,
15/02/2017 09:00,,,0,(vau),,,1.5,,,,3.6,(vau),,,1.2,,
16/02/2017 09:00,,,0.1,(vau),,,0.7,,,,0,(vau),,,1.6,,
17/02/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.9,,
18/02/2017 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.6,,
19/02/2017 09:00,,,0,(vau),,,0.9,,,,0.1,(vau),,,1.9,,
20/02/2017 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,1,,
21/02/2017 09:00,,,0,(vau),,,1.3,,,,0,(vau),,,2,,
22/02/2017 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.6,,
23/02/2017 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.6,,
24/02/2017 09:00,,,0,(vau),,,0.3,,,,0.1,(vau),,,0.5,,
25/02/2017 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.9,,
26/02/2017 09:00,,,0,(vau),,,0.8,,,,0.3,(vau),,,1.2,,
27/02/2017 09:00,,,0,(vau),,,0.4,,,,0.6,(vau),,,0.7,,
28/02/2017 09:00,,,0,(vau),,,1,,,,1.1,(vau),,,1.2,,
01/03/2017 09:00,,,0,(vau),,,0.6,,,,0.4,(vau),,,0.5,,
02/03/2017 09:00,,,0,(vau),,,0.2,,,,0.1,(vau),,,0.2,,
03/03/2017 09:00,,,0,(vau),,,0.9,,,,5.2,(vau),,,0.8,,
04/03/2017 09:00,,,0,(vau),,,1.5,,,,12.2,(vau),,,0.7,,
05/03/2017 09:00,,,0,(vau),,,0.9,,,,2.6,(vau),,,0.5,,
06/03/2017 09:00,,,0,(vau),,,0.8,,,,1.2,(vau),,,0.6,,
07/03/2017 09:00,,,0,(vau),,,0.7,,,,0.3,(vau),,,1,,
08/03/2017 09:00,,,0,(vau),,,0.4,,,,0.1,(vau),,,1,,
09/03/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.2,,
10/03/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.6,,
11/03/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1,,
12/03/2017 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.8,,
13/03/2017 09:00,,,0,(vau),,,2,,,,0,(vau),,,3.9,,
14/03/2017 09:00,,,0,(vau),,,2.7,,,,0.2,(vau),,,6.2,,
15/03/2017 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,1.9,,
16/03/2017 09:00,,,0,(vau),,,1.3,,,,0,(vau),,,1.7,,
17/03/2017 09:00,,,0,(vau),,,0.7,,,,0.1,(vau),,,1.6,,
18/03/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1.4,,
19/03/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.8,,
20/03/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,1,,
21/03/2017 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,1.6,,
22/03/2017 09:00,,,0,(vau),,,1.2,,,,2.2,(vau),,,1.9,,
23/03/2017 09:00,,,0,(vau),,,1.3,,,,8.3,(vau),,,1,,
24/03/2017 09:00,,,0,(vau),,,0.8,,,,2,(vau),,,0.7,,
25/03/2017 09:00,,,0,(vau),,,1.4,,,,12.6,(vau),,,1.1,,
26/03/2017 09:00,,,0,(vau),,,2.2,,,,13.2,(vau),,,1.2,,
27/03/2017 09:00,,,0,(vau),,,2.1,,,,32.2,(vau),,,1.7,,
28/03/2017 09:00,,,0,(vau),,,0.6,,,,1.9,(vau),,,0.5,,
29/03/2017 09:00,,,0,(vau),,,0.4,,,,0.1,(vau),,,1.2,,
30/03/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1,,
31/03/2017 09:00,,,0,(vau),,,1.1,,,,0.3,(vau),,,1,,
01/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.6,,
02/04/2017 09:00,,,0,(vau),,,0.8,,,,0.1,(vau),,,1.2,,
03/04/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.6,,
04/04/2017 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.8,,
05/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.7,,
06/04/2017 09:00,,,0,(vau),,,1.4,,,,0,(vau),,,3.4,,
07/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.4,,
08/04/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1,,
09/04/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.3,,
10/04/2017 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,2.3,,
11/04/2017 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.3,,
12/04/2017 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.6,,
13/04/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.9,,
14/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.4,,
15/04/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.1,,
16/04/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1,,
17/04/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1,,
18/04/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.3,,
19/04/2017 09:00,,,0,(vau),,,1.3,,,,0.4,(vau),,,2.3,,
20/04/2017 09:00,,,0,(vau),,,1.7,,,,0,(vau),,,3.1,,
21/04/2017 09:00,,,0,(vau),,,2.3,,,,0,(vau),,,2.5,,
22/04/2017 09:00,,,0.2,(vau),,,1.3,,,,0,(vau),,,2.2,,
23/04/2017 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,1.3,,
24/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,0.9,,
25/04/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.1,,
26/04/2017 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,1.4,,
27/04/2017 09:00,,,0,(vau),,,1.2,,,,0,(vau),,,3.8,,
28/04/2017 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,3.2,,
29/04/2017 09:00,,,0,(vau),,,1.1,,,,1.5,(vau),,,0.9,,
30/04/2017 09:00,,,0,(vau),,,2.1,,,,6.1,(vau),,,1.2,,
01/05/2017 09:00,,,0.4,(vau),,,1.4,,,,0.3,(vau),,,1.2,,
02/05/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.9,,
03/05/2017 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,1.1,,
04/05/2017 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,1.5,,
05/05/2017 09:00,,,0.8,(vau),,,2.2,,,,5.3,(vau),,,1.8,,
06/05/2017 09:00,,,5.5,(vau),,,1.5,,,,8.1,(vau),,,0.7,,
07/05/2017 09:00,,,0,(vau),,,0.7,,,,0.1,(vau),,,0.9,,
08/05/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.2,,
09/05/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,0.9,,
10/05/2017 09:00,,,1.2,(vau),,,1.7,,,,0.2,(vau),,,1.2,,
11/05/2017 09:00,,,19,(vau),,,2.2,,,,31,(vau),,,1.1,,
12/05/2017 09:00,,,7.6,(vau),,,2,,,,23.8,(vau),,,1.4,,
13/05/2017 09:00,,,3.4,(vau),,,1,,,,1.6,(vau),,,0.5,,
14/05/2017 09:00,,,0,(vau),,,0.9,,,,3.9,(vau),,,0.6,,
15/05/2017 09:00,,,0,(vau),,,0.6,,,,0.3,(vau),,,0.5,,
16/05/2017 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.8,,
17/05/2017 09:00,,,0,(vau),,,0.5,,,,0.1,(vau),,,0.9,,
18/05/2017 09:00,,,0,(vau),,,1.8,,,,1.8,(vau),,,2.2,,
19/05/2017 09:00,,,0,(vau),,,1.8,,,,0,(vau),,,1.8,,
20/05/2017 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.3,,
21/05/2017 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,2.1,,
22/05/2017 09:00,,,0,(vau),,,1.9,,,,0,(vau),,,1.3,,
23/05/2017 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.9,,
24/05/2017 09:00,,,0,(vau),,,1,,,,0,(vau),,,1.6,,
25/05/2017 09:00,,,9.2,(vau),,,1.2,,,,1,(vau),,,1.2,,
26/05/2017 09:00,,,1.9,(vau),,,0.9,,,,0,(vau),,,0.9,,
27/05/2017 09:00,,,0,(vau),,,0.7,,,,0.1,(vau),,,1.1,,
28/05/2017 09:00,,,0,(vau),,,1.4,,,,0.2,(vau),,,1,,
29/05/2017 09:00,,,0,(vau),,,1.1,,,,2.1,(vau),,,0.9,,
30/05/2017 09:00,,,0,(vau),,,0.7,,,,0.3,(vau),,,1.1,,
31/05/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.1,,
01/06/2017 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,1.2,,
02/06/2017 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,1.2,,
03/06/2017 09:00,,,0,(vau),,,1.6,,,,0,(vau),,,1.4,,
04/06/2017 09:00,,,0,(vau),,,1.5,,,,0,(vau),,,1.4,,
05/06/2017 09:00,,,0,(vau),,,1.5,,,,0.1,(vau),,,1.2,,
06/06/2017 09:00,,,0,(vau),,,1.6,,,,0.5,(vau),,,1.2,,
