SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ABRIGADA (19C/03G),,ABRIGADA (19C/03G),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
09/01/2005 09:00,0,(vau),0.1,,
10/01/2005 09:00,0.1,(vau),0.3,,
11/01/2005 09:00,0.1,(vau),0.3,,
12/01/2005 09:00,0,(vau),0.4,,
13/01/2005 09:00,0.1,(vau),0.5,,
14/01/2005 09:00,0,(vau),0.3,,
15/01/2005 09:00,0,(vau),0.7,,
16/01/2005 09:00,0.3,(vau),1.5,,
17/01/2005 09:00,0.1,(vau),0.5,,
18/01/2005 09:00,0.1,(vau),2.5,,
19/01/2005 09:00,0,(vau),2.9,,
20/01/2005 09:00,0,(vau),2.5,,
21/01/2005 09:00,0,(vau),0.7,,
22/01/2005 09:00,0.1,(vau),0.4,,
23/01/2005 09:00,0,(vau),0.3,,
24/01/2005 09:00,0.3,(vau),0.3,,
25/01/2005 09:00,0,(vau),0.9,,
26/01/2005 09:00,0,(vau),1.5,,
27/01/2005 09:00,0,(vau),2.1,,
28/01/2005 09:00,0,(vau),1.7,,
29/01/2005 09:00,0,(vau),1.4,,
30/01/2005 09:00,0,(vau),0.6,,
31/01/2005 09:00,0,(vau),1.4,,
01/02/2005 09:00,0,(vau),0.7,,
02/02/2005 09:00,0,(vau),0.9,,
03/02/2005 09:00,0,(vau),0.8,,
04/02/2005 09:00,0,(vau),0.5,,
05/02/2005 09:00,0.1,(vau),2,,
06/02/2005 09:00,1,(vau),0.5,,
07/02/2005 09:00,0.2,(vau),0.6,,
08/02/2005 09:00,0.1,(vau),1.1,,
09/02/2005 09:00,0,(vau),1.3,,
10/02/2005 09:00,0,(vau),1.2,,
11/02/2005 09:00,0,(vau),1.1,,
12/02/2005 09:00,0,(vau),2,,
13/02/2005 09:00,0,(vau),3.3,,
14/02/2005 09:00,0,(vau),3.8,,
15/02/2005 09:00,0,(vau),2.4,,
16/02/2005 09:00,0,(vau),2.4,,
17/02/2005 09:00,0,(vau),1.8,,
18/02/2005 09:00,0,(vau),1.7,,
19/02/2005 09:00,0,(vau),1.3,,
20/02/2005 09:00,0,(vau),2.9,,
21/02/2005 09:00,0.1,(vau),3.5,,
22/02/2005 09:00,0.3,(vau),2.7,,
23/02/2005 09:00,2.5,(vau),1.5,,
24/02/2005 09:00,1.7,(vau),1.4,,
25/02/2005 09:00,0,(vau),2.1,,
26/02/2005 09:00,0,(vau),1.6,,
27/02/2005 09:00,0.2,(vau),1.6,,
28/02/2005 09:00,0,(vau),2.5,,
01/03/2005 09:00,0,(vau),3.3,,
02/03/2005 09:00,0,(vau),1.1,,
03/03/2005 09:00,0,(vau),0.8,,
04/03/2005 09:00,0,(vau),2.8,,
05/03/2005 09:00,0,(vau),2.7,,
06/03/2005 09:00,0,(vau),2.2,,
07/03/2005 09:00,0,(vau),2.5,,
08/03/2005 09:00,0,(vau),1.1,,
09/03/2005 09:00,0,(vau),1.1,,
10/03/2005 09:00,0,(vau),0.8,,
11/03/2005 09:00,0.1,(vau),0.8,,
12/03/2005 09:00,0,(vau),0.8,,
13/03/2005 09:00,0,(vau),0.8,,
14/03/2005 09:00,0,(vau),0.8,,
15/03/2005 09:00,0.1,(vau),0.6,,
16/03/2005 09:00,0,(vau),1.1,,
17/03/2005 09:00,0.1,(vau),1.4,,
18/03/2005 09:00,0,(vau),1.9,,
19/03/2005 09:00,0,(vau),2.6,,
20/03/2005 09:00,0,(vau),1.8,,
21/03/2005 09:00,1.7,(vau),3.2,,
22/03/2005 09:00,2.7,(vau),3.2,,
23/03/2005 09:00,2,(vau),3,,
24/03/2005 09:00,0.3,(vau),1.8,,
25/03/2005 09:00,1,(vau),3.2,,
26/03/2005 09:00,6.2,(vau),4.7,,
27/03/2005 09:00,0.8,(vau),2.8,,
28/03/2005 09:00,7.5,(vau),1.4,,
29/03/2005 09:00,3.9,(vau),1.9,,
30/03/2005 09:00,0.1,(vau),0.7,,
31/03/2005 09:00,0.1,(vau),0.6,,
01/04/2005 09:00,0,(vau),2.7,,
02/04/2005 09:00,0.3,(vau),1.5,,
03/04/2005 09:00,6.9,(vau),2.3,,
04/04/2005 09:00,0.2,(vau),0.8,,
05/04/2005 09:00,0.1,(vau),0.9,,
06/04/2005 09:00,0,(vau),0.7,,
07/04/2005 09:00,0.1,(vau),0.9,,
08/04/2005 09:00,0,(vau),2,,
09/04/2005 09:00,0,(vau),3.5,,
10/04/2005 09:00,0,(vau),2.3,,
11/04/2005 09:00,0,(vau),2.3,,
12/04/2005 09:00,0,(vau),1.6,,
13/04/2005 09:00,0,(vau),1.6,,
14/04/2005 09:00,0,(vau),,,
15/04/2005 09:00,0.7,(vau),2,,
16/04/2005 09:00,0.3,(vau),2.3,,
17/04/2005 09:00,0.4,(vau),2.1,,
18/04/2005 09:00,1.8,(vau),1.7,,
19/04/2005 09:00,0.4,(vau),1,,
20/04/2005 09:00,0.1,(vau),1.1,,
21/04/2005 09:00,0.2,(vau),0.8,,
22/04/2005 09:00,0,(vau),1,,
23/04/2005 09:00,0.1,(vau),1,,
24/04/2005 09:00,1.8,(vau),1,,
25/04/2005 09:00,0.1,(vau),1.1,,
26/04/2005 09:00,0.1,(vau),1.4,,
27/04/2005 09:00,0.1,(vau),1.7,,
28/04/2005 09:00,0,(vau),0.9,,
29/04/2005 09:00,0,(vau),1.1,,
30/04/2005 09:00,0,(vau),0.8,,
01/05/2005 09:00,0,(vau),2.2,,
02/05/2005 09:00,0.1,(vau),2.8,,
03/05/2005 09:00,0.1,(vau),1.6,,
04/05/2005 09:00,0,(vau),2.2,,
05/05/2005 09:00,0,(vau),3.4,,
06/05/2005 09:00,0,(vau),2.1,,
07/05/2005 09:00,0,(vau),1.7,,
08/05/2005 09:00,0,(vau),1.5,,
09/05/2005 09:00,0,(vau),1,,
10/05/2005 09:00,0.8,(vau),1.6,,
11/05/2005 09:00,1.2,(vau),1.3,,
12/05/2005 09:00,1,(vau),1.3,,
13/05/2005 09:00,1.8,(vau),1.4,,
14/05/2005 09:00,0.6,(vau),1.2,,
15/05/2005 09:00,0.1,(vau),1.3,,
16/05/2005 09:00,0.4,(vau),1.2,,
17/05/2005 09:00,1,(vau),2.5,,
18/05/2005 09:00,0,(vau),3.4,,
19/05/2005 09:00,0,(vau),1.4,,
20/05/2005 09:00,0,(vau),1.8,,
21/05/2005 09:00,0,(vau),1.8,,
22/05/2005 09:00,0,(vau),2.4,,
23/05/2005 09:00,0,(vau),2.3,,
24/05/2005 09:00,0,(vau),1.7,,
25/05/2005 09:00,0,(vau),1.3,,
26/05/2005 09:00,0,(vau),1.1,,
27/05/2005 09:00,0.2,(vau),1.2,,
28/05/2005 09:00,0,(vau),2.5,,
29/05/2005 09:00,0,(vau),3.5,,
30/05/2005 09:00,0,(vau),4.8,,
31/05/2005 09:00,0,(vau),2.3,,
01/06/2005 09:00,0,(vau),2.4,,
02/06/2005 09:00,0,(vau),2.7,,
03/06/2005 09:00,0,(vau),3.3,,
04/06/2005 09:00,0,(vau),4,,
05/06/2005 09:00,0,(vau),2.8,,
06/06/2005 09:00,0,(vau),2.8,,
07/06/2005 09:00,0,(vau),1.9,,
08/06/2005 09:00,0,(vau),2.3,,
09/06/2005 09:00,0,(vau),1.9,,
10/06/2005 09:00,0.1,(vau),1.7,,
11/06/2005 09:00,0.1,(vau),1.2,,
12/06/2005 09:00,0,(vau),1.3,,
13/06/2005 09:00,0,(vau),1.6,,
14/06/2005 09:00,0,(vau),1.5,,
15/06/2005 09:00,0,(vau),1.1,,
16/06/2005 09:00,0,(vau),2.9,,
17/06/2005 09:00,0,(vau),2.2,,
18/06/2005 09:00,0,(vau),1.9,,
19/06/2005 09:00,0,(vau),2,,
20/06/2005 09:00,0,(vau),1.9,,
21/06/2005 09:00,0,(vau),1.8,,
22/06/2005 09:00,0,(vau),1.3,,
23/06/2005 09:00,0.1,(vau),2,,
24/06/2005 09:00,0.5,(vau),1.4,,
25/06/2005 09:00,0,(vau),1,,
26/06/2005 09:00,0.1,(vau),1.4,,
27/06/2005 09:00,0,(vau),1.3,,
28/06/2005 09:00,0,(vau),1.9,,
29/06/2005 09:00,0.3,(vau),1.5,,
30/06/2005 09:00,0,(vau),2.2,,
01/07/2005 09:00,0,(vau),3.4,,
02/07/2005 09:00,0,(vau),2.2,,
03/07/2005 09:00,0,(vau),2.5,,
04/07/2005 09:00,0,(vau),3.7,,
05/07/2005 09:00,0,(vau),5.6,,
06/07/2005 09:00,0,(vau),4.8,,
07/07/2005 09:00,0,(vau),3.5,,
08/07/2005 09:00,0,(vau),2,,
09/07/2005 09:00,0,(vau),1.3,,
10/07/2005 09:00,0,(vau),1.6,,
11/07/2005 09:00,0,(vau),1.6,,
12/07/2005 09:00,0,(vau),1.4,,
13/07/2005 09:00,0,(vau),1.7,,
14/07/2005 09:00,0,(vau),1.1,,
15/07/2005 09:00,0,(vau),1.3,,
16/07/2005 09:00,0,(vau),2,,
17/07/2005 09:00,0,(vau),2.2,,
18/07/2005 09:00,0,(vau),2.2,,
19/07/2005 09:00,0,(vau),3,,
20/07/2005 09:00,0,(vau),1.3,,
21/07/2005 09:00,0.1,(vau),1.7,,
22/07/2005 09:00,0.1,(vau),1.5,,
23/07/2005 09:00,0,(vau),3.3,,
24/07/2005 09:00,0.1,(vau),2.5,,
25/07/2005 09:00,0.1,(vau),1,,
26/07/2005 09:00,0,(vau),1.5,,
27/07/2005 09:00,2.9,(vau),4.2,,
28/07/2005 09:00,0.7,(vau),2.6,,
29/07/2005 09:00,0,(vau),1.5,,
30/07/2005 09:00,0,(vau),2.5,,
31/07/2005 09:00,0,(vau),4.7,,
01/08/2005 09:00,0,(vau),3.9,,
02/08/2005 09:00,0,(vau),4.1,,
03/08/2005 09:00,0,(vau),3.3,,
04/08/2005 09:00,0,(vau),2.6,,
05/08/2005 09:00,0,(vau),2.2,,
06/08/2005 09:00,0,(vau),1.3,,
07/08/2005 09:00,0,(vau),1.3,,
08/08/2005 09:00,0,(vau),1.4,,
09/08/2005 09:00,0,(vau),1,,
10/08/2005 09:00,2.6,(vau),1.1,,
11/08/2005 09:00,0,(vau),1.6,,
12/08/2005 09:00,0,(vau),1.3,,
13/08/2005 09:00,0,(vau),2.1,,
14/08/2005 09:00,0,(vau),1.8,,
15/08/2005 09:00,0,(vau),1.5,,
16/08/2005 09:00,0,(vau),2.5,,
17/08/2005 09:00,0.1,(vau),1.4,,
18/08/2005 09:00,0.1,(vau),1.1,,
19/08/2005 09:00,0,(vau),3.4,,
20/08/2005 09:00,0,(vau),3.3,,
21/08/2005 09:00,0,(vau),3.2,,
22/08/2005 09:00,0,(vau),2.2,,
23/08/2005 09:00,0,(vau),3.1,,
24/08/2005 09:00,0,(vau),1.8,,
25/08/2005 09:00,0,(vau),3.8,,
26/08/2005 09:00,0,(vau),3.4,,
27/08/2005 09:00,0,(vau),3.9,,
28/08/2005 09:00,0,(vau),3.8,,
29/08/2005 09:00,0.1,(vau),1.3,,
30/08/2005 09:00,0,(vau),1,,
31/08/2005 09:00,0,(vau),1.9,,
01/09/2005 09:00,0,(vau),2.9,,
02/09/2005 09:00,0,(vau),3.2,,
03/09/2005 09:00,0,(vau),1,,
04/09/2005 09:00,0,(vau),0.9,,
05/09/2005 09:00,0,(vau),2.7,,
06/09/2005 09:00,0.6,(vau),2.3,,
07/09/2005 09:00,2.4,(vau),2.2,,
08/09/2005 09:00,0.1,(vau),3,,
09/09/2005 09:00,0.2,(vau),1.4,,
10/09/2005 09:00,1.3,(vau),1.7,,
11/09/2005 09:00,0,(vau),1.8,,
12/09/2005 09:00,0,(vau),2.6,,
13/09/2005 09:00,0,(vau),2.2,,
14/09/2005 09:00,0,(vau),2.2,,
15/09/2005 09:00,0,(vau),2.2,,
16/09/2005 09:00,0,(vau),1.9,,
17/09/2005 09:00,0,(vau),2.6,,
18/09/2005 09:00,0,(vau),2.6,,
19/09/2005 09:00,0,(vau),2.1,,
20/09/2005 09:00,0,(vau),0.8,,
21/09/2005 09:00,0,(vau),1.1,,
22/09/2005 09:00,0.2,(vau),1,,
23/09/2005 09:00,0,(vau),1.8,,
24/09/2005 09:00,0,(vau),2.8,,
25/09/2005 09:00,0,(vau),2.4,,
26/09/2005 09:00,0,(vau),3.4,,
27/09/2005 09:00,0,(vau),2,,
28/09/2005 09:00,0,(vau),2.6,,
29/09/2005 09:00,0,(vau),1.4,,
30/09/2005 09:00,0,(vau),0.8,,
01/10/2005 09:00,0,(vau),2.3,,
02/10/2005 09:00,0,(vau),2.9,,
03/10/2005 09:00,0,(vau),1.6,,
04/10/2005 09:00,0,(vau),1.7,,
05/10/2005 09:00,0,(vau),0.9,,
06/10/2005 09:00,0,(vau),0.8,,
07/10/2005 09:00,0,(vau),0.5,,
08/10/2005 09:00,0,(vau),1.1,,
09/10/2005 09:00,0,(vau),1,,
10/10/2005 09:00,7.2,(vau),1.3,,
11/10/2005 09:00,24.6,(vau),2.6,,
12/10/2005 09:00,10.6,(vau),1.3,,
13/10/2005 09:00,1.2,(vau),0.9,,
14/10/2005 09:00,0,(vau),2.4,,
15/10/2005 09:00,0.1,(vau),1.1,,
16/10/2005 09:00,0,(vau),1,,
17/10/2005 09:00,1.6,(vau),1.3,,
18/10/2005 09:00,0.1,(vau),0.4,,
19/10/2005 09:00,0.1,(vau),0.6,,
20/10/2005 09:00,2.7,(vau),4.1,,
21/10/2005 09:00,2.4,(vau),0.6,,
22/10/2005 09:00,15.4,(vau),0.7,,
23/10/2005 09:00,0.2,(vau),0.7,,
24/10/2005 09:00,0.1,(vau),0.3,,
25/10/2005 09:00,0.2,(vau),0.5,,
26/10/2005 09:00,0.1,(vau),0.6,,
27/10/2005 09:00,2.3,(vau),4.2,,
28/10/2005 09:00,2.8,(vau),1,,
29/10/2005 09:00,2.2,(vau),2.2,,
30/10/2005 09:00,11.4,(vau),4.2,,
31/10/2005 09:00,2.8,(vau),0.6,,
01/11/2005 09:00,4.3,(vau),1.1,,
02/11/2005 09:00,0.2,(vau),2.3,,
03/11/2005 09:00,20.5,(vau),1.8,,
04/11/2005 09:00,2.8,(vau),0.8,,
05/11/2005 09:00,0.1,(vau),1.4,,
06/11/2005 09:00,0.1,(vau),0.9,,
07/11/2005 09:00,0.1,(vau),0.4,,
08/11/2005 09:00,0.1,(vau),0.3,,
09/11/2005 09:00,1.8,(vau),1.5,,
10/11/2005 09:00,0,(vau),2.8,,
11/11/2005 09:00,0,(vau),1.4,,
12/11/2005 09:00,0,(vau),1.8,,
13/11/2005 09:00,8.2,(vau),1.9,,
14/11/2005 09:00,0.2,(vau),2.8,,
15/11/2005 09:00,0.2,(vau),1,,
16/11/2005 09:00,0.1,(vau),0.9,,
17/11/2005 09:00,0.1,(vau),0.4,,
18/11/2005 09:00,0,(vau),0.4,,
19/11/2005 09:00,11.7,(vau),2.7,,
20/11/2005 09:00,7.9,(vau),3.9,,
21/11/2005 09:00,15.3,(vau),2.3,,
22/11/2005 09:00,3.3,(vau),2,,
23/11/2005 09:00,0,(vau),1.7,,
24/11/2005 09:00,0,(vau),1.1,,
25/11/2005 09:00,0,(vau),1.3,,
26/11/2005 09:00,4.6,(vau),2.6,,
27/11/2005 09:00,2.9,(vau),1,,
28/11/2005 09:00,0.9,(vau),0.5,,
29/11/2005 09:00,0.6,(vau),0.5,,
30/11/2005 09:00,0.1,(vau),1.8,,
01/12/2005 09:00,0,(vau),0.3,,
02/12/2005 09:00,10.4,(vau),3.8,,
03/12/2005 09:00,2.3,(vau),1.6,,
04/12/2005 09:00,0.2,(vau),0.7,,
05/12/2005 09:00,1,(vau),0.9,,
06/12/2005 09:00,0.1,(vau),0.6,,
07/12/2005 09:00,0,(vau),1.9,,
08/12/2005 09:00,0,(vau),2.2,,
09/12/2005 09:00,0,(vau),1.5,,
10/12/2005 09:00,0,(vau),1.7,,
11/12/2005 09:00,0,(vau),1.6,,
12/12/2005 09:00,0,(vau),0.8,,
13/12/2005 09:00,0,(vau),0.7,,
14/12/2005 09:00,0,(vau),1.3,,
15/12/2005 09:00,0,(vau),1.1,,
16/12/2005 09:00,0,(vau),0.7,,
17/12/2005 09:00,0.1,(vau),1,,
18/12/2005 09:00,0.1,(vau),0.6,,
19/12/2005 09:00,0.1,(vau),0.6,,
20/12/2005 09:00,0,(vau),0.8,,
21/12/2005 09:00,0,(vau),1.7,,
22/12/2005 09:00,0,(vau),1.6,,
23/12/2005 09:00,0,(vau),1.2,,
24/12/2005 09:00,0.3,(vau),1.2,,
25/12/2005 09:00,0.3,(vau),1.3,,
26/12/2005 09:00,9,(vau),1.7,,
27/12/2005 09:00,1.9,(vau),0.7,,
28/12/2005 09:00,1.5,(vau),0.4,,
29/12/2005 09:00,0,(vau),1.4,,
30/12/2005 09:00,0.7,(vau),1.6,,
31/12/2005 09:00,1,(vau),0.8,,
01/01/2006 09:00,2.3,(vau),1.5,,
02/01/2006 09:00,1.1,(vau),2,,
03/01/2006 09:00,0,(vau),3.4,,
04/01/2006 09:00,0,(vau),1.2,,
05/01/2006 09:00,0.1,(vau),0.6,,
06/01/2006 09:00,2.3,(vau),1,,
07/01/2006 09:00,2.4,(vau),1.5,,
08/01/2006 09:00,0.1,(vau),0.8,,
09/01/2006 09:00,0.1,(vau),0.3,,
10/01/2006 09:00,0.1,(vau),1.1,,
11/01/2006 09:00,0,(vau),1,,
12/01/2006 09:00,0.1,(vau),0.6,,
13/01/2006 09:00,0.1,(vau),0.5,,
14/01/2006 09:00,3,(vau),0.7,,
15/01/2006 09:00,0.5,(vau),0.6,,
16/01/2006 09:00,8.6,(vau),0.6,,
17/01/2006 09:00,0,(vau),1.9,,
18/01/2006 09:00,0,(vau),0.4,,
19/01/2006 09:00,0.1,(vau),0.6,,
20/01/2006 09:00,0.2,(vau),0.4,,
21/01/2006 09:00,0.2,(vau),0.4,,
22/01/2006 09:00,0.1,(vau),0.5,,
23/01/2006 09:00,0,(vau),0.4,,
24/01/2006 09:00,0.1,(vau),0.5,,
25/01/2006 09:00,0,(vau),1.1,,
26/01/2006 09:00,0.1,(vau),2.7,,
27/01/2006 09:00,0,(vau),2.2,,
28/01/2006 09:00,0,(vau),2.4,,
29/01/2006 09:00,8.4,(vau),2.3,,
30/01/2006 09:00,5.9,(vau),1.3,,
31/01/2006 09:00,3.2,(vau),0.7,,
01/02/2006 09:00,0.1,(vau),0.4,,
02/02/2006 09:00,0.1,(vau),0.3,,
03/02/2006 09:00,5.6,(vau),1.2,,
04/02/2006 09:00,0.1,(vau),1.1,,
05/02/2006 09:00,0.2,(vau),0.5,,
06/02/2006 09:00,0.2,(vau),0.6,,
07/02/2006 09:00,0.1,(vau),0.8,,
08/02/2006 09:00,0,(vau),1,,
09/02/2006 09:00,0,(vau),0.6,,
10/02/2006 09:00,0.1,(vau),1.1,,
11/02/2006 09:00,0.1,(vau),0.6,,
12/02/2006 09:00,0.1,(vau),0.9,,
13/02/2006 09:00,0.1,(vau),0.5,,
14/02/2006 09:00,0,(vau),1.2,,
15/02/2006 09:00,0,(vau),2.9,,
16/02/2006 09:00,1.5,(vau),1.4,,
17/02/2006 09:00,1,(vau),1,,
18/02/2006 09:00,0.6,(vau),2.6,,
19/02/2006 09:00,15.1,(vau),4.2,,
20/02/2006 09:00,15.6,(vau),2.2,,
21/02/2006 09:00,2,(vau),2,,
22/02/2006 09:00,0.3,(vau),2.3,,
23/02/2006 09:00,0,(vau),1.4,,
24/02/2006 09:00,0.4,(vau),1.4,,
25/02/2006 09:00,3.5,(vau),0.8,,
26/02/2006 09:00,9.5,(vau),2.6,,
27/02/2006 09:00,0,(vau),2.2,,
28/02/2006 09:00,0,(vau),0.6,,
01/03/2006 09:00,0.2,(vau),0.9,,
02/03/2006 09:00,0,(vau),1.4,,
03/03/2006 09:00,0.4,(vau),0.6,,
04/03/2006 09:00,8.8,(vau),4.6,,
05/03/2006 09:00,3.5,(vau),4.4,,
06/03/2006 09:00,0.4,(vau),1.6,,
07/03/2006 09:00,0,(vau),0.8,,
08/03/2006 09:00,0,(vau),1.7,,
09/03/2006 09:00,0,(vau),1.7,,
10/03/2006 09:00,0.7,(vau),2.3,,
11/03/2006 09:00,0,(vau),2.4,,
12/03/2006 09:00,0.1,(vau),1.9,,
13/03/2006 09:00,0.1,(vau),0.6,,
14/03/2006 09:00,0.1,(vau),0.8,,
15/03/2006 09:00,0.1,(vau),1.3,,
16/03/2006 09:00,0,(vau),0.6,,
17/03/2006 09:00,8.4,(vau),2.5,,
18/03/2006 09:00,17.1,(vau),2.8,,
19/03/2006 09:00,5.7,(vau),2,,
20/03/2006 09:00,3,(vau),2.5,,
21/03/2006 09:00,3.9,(vau),0.9,,
22/03/2006 09:00,0.1,(vau),1.1,,
23/03/2006 09:00,3,(vau),3.4,,
24/03/2006 09:00,11.1,(vau),5.4,,
25/03/2006 09:00,0.1,(vau),2.1,,
26/03/2006 09:00,0.1,(vau),1.8,,
27/03/2006 09:00,0.3,(vau),2.5,,
28/03/2006 09:00,0.2,(vau),1,,
29/03/2006 09:00,0.2,(vau),0.6,,
30/03/2006 09:00,0,(vau),1,,
31/03/2006 09:00,0.1,(vau),0.7,,
01/04/2006 09:00,0.6,(vau),0.9,,
02/04/2006 09:00,0.2,(vau),0.8,,
03/04/2006 09:00,0,(vau),1.5,,
04/04/2006 09:00,0,(vau),2.2,,
05/04/2006 09:00,0.7,(vau),3.7,,
06/04/2006 09:00,10,(vau),3.7,,
07/04/2006 09:00,1.7,(vau),1.7,,
08/04/2006 09:00,0.1,(vau),0.3,,
09/04/2006 09:00,0.1,(vau),0.8,,
10/04/2006 09:00,1,(vau),0.6,,
11/04/2006 09:00,0,(vau),0.7,,
12/04/2006 09:00,0.1,(vau),1,,
13/04/2006 09:00,0.2,(vau),0.8,,
14/04/2006 09:00,0,(vau),0.6,,
15/04/2006 09:00,1.6,(vau),1.2,,
16/04/2006 09:00,1.7,(vau),1.1,,
17/04/2006 09:00,0.2,(vau),1.6,,
18/04/2006 09:00,0,(vau),2.4,,
19/04/2006 09:00,0,(vau),2.2,,
20/04/2006 09:00,0.2,(vau),1.5,,
21/04/2006 09:00,1.9,(vau),1.8,,
22/04/2006 09:00,8.1,(vau),2.4,,
23/04/2006 09:00,8.4,(vau),1.5,,
24/04/2006 09:00,0,(vau),2.5,,
25/04/2006 09:00,0,(vau),2.5,,
26/04/2006 09:00,0,(vau),1.7,,
27/04/2006 09:00,0.2,(vau),1.6,,
28/04/2006 09:00,0.1,(vau),1.3,,
29/04/2006 09:00,0,(vau),1.9,,
30/04/2006 09:00,0,(vau),1.4,,
01/05/2006 09:00,0.1,(vau),0.9,,
02/05/2006 09:00,0.1,(vau),0.8,,
03/05/2006 09:00,0.1,(vau),1.6,,
04/05/2006 09:00,0,(vau),1.2,,
05/05/2006 09:00,0.1,(vau),1.4,,
06/05/2006 09:00,0,(vau),1.6,,
07/05/2006 09:00,0,(vau),2.2,,
08/05/2006 09:00,0.1,(vau),1.3,,
09/05/2006 09:00,0,(vau),1.2,,
10/05/2006 09:00,0,(vau),0.7,,
11/05/2006 09:00,0,(vau),1.2,,
12/05/2006 09:00,0,(vau),1.8,,
13/05/2006 09:00,0,(vau),1.8,,
14/05/2006 09:00,0.1,(vau),0.8,,
15/05/2006 09:00,0,(vau),0.9,,
16/05/2006 09:00,0.1,(vau),0.5,,
17/05/2006 09:00,0,(vau),0.8,,
18/05/2006 09:00,0,(vau),1.9,,
19/05/2006 09:00,0,(vau),2.8,,
20/05/2006 09:00,0,(vau),2.7,,
21/05/2006 09:00,0.1,(vau),1.1,,
22/05/2006 09:00,0.7,(vau),1.4,,
23/05/2006 09:00,0,(vau),1.6,,
24/05/2006 09:00,0,(vau),3.2,,
25/05/2006 09:00,0,(vau),2.7,,
26/05/2006 09:00,0,(vau),2.3,,
27/05/2006 09:00,0,(vau),1.6,,
28/05/2006 09:00,0,(vau),1.5,,
29/05/2006 09:00,0,(vau),1.7,,
30/05/2006 09:00,0,(vau),1.6,,
31/05/2006 09:00,0,(vau),1.4,,
01/06/2006 09:00,0,(vau),1.4,,
02/06/2006 09:00,0,(vau),1.1,,
03/06/2006 09:00,0,(vau),2.4,,
04/06/2006 09:00,0,(vau),1.4,,
05/06/2006 09:00,0,(vau),1.3,,
06/06/2006 09:00,0,(vau),1.1,,
07/06/2006 09:00,0,(vau),1.5,,
08/06/2006 09:00,0.1,(vau),1.4,,
09/06/2006 09:00,0,(vau),1.5,,
10/06/2006 09:00,0.1,(vau),1.4,,
11/06/2006 09:00,0,(vau),0.8,,
12/06/2006 09:00,0,(vau),2.1,,
13/06/2006 09:00,0,(vau),1.6,,
14/06/2006 09:00,6.8,(vau),1.3,,
15/06/2006 09:00,9.9,(vau),1.1,,
16/06/2006 09:00,1.9,(vau),1.2,,
17/06/2006 09:00,16.6,(vau),0.7,,
18/06/2006 09:00,0,(vau),1.9,,
19/06/2006 09:00,0,(vau),1.4,,
20/06/2006 09:00,0,(vau),3.2,,
21/06/2006 09:00,0,(vau),2.7,,
22/06/2006 09:00,0,(vau),1.6,,
23/06/2006 09:00,0,(vau),1.9,,
24/06/2006 09:00,0,(vau),2.8,,
25/06/2006 09:00,0.3,(vau),2.3,,
26/06/2006 09:00,0,(vau),1.9,,
27/06/2006 09:00,0,(vau),2.3,,
28/06/2006 09:00,0,(vau),2.4,,
29/06/2006 09:00,0,(vau),2.4,,
30/06/2006 09:00,0,(vau),1.2,,
01/07/2006 09:00,0.1,(vau),1.3,,
02/07/2006 09:00,0,(vau),1,,
03/07/2006 09:00,0.1,(vau),0.8,,
04/07/2006 09:00,0.2,(vau),1,,
05/07/2006 09:00,0,(vau),2.4,,
06/07/2006 09:00,0,(vau),3.4,,
07/07/2006 09:00,0,(vau),2.2,,
08/07/2006 09:00,0,(vau),3.1,,
09/07/2006 09:00,0,(vau),2.3,,
10/07/2006 09:00,0,(vau),2.2,,
11/07/2006 09:00,0,(vau),1.7,,
12/07/2006 09:00,0,(vau),1.6,,
13/07/2006 09:00,0,(vau),1.5,,
14/07/2006 09:00,0,(vau),1.1,,
15/07/2006 09:00,0,(vau),1.4,,
16/07/2006 09:00,0,(vau),1.5,,
17/07/2006 09:00,0,(vau),1.4,,
18/07/2006 09:00,0,(vau),2.1,,
19/07/2006 09:00,2,(vau),1.8,,
20/07/2006 09:00,0,(vau),1.1,,
21/07/2006 09:00,0,(vau),1,,
22/07/2006 09:00,0,(vau),1.7,,
23/07/2006 09:00,0,(vau),2.3,,
24/07/2006 09:00,0,(vau),1.5,,
25/07/2006 09:00,0,(vau),2.5,,
26/07/2006 09:00,0,(vau),2.8,,
27/07/2006 09:00,0,(vau),2,,
28/07/2006 09:00,0,(vau),3,,
29/07/2006 09:00,0,(vau),2.5,,
30/07/2006 09:00,0,(vau),1.9,,
31/07/2006 09:00,0,(vau),1.7,,
01/08/2006 09:00,0,(vau),3.1,,
02/08/2006 09:00,0,(vau),2.9,,
03/08/2006 09:00,0,(vau),3.2,,
04/08/2006 09:00,0,(vau),2.3,,
05/08/2006 09:00,0,(vau),1.6,,
06/08/2006 09:00,0,(vau),1.7,,
07/08/2006 09:00,0,(vau),2,,
08/08/2006 09:00,0.1,(vau),1.7,,
09/08/2006 09:00,0,(vau),1.4,,
10/08/2006 09:00,0,(vau),1.7,,
11/08/2006 09:00,0,(vau),1.1,,
12/08/2006 09:00,0,(vau),1.7,,
13/08/2006 09:00,0,(vau),1.7,,
14/08/2006 09:00,0.1,(vau),1.2,,
15/08/2006 09:00,0,(vau),1.8,,
16/08/2006 09:00,0.2,(vau),1.5,,
17/08/2006 09:00,2.2,(vau),2.6,,
18/08/2006 09:00,0.9,(vau),1.3,,
