DATA,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
02/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.6,(vau),,,
03/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.5,(vau),,,
04/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18.7,(vau),,,
05/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.4,(vau),,,
06/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18.7,(vau),,,
07/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0.4,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),17.7,(vau),,,
08/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),14.7,(vau),,,
09/05/1994 09:00,,,,,,,,,,,3.9,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,5.6,(vco),,,,,,,,,,,,,,,0,(vco),18.3,(vau),,,
10/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),15.1,(vau),,,
11/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,2.3,(vco),,,,,,,6.1,(vco),,,,,,,,,,,,,,,0.8,(vco),14,(vau),,,
12/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,5.4,(vco),,,,,,,,,,,,,,,1.8,(vco),13.1,(vau),,,
13/05/1994 09:00,,,,,,,,,,,28,(vco),,,,,,,20.5,(vco),,,,,,,25.3,(vco),,,,,,,33.2,(vco),,,,,,,,,,,,,,,8.6,(vco),14.1,(vau),,,
14/05/1994 09:00,,,,,,,,,,,23.2,(vco),,,,,,,47.7,(vco),,,,,,,3,(vco),,,,,,,19.4,(vco),,,,,,,,,,,,,,,1.1,(vco),16.2,(vau),,,
15/05/1994 09:00,,,,,,,,,,,29.5,(vco),,,,,,,15,(vco),,,,,,,13.2,(vco),,,,,,,21,(vco),,,,,,,,,,,,,,,13.5,(vco),15.7,(vau),,,
16/05/1994 09:00,,,,,,,,,,,17,(vco),,,,,,,35.5,(vco),,,,,,,21,(vco),,,,,,,11.8,(vco),,,,,,,,,,,,,,,8,(vco),15.5,(vau),,,
17/05/1994 09:00,,,,,,,,,,,4.5,(vco),,,,,,,4.9,(vco),,,,,,,4,(vco),,,,,,,13.6,(vco),,,,,,,,,,,,,,,1.8,(vco),14.5,(vau),,,
18/05/1994 09:00,,,,,,,,,,,30.5,(vco),,,,,,,2.6,(vco),,,,,,,6,(vco),,,,,,,10.6,(vco),,,,,,,,,,,,,,,6.7,(vco),15.2,(vau),,,
19/05/1994 09:00,,,,,,,,,,,14.5,(vco),,,,,,,2.8,(vco),,,,,,,3.2,(vco),,,,,,,17.3,(vco),,,,,,,,,,,,,,,12,(vco),16.2,(vau),,,
20/05/1994 09:00,,,,,,,,,,,37.5,(vco),,,,,,,12.3,(vco),,,,,,,12,(vco),,,,,,,10.9,(vco),,,,,,,,,,,,,,,11.5,(vco),14.8,(vau),,,
21/05/1994 09:00,,,,,,,,,,,10,(vco),,,,,,,17.5,(vco),,,,,,,40,(vco),,,,,,,45.2,(vco),,,,,,,,,,,,,,,15.1,(vco),17.1,(vau),,,
22/05/1994 09:00,,,,,,,,,,,11.5,(vco),,,,,,,15.5,(vco),,,,,,,2.8,(vco),,,,,,,0.7,(vco),,,,,,,,,,,,,,,35.8,(vco),16.9,(vau),,,
23/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,19,(vco),,,,,,,12.6,(vco),,,,,,,16.2,(vco),,,,,,,,,,,,,,,4.5,(vco),17.7,(vau),,,
24/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,6,(vco),,,,,,,10.2,(vco),,,,,,,7.9,(vco),,,,,,,,,,,,,,,1.6,(vco),16.5,(vau),,,
25/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),14.8,(vau),,,
26/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),17.1,(vau),,,
27/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),16.8,(vau),,,
28/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),17,(vau),,,
29/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18.8,(vau),,,
30/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),16.2,(vau),,,
31/05/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18,(vau),,,
01/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),17.7,(vau),,,
02/06/1994 09:00,,,,,,,,,,,0.5,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,,,,,,,,,0,(vco),17.2,(vau),,,
03/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,1.4,(vco),,,,,,,,,,,,,,,0,(vco),17.1,(vau),,,
04/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18.8,(vau),,,
05/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24,(vau),,,
06/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24.9,(vau),,,
07/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.7,(vau),,,
08/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,,,,,,,,,0,(vco),23,(vau),,,
09/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),25,(vau),,,
10/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),25.2,(vau),,,
11/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
12/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.4,(vau),,,
13/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.3,(vau),,,
14/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.7,(vau),,,
15/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.3,(vau),,,
16/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.3,(vau),,,
17/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,0,(vco),19.2,(vau),,,
18/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,6.9,(vco),,,,,,,,,,,,,,,0,(vco),19.1,(vau),,,
19/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,3.9,(vco),,,,,,,,,,,,,,,0,(vco),18.5,(vau),,,
20/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.5,(vau),,,
21/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.9,(vau),,,
22/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),25.7,(vau),,,
23/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),26,(vau),,,
24/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.6,(vau),,,
25/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.4,(vco),,,,,,,,,,,,,,,0,(vco),20.3,(vau),,,
26/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.7,(vau),,,
27/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.6,(vau),,,
28/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.5,(vau),,,
29/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),25,(vau),,,
30/06/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.8,(vau),,,
01/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.5,(vau),,,
02/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.3,(vau),,,
03/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21,(vau),,,
04/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.85,(vau),,,
05/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.25,(vau),,,
06/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.5,(vau),,,
07/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.9,(vau),,,
08/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24,(vau),,,
09/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23,(vau),,,
10/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.3,(vau),,,
11/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23,(vau),,,
12/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.7,(vau),,,
13/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.9,(vau),,,
14/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.3,(vau),,,
15/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
16/07/1994 09:00,,,,,,,,,,,1,(vco),,,,,,,1,(vco),,,,,,,0,(vco),,,,,,,10,(vco),,,,,,,,,,,,,,,0,(vco),21,(vau),,,
17/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,,,,,,,,,0,(vco),24,(vau),,,
18/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24.8,(vau),,,
19/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
20/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.5,(vau),,,
21/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.4,(vau),,,
22/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.5,(vau),,,
23/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.2,(vau),,,
24/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.6,(vau),,,
25/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.7,(vau),,,
26/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
27/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24.85,(vau),,,
28/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.9,(vau),,,
29/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.1,(vau),,,
30/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),19.3,(vau),,,
31/07/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,1.5,(vco),,,,,,,,,,,,,,,0,(vco),20.5,(vau),,,
01/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.8,(vau),,,
02/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.8,(vau),,,
03/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.3,(vau),,,
04/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
05/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.9,(vau),,,
06/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.3,(vau),,,
07/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.6,(vau),,,
08/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.2,(vau),,,
09/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,10,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
10/08/1994 09:00,,,,,,,,,,,5.5,(vco),,,,,,,4.1,(vco),,,,,,,6,(vco),,,,,,,20.5,(vco),,,,,,,,,,,,,,,0,(vco),21.6,(vau),,,
11/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,1.6,(vco),,,,,,,4.2,(vco),,,,,,,0.7,(vco),,,,,,,,,,,,,,,0,(vco),23,(vau),,,
12/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,,,,,,,,,0,(vco),21.9,(vau),,,
13/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
14/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.7,(vau),,,
15/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.8,(vau),,,
16/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
17/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.6,(vau),,,
18/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.7,(vau),,,
19/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24.75,(vau),,,
20/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.5,(vau),,,
21/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21,(vau),,,
22/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20.3,(vau),,,
23/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.3,(vau),,,
24/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),20,(vau),,,
25/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.3,(vau),,,
26/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),28,(vau),,,
27/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),26.7,(vau),,,
28/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.5,(vau),,,
29/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.2,(vau),,,
30/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.4,(vau),,,
31/08/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.6,(vau),,,
01/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.3,(vau),,,
02/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.4,(vau),,,
03/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
04/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.9,(vau),,,
05/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),24.2,(vau),,,
06/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),22.5,(vau),,,
07/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),23.3,(vau),,,
08/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.5,(vco),,,,,,,,,,,,,,,0,(vco),21.55,(vau),,,
09/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),18.5,(vau),,,
10/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,2,(vco),,,,,,,1.6,(vco),,,,,,,,,,,,,,,0,(vco),21.2,(vau),,,
11/09/1994 09:00,,,,,,,,,,,0.2,(vco),,,,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
12/09/1994 09:00,,,,,,,,,,,2.7,(vco),,,,,,,0,(vco),,,,,,,2.4,(vco),,,,,,,1.9,(vco),,,,,,,,,,,,,,,0,(vco),21.8,(vau),,,
13/09/1994 09:00,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.2,(vco),,,,,,,,,,,,,,,0,(vco),17.6,(vau),,,
14/09/1994 09:00,,,,,,,,,,,2.5,(vco),,,,,,,3.5,(vco),,,,,,,3.2,(vco),,,,,,,9.8,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
