SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PONTE SABOR (06O/02UG),,PONTE SABOR (06O/02UG),,PONTE SÔR (18I/02U),,PONTE SÔR (18I/02U),,PONTÉVEL (19E/03UG),,PONTÉVEL (19E/03UG),,PORCHES (31G/02UG),,PORCHES (31G/02UG),,PORRAIS (05Q/05G),,PORRAIS (05Q/05G),,PORTA COVA (02G/02U),,PORTA COVA (02G/02U),,PORTEL (24K/01UG),,PORTEL (24K/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
08/01/2008 09:00,,,,,,,,,,,,,0,(vau),0,,0,(vau),0.5,,,,,,0,(vau),1,,
09/01/2008 09:00,,,,,,,,,,,,,4.8,(vau),0,,0.2,(vau),0.9,,,,,,0.1,(vau),0.3,,
10/01/2008 09:00,,,,,,,,,,,,,0.2,(vau),0,,0,(vau),0.8,,,,,,0.1,(vau),0.6,,
11/01/2008 09:00,,,,,,,,,,,,,0.2,(vau),0,,6.3,(vau),3,,,,,,0.2,(vau),1.3,,
12/01/2008 09:00,,,,,,,,,,,,,2.6,(vau),0.2,,0.6,(vau),1.4,,,,,,4.8,(vau),2.2,,
13/01/2008 09:00,,,,,,,,,,,,,0,(vau),0,,0,(vau),0.7,,,,,,0.3,(vau),0.5,,
14/01/2008 09:00,,,,,,,,,,,,,7.8,(vau),0.3,,11.6,(vau),2.2,,,,,,14.9,(vau),1.7,,
15/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0,,0,(vau),1.4,,,,,,0.4,(vau),0.7,,
16/01/2008 09:00,,,,,,,,,,,,,2.4,(vau),0.3,,2.7,(vau),3.8,,,,,,1.6,(vau),3.3,,
17/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),1.2,,,,,,0.3,(vau),1.7,,
18/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),1.3,,,,,,0.2,(vau),1,,
19/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.8,,,,,,0.4,(vau),0.9,,
20/01/2008 09:00,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),1.3,,,,,,0.2,(vau),0.5,,
21/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0.9,,,,,,0.3,(vau),0.5,,
22/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.1,,,,,,0.1,(vau),0.8,,
23/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0.2,(vau),0.4,,,,,,0.2,(vau),0.9,,
24/01/2008 09:00,,,,,,,,,,,,,0,(vau),0,,0.1,(vau),0.5,,,,,,0.3,(vau),0.4,,
25/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),1.3,,,,,,0.2,(vau),0.5,,
26/01/2008 09:00,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),1.2,,,,,,0.2,(vau),0.7,,
27/01/2008 09:00,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),0.2,,,,,,0.1,(vau),0.8,,
28/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.3,,,,,,0.2,(vau),0.9,,
29/01/2008 09:00,,,,,,,,,,,,,0,(vau),0.1,,0,(vau),0.2,,,,,,0.1,(vau),0.5,,
30/01/2008 09:00,,,,,,,,,,,,,0.2,(vau),0.1,,0,(vau),0.7,,,,,,0.2,(vau),0.8,,
31/01/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0.8,,,,,,0.2,(vau),1.3,,
01/02/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0.6,,,,,,0,(vau),1.2,,
02/02/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,1.7,(vau),1.3,,,,,,0.1,(vau),1.2,,
03/02/2008 09:00,,,,,,,,,,,,,2,(vau),0.1,,0.5,(vau),1.1,,,,,,2.1,(vau),1.4,,
04/02/2008 09:00,,,,,,,,,,,,,0.8,(vau),0.5,,9.5,(vau),2.3,,,,,,7.4,(vau),2.4,,
05/02/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),1.3,,,,,,0.2,(vau),0.7,,
06/02/2008 09:00,,,,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0.8,,,,,,0.2,(vau),0.6,,
07/02/2008 09:00,,,,,,,,,0,(vau),0.5,,0.1,(vau),0.2,,0,(vau),0.9,,,,,,0.2,(vau),0.9,,
08/02/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),0.4,,,,,,0.2,(vau),0.8,,
09/02/2008 09:00,,,,,,,,,0,(vau),0.6,,0.1,(vau),0.2,,0,(vau),1.2,,,,,,0.2,(vau),0.7,,
10/02/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),1.2,,,,,,0.3,(vau),0.9,,
11/02/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.8,,,,,,0.1,(vau),0.8,,
12/02/2008 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),0.3,,0,(vau),1,,,,,,0.2,(vau),0.8,,
13/02/2008 09:00,,,,,,,,,0,(vau),1.6,,0,(vau),0.4,,0,(vau),1.5,,,,,,0,(vau),1.9,,
14/02/2008 09:00,,,,,,,,,0,(vau),1.9,,0,(vau),0.2,,0,(vau),1.9,,,,,,0,(vau),2,,
15/02/2008 09:00,,,,,,,,,0,(vau),1.1,,0,(vau),0.2,,0,(vau),1.7,,,,,,0,(vau),1,,
16/02/2008 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),0.2,,0,(vau),0.8,,,,,,0.1,(vau),0.8,,
17/02/2008 09:00,,,,,,,,,0,(vau),2.2,,0.1,(vau),0.8,,0,(vau),1.4,,,,,,0,(vau),2.4,,
18/02/2008 09:00,,,,,,,,,46.4,(vau),2.5,,0.5,(vau),0.8,,3.6,(vau),1.7,,,,,,4.8,(vau),2.8,,
19/02/2008 09:00,,,,,,,,,6.8,(vau),0.7,,0.7,(vau),0.2,,12.5,(vau),0.8,,,,,,37,(vau),1.6,,
20/02/2008 09:00,,,,,,,,,0,(vau),0.1,,3.4,(vau),0.2,,4.9,(vau),0.1,,,,,,1.8,(vau),0.5,,
21/02/2008 09:00,,,,,,,,,0.2,(vau),0.1,,10.6,(vau),0.2,,0,(vau),0.6,,,,,,2.7,(vau),0.5,,
22/02/2008 09:00,,,,,,,,,0.2,(vau),0.7,,12.7,(vau),0.2,,0,(vau),1.4,,,,,,1.3,(vau),0.5,,
23/02/2008 09:00,,,,,,,,,1.7,(vau),1.6,,7.3,(vau),0.6,,0,(vau),1.9,,,,,,0.9,(vau),2.4,,
24/02/2008 09:00,,,,,,,,,1.1,(vau),1.5,,4.9,(vau),0.8,,0.5,(vau),1,,,,,,4.8,(vau),2.7,,
25/02/2008 09:00,,,,,,,,,0,(vau),0.7,,1,(vau),0.2,,1.4,(vau),0.5,,,,,,26.4,(vau),1,,
26/02/2008 09:00,,,,,,,,,0.1,(vau),0.5,,0.4,(vau),0.2,,0.1,(vau),0.3,,,,,,0.2,(vau),0.7,,
27/02/2008 09:00,,,,,,,,,0.1,(vau),0.4,,0.3,(vau),0.1,,0,(vau),0.2,,,,,,0.2,(vau),0.8,,
28/02/2008 09:00,,,,,,,,,4,(vau),0.3,,0.4,(vau),0.2,,4.7,(vau),0,,,,,,1,(vau),1.1,,
29/02/2008 09:00,,,,,,,,,0.2,(vau),0.3,,0.1,(vau),0.2,,0,(vau),0.3,,,,,,0.3,(vau),0.9,,
01/03/2008 09:00,,,,,,,,,0.2,(vau),0.5,,0.2,(vau),0.2,,0,(vau),0.7,,,,,,0.1,(vau),0.9,,
02/03/2008 09:00,,,,,,,,,0.1,(vau),0.6,,0.1,(vau),0.2,,0.1,(vau),0.4,,,,,,0.1,(vau),0.8,,
03/03/2008 09:00,,,,,,,,,0.1,(vau),0.5,,0.1,(vau),0.2,,0,(vau),0.5,,,,,,0,(vau),1.2,,
04/03/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),0.5,,,,,,0,(vau),2,,
05/03/2008 09:00,,,,,,,,,0,(vau),1.5,,0,(vau),0.4,,0,(vau),1.6,,,,,,0,(vau),3.8,,
06/03/2008 09:00,,,,,,,,,0,(vau),1,,0,(vau),0.4,,0,(vau),1.9,,,,,,0,(vau),2.3,,
07/03/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),1.2,,
08/03/2008 09:00,,,,,,,,,0,(vau),1,,0,(vau),0.4,,0,(vau),0.5,,,,,,0,(vau),3.6,,
09/03/2008 09:00,,,,,,,,,0.3,(vau),0.6,,0,(vau),0.5,,0.1,(vau),1.1,,,,,,0,(vau),3.1,,
10/03/2008 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),0.3,,0,(vau),1.9,,,,,,0,(vau),2.9,,
11/03/2008 09:00,,,,,,,,,2.5,(vau),1,,0,(vau),0.4,,0,(vau),2,,,,,,0.4,(vau),4.2,,
12/03/2008 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),0.3,,0,(vau),1.3,,,,,,0.5,(vau),1.7,,
13/03/2008 09:00,,,,,,,,,0.2,(vau),0.6,,0,(vau),0.4,,0,(vau),0.6,,,,,,0,(vau),1.3,,
14/03/2008 09:00,,,,,,,,,0,(vau),0.3,,0,(vau),0.2,,0,(vau),0.6,,,,,,0.1,(vau),0.7,,
15/03/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,2.5,(vau),1.5,,,,,,0,(vau),2.3,,
16/03/2008 09:00,,,,,,,,,0,(vau),0.8,,0.1,(vau),0.3,,1.3,(vau),1.5,,,,,,0,(vau),2.5,,
17/03/2008 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),0.2,,0,(vau),0.7,,,,,,0,(vau),1.2,,
18/03/2008 09:00,,,,,,,,,3.8,(vau),0.5,,0,(vau),0.2,,3.1,(vau),0.9,,,,,,1.3,(vau),2.3,,
19/03/2008 09:00,,,,,,,,,10.8,(vau),0.6,,18.7,(vau),0.3,,0,(vau),0.9,,,,,,2.7,(vau),1.6,,
20/03/2008 09:00,,,,,,,,,11.6,(vau),1.7,,24,(vau),0.4,,0,(vau),4,,,,,,10.6,(vau),3.5,,
21/03/2008 09:00,,,,,,,,,0.1,(vau),1.2,,4,(vau),0.1,,0,(vau),2.2,,,,,,11,(vau),1.6,,
22/03/2008 09:00,,,,,,,,,0,(vau),1.4,,0,(vau),0.5,,0,(vau),1.4,,,,,,0,(vau),4.1,,
23/03/2008 09:00,,,,,,,,,1.4,(vau),1.5,,0.7,(vau),0.7,,1.3,(vau),1.4,,,,,,0.2,(vau),5.1,,
24/03/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.2,,,,,,0,(vau),3.2,,
25/03/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.5,,0,(vau),0.9,,,,,,0,(vau),3.5,,
26/03/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.4,,0.2,(vau),1.2,,,,,,0,(vau),4,,
27/03/2008 09:00,,,,,,,,,0,(vau),1.5,,0,(vau),0.5,,0.1,(vau),2.1,,,,,,0,(vau),3.8,,
28/03/2008 09:00,,,,,,,,,0,(vau),1,,0,(vau),0.4,,0,(vau),1.8,,,,,,0,(vau),3.4,,
29/03/2008 09:00,,,,,,,,,0.1,(vau),0.7,,0,(vau),0.4,,0,(vau),0.9,,,,,,0,(vau),1.8,,
30/03/2008 09:00,,,,,,,,,0.6,(vau),0.8,,0,(vau),0.2,,1.6,(vau),2,,,,,,0.2,(vau),1.7,,
31/03/2008 09:00,,,,,,,,,0.2,(vau),1,,0,(vau),0.4,,0.2,(vau),1.2,,,,,,0.3,(vau),3.5,,
01/04/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.5,,0.1,(vau),0.7,,,,,,0,(vau),2.4,,
02/04/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),1.2,,,,,,0,(vau),1.7,,
03/04/2008 09:00,,,,,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),2.4,,,,,,0,(vau),1.4,,
04/04/2008 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),0.3,,0,(vau),2.5,,,,,,0,(vau),1.2,,
05/04/2008 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.3,,0,(vau),2,,,,,,0,(vau),0.8,,
06/04/2008 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.2,,0,(vau),0.7,,,,,,0,(vau),1,,
07/04/2008 09:00,,,,,,,,,0.5,(vau),0.6,,0,(vau),0.5,,0,(vau),1.6,,,,,,0,(vau),1.8,,
08/04/2008 09:00,,,,,,,,,5,(vau),2.4,,20.3,(vau),1,,16.8,(vau),3,,,,,,9.7,(vau),3.9,,
09/04/2008 09:00,,,,,,,,,11.5,(vau),2,,40.5,(vau),1.4,,19.2,(vau),3,,,,,,19.7,(vau),3.2,,
10/04/2008 09:00,,,,,,,,,7.3,(vau),3,,1.2,(vau),1.5,,13.7,(vau),2.1,,,,,,8.9,(vau),4,,
11/04/2008 09:00,,,,,,,,,2.1,(vau),1.5,,4.3,(vau),0.5,,5.9,(vau),0.5,,,,,,1.1,(vau),4.9,,
12/04/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1,,,,,,0,(vau),4.4,,
13/04/2008 09:00,,,,,,,,,2.2,(vau),0.5,,0,(vau),0.3,,0.8,(vau),1.4,,,,,,0,(vau),2.2,,
14/04/2008 09:00,,,,,,,,,0.1,(vau),0.6,,0,(vau),0.4,,0.9,(vau),0.9,,,,,,0.5,(vau),2.4,,
15/04/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),1.3,,,,,,0,(vau),1,,
16/04/2008 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.3,,0,(vau),0.9,,,,,,0,(vau),1,,
17/04/2008 09:00,,,,,,,,,6.3,(vau),1.4,,1.7,(vau),0.5,,3.9,(vau),1.9,,,,,,2.1,(vau),3.5,,
18/04/2008 09:00,,,,,,,,,27.7,(vau),1.7,,14.1,(vau),1.2,,9,(vau),2.8,,,,,,24.2,(vau),4.1,,
19/04/2008 09:00,,,,,,,,,12.8,(vau),1.6,,12.9,(vau),1.2,,7.4,(vau),1.9,,,,,,22.1,(vau),3.9,,
20/04/2008 09:00,,,,,,,,,8,(vau),1.3,,19.9,(vau),0.7,,10.1,(vau),2.4,,,,,,8.3,(vau),3.4,,
21/04/2008 09:00,,,,,,,,,4.9,(vau),1.3,,2.4,(vau),0.5,,0.3,(vau),1.4,,,,,,5.1,(vau),3.5,,
22/04/2008 09:00,,,,,,,,,0,(vau),0.7,,0.1,(vau),0.3,,0.2,(vau),1.1,,,,,,0.1,(vau),2.6,,
23/04/2008 09:00,,,,,,,,,0,(vau),0.5,,0.1,(vau),0.2,,1,(vau),1.3,,,,,,0.2,(vau),1.6,,
24/04/2008 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),0.3,,0.1,(vau),0.7,,,,,,0,(vau),1.5,,
25/04/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),0.9,,,,,,0,(vau),1.4,,
26/04/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.5,,0,(vau),1.1,,,,,,0,(vau),0.9,,
27/04/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.6,,,,,,0,(vau),1.5,,
28/04/2008 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),0.4,,0,(vau),1.2,,,,,,0,(vau),2.6,,
29/04/2008 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),0.6,,0,(vau),1.1,,,,,,0,(vau),3.7,,
30/04/2008 09:00,,,,,,,,,0.2,(vau),0.9,,0,(vau),0.5,,0.8,(vau),1.3,,,,,,0,(vau),3.1,,
01/05/2008 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),0.3,,0,(vau),0.6,,,,,,0,(vau),2.1,,
02/05/2008 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),0.3,,0,(vau),0.7,,,,,,0,(vau),1,,
03/05/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),1,,,,,,0,(vau),1,,
04/05/2008 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),0.3,,0,(vau),1,,,,,,0.1,(vau),1.7,,
05/05/2008 09:00,,,,,,,,,0,(vau),0.9,,0.1,(vau),0.3,,0,(vau),1.1,,,,,,0,(vau),1.7,,
06/05/2008 09:00,,,,,,,,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.4,,,,,,0,(vau),1.4,,
07/05/2008 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.9,,,,,,0,(vau),1.3,,
08/05/2008 09:00,,,,,,,,,0.1,(vau),1,,0,(vau),0.3,,4.2,(vau),0.4,,,,,,0,(vau),2.6,,
09/05/2008 09:00,,,,,,,,,0.6,(vau),0.8,,0,(vau),0.3,,5.7,(vau),0.5,,,,,,0,(vau),3.7,,
10/05/2008 09:00,,,,,,,,,5.9,(vau),0.8,,1.9,(vau),0.4,,3.5,(vau),0.5,,,,,,5.2,(vau),2.9,,
11/05/2008 09:00,,,,,,,,,0,(vau),1.6,,0,(vau),0.6,,1.1,(vau),0.7,,,,,,0,(vau),5.1,,
12/05/2008 09:00,,,,,,,,,0,(vau),1.3,,0,(vau),0.4,,0,(vau),1,,,,,,0.9,(vau),3.2,,
13/05/2008 09:00,,,,,,,,,0.4,(vau),0.6,,0.8,(vau),0.3,,0.2,(vau),0.7,,,,,,0.7,(vau),2.1,,
14/05/2008 09:00,,,,,,,,,0.2,(vau),0.7,,0.3,(vau),0.3,,5.2,(vau),0.5,,,,,,0,(vau),1.8,,
15/05/2008 09:00,,,,,,,,,0.1,(vau),1,,0,(vau),0.5,,2,(vau),2,,,,,,0,(vau),1.9,,
16/05/2008 09:00,,,,,,,,,15.1,(vau),0.4,,4.3,(vau),0.3,,1.9,(vau),0.7,,,,,,12.7,(vau),1.1,,
17/05/2008 09:00,,,,,,,,,0.1,(vau),0.5,,10.9,(vau),0.2,,0.1,(vau),0.6,,,,,,0,(vau),2.5,,
18/05/2008 09:00,,,,,,,,,1.3,(vau),0.8,,0,(vau),0.4,,0,(vau),0.6,,,,,,0,(vau),4,,
19/05/2008 09:00,,,,,,,,,0.2,(vau),0.9,,0.3,(vau),0.5,,2,(vau),0.6,,,,,,1.1,(vau),3.6,,
20/05/2008 09:00,,,,,,,,,0.5,(vau),0.7,,1.1,(vau),0.3,,0.1,(vau),0.6,,,,,,0,(vau),2.7,,
21/05/2008 09:00,,,,,,,,,0.2,(vau),0.5,,,,,,0,(vau),0.6,,,,,,3.8,(vau),2,,
22/05/2008 09:00,,,,,,,,,0.7,(vau),0.6,,,,,,0,(vau),0.9,,,,,,0,(vau),2.3,,
23/05/2008 09:00,,,,,,,,,11.5,(vau),1,,,,,,0.5,(vau),1.4,,,,,,0.1,(vau),2.6,,
24/05/2008 09:00,,,,,,,,,6.5,(vau),0.4,,,,,,0.2,(vau),1.1,,,,,,24.8,(vau),1.4,,
25/05/2008 09:00,,,,,,,,,0.7,(vau),0.6,,,,,,0,(vau),0.6,,,,,,3.3,(vau),2.2,,
26/05/2008 09:00,,,,,,,,,2.5,(vau),0.6,,,,,,0,(vau),0.7,,,,,,5.1,(vau),2.1,,
27/05/2008 09:00,,,,,,,,,11.3,(vau),0.8,,,,,,0.1,(vau),0.8,,,,,,1.8,(vau),2.7,,
28/05/2008 09:00,,,,,,,,,1.1,(vau),1,,,,,,0,(vau),0.6,,,,,,2.4,(vau),3.6,,
29/05/2008 09:00,,,,,,,,,4.9,(vau),1,,,,,,0,(vau),0.9,,,,,,3.6,(vau),2.7,,
30/05/2008 09:00,,,,,,,,,0.3,(vau),0.6,,,,,,0,(vau),0.7,,,,,,0.1,(vau),2.2,,
31/05/2008 09:00,,,,,,,,,0.6,(vau),0.6,,,,,,0.1,(vau),0.4,,,,,,0.3,(vau),2.6,,
01/06/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),0.3,,,,,,0.1,(vau),3,,
02/06/2008 09:00,,,,,,,,,0.1,(vau),0.8,,,,,,0,(vau),0.7,,,,,,0.1,(vau),2.9,,
03/06/2008 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),0.6,,,,,,0,(vau),2.9,,
04/06/2008 09:00,,,,,,,,,0,(vau),1.2,,,,,,0,(vau),0.8,,,,,,0.4,(vau),2.9,,
05/06/2008 09:00,,,,,,,,,0,(vau),1.1,,,,,,0,(vau),0.6,,,,,,0,(vau),3.6,,
06/06/2008 09:00,,,,,,,,,0.1,(vau),1,,,,,,0,(vau),1.1,,,,,,0,(vau),3.4,,
07/06/2008 09:00,,,,,,,,,0,(vau),1.1,,,,,,0,(vau),1.6,,,,,,0,(vau),1.6,,
08/06/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),1.4,,,,,,0,(vau),1.9,,
09/06/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),1.9,,,,,,0,(vau),2.7,,
10/06/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),1.8,,,,,,0,(vau),2.7,,
11/06/2008 09:00,,,,,,,,,0,(vau),1.1,,,,,,0,(vau),1.7,,,,,,0,(vau),1.1,,
12/06/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),1.5,,,,,,0,(vau),1.2,,
13/06/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),1.1,,,,,,0,(vau),1.3,,
14/06/2008 09:00,,,,,,,,,0.1,(vau),0.9,,,,,,0,(vau),1,,,,,,0,(vau),2.4,,
15/06/2008 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),0.6,,,,,,0,(vau),2.4,,
16/06/2008 09:00,,,,,,,,,1,(vau),0.8,,,,,,0,(vau),0.8,,,,,,0,(vau),3.8,,
17/06/2008 09:00,,,,,,,,,0.4,(vau),1.2,,,,,,0,(vau),0.5,,,,,,0.3,(vau),3.6,,
18/06/2008 09:00,,,,,,,,,0,(vau),1.2,,,,,,0,(vau),0.5,,,,,,0,(vau),1.9,,
19/06/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),0.7,,,,,,0,(vau),2,,
20/06/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),0.7,,,,,,0,(vau),1.7,,
21/06/2008 09:00,,,,,,,,,0,(vau),1.1,,,,,,0,(vau),0.5,,,,,,0,(vau),0.8,,
22/06/2008 09:00,,,,,,,,,0,(vau),1.3,,,,,,0,(vau),0.6,,,,,,0,(vau),1.8,,
23/06/2008 09:00,,,,,,,,,0,(vau),1.5,,,,,,0,(vau),0.5,,,,,,0,(vau),2.3,,
24/06/2008 09:00,,,,,,,,,0,(vau),1.4,,,,,,0,(vau),0.8,,,,,,0,(vau),3.1,,
25/06/2008 09:00,,,,,,,,,0,(vau),1.4,,,,,,0,(vau),0.7,,,,,,0,(vau),2.2,,
26/06/2008 09:00,,,,,,,,,0,(vau),1.7,,,,,,0,(vau),1.4,,,,,,0,(vau),1.6,,
27/06/2008 09:00,,,,,,,,,0.1,(vau),1.4,,,,,,0,(vau),2,,,,,,0,(vau),2,,
28/06/2008 09:00,,,,,,,,,0,(vau),1.3,,,,,,0,(vau),1.9,,,,,,0,(vau),1.9,,
29/06/2008 09:00,,,,,,,,,0.1,(vau),1.4,,,,,,0,(vau),1.1,,,,,,0,(vau),2.2,,
30/06/2008 09:00,,,,,,,,,0,(vau),1.6,,,,,,0,(vau),1.2,,,,,,0,(vau),2.4,,
01/07/2008 09:00,,,,,,,,,0,(vau),1.5,,,,,,0,(vau),0.7,,,,,,0,(vau),3.5,,
02/07/2008 09:00,,,,,,,,,0.2,(vau),1.1,,,,,,0,(vau),0.8,,,,,,0,(vau),3.3,,
03/07/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),0.8,,,,,,0,(vau),3.8,,
04/07/2008 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),0.6,,,,,,0,(vau),2.5,,
05/07/2008 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),0.7,,,,,,0,(vau),2.7,,
06/07/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),0.7,,,,,,0,(vau),3.8,,
07/07/2008 09:00,,,,,,,,,0,(vau),1.2,,,,,,0,(vau),0.9,,,,,,0,(vau),4.6,,
08/07/2008 09:00,,,,,,,,,0,(vau),1.2,,,,,,0,(vau),0.9,,,,,,0,(vau),2.6,,
09/07/2008 09:00,,,,,,,,,0,(vau),1.3,,,,,,0,(vau),0.5,,,,,,0,(vau),2,,
10/07/2008 09:00,,,,,,,,,0,(vau),1.2,,,,,,0,(vau),0.7,,,,,,0,(vau),2.6,,
11/07/2008 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),0.8,,,,,,0,(vau),3.5,,
12/07/2008 09:00,,,,,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.5,,,,,,0,(vau),4,,
13/07/2008 09:00,,,,,,,,,0,(vau),1.6,,,,,,0,(vau),1.5,,,,,,0,(vau),3.6,,
14/07/2008 09:00,,,,,,,,,0,(vau),1.5,,,,,,0,(vau),1.5,,,,,,0,(vau),2.4,,
15/07/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.7,,,,,,0,(vau),1.2,,
16/07/2008 09:00,,,,,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),1.9,,,,,,0,(vau),1.4,,
17/07/2008 09:00,,,,,,,,,0,(vau),1.1,,0,(vau),0.5,,0,(vau),1.7,,,,,,0,(vau),1.6,,
18/07/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.7,,,,,,0,(vau),1.6,,
19/07/2008 09:00,,,,,,,,,0,(vau),0.5,,0,(vau),0.4,,0,(vau),1.1,,,,,,0,(vau),1.6,,
20/07/2008 09:00,,,,,,,,,0,(vau),1,,0,(vau),0.4,,0,(vau),0.8,,,,,,0,(vau),2.1,,
21/07/2008 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),0.4,,0,(vau),1.7,,,,,,0,(vau),2.3,,
22/07/2008 09:00,,,,,,,,,0.1,(vau),0.6,,0,(vau),0.3,,0,(vau),2.4,,,,,,0,(vau),1.9,,
23/07/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.1,,,,,,0,(vau),2.2,,
24/07/2008 09:00,,,,,,,,,0.1,(vau),0.8,,0,(vau),0.5,,0,(vau),1,,,,,,0,(vau),2.6,,
25/07/2008 09:00,,,,,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),0.8,,,,,,0,(vau),3.6,,
