SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CANIÇO (04J/01G),,CANIÇO (04J/01G),,CANTANHEDE (11F/01UG),,CANTANHEDE (11F/01UG),,CAPINHA (12M/02UG),,CAPINHA (12M/02UG),,CARANGUEJEIRA (15E/03G),,CARANGUEJEIRA (15E/03G),,CARAPINHAL (13H/09UG),,CARAPINHAL (13H/09UG),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARIA (12M/01UG),,CARIA (12M/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
13/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
14/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
15/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
16/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
17/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
18/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
19/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
20/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
21/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
22/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
23/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
24/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
25/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
26/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
27/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
28/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
29/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
30/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
31/08/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
01/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
02/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
03/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
04/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
05/09/1995 09:00,,,,,5.8,(vco),,,0,(vco),,,2.5,(vco),,,1.1,(vco),,,7.7,(vco),,,0,(vco),,,
06/09/1995 09:00,,,,,3.6,(vco),,,7.5,(vco),,,1,(vco),,,0.1,(vco),,,1.4,(vco),,,5.1,(vco),,,
07/09/1995 09:00,,,,,9,(vco),,,0.5,(vco),,,8.2,(vco),,,8.6,(vco),,,2.1,(vco),,,2.7,(vco),,,
08/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,1.2,(vco),,,3.6,(vco),,,0,(vco),,,0,(vco),,,
09/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
10/09/1995 09:00,,,,,8.5,(vco),,,17,(vco),,,2,(vco),,,0.8,(vco),,,4.7,(vco),,,5.3,(vco),,,
11/09/1995 09:00,,,,,3,(vco),,,0,(vco),,,5.5,(vco),,,0.6,(vco),,,0,(vco),,,0,(vco),,,
12/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
13/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
14/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
15/09/1995 09:00,,,,,1.5,(vco),,,0,(vco),,,2,(vco),,,0.9,(vco),,,0,(vco),,,0,(vco),,,
16/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
17/09/1995 09:00,,,,,10.2,(vco),,,6.1,(vco),,,0,(vco),,,1.6,(vco),,,0,(vco),,,0,(vco),,,
18/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,5.2,(vco),,,5.4,(vco),,,1.6,(vco),,,0,(vco),,,
19/09/1995 09:00,,,,,0,(vco),,,0.3,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
20/09/1995 09:00,,,,,3,(vco),,,0,(vco),,,0,(vco),,,3.8,(vco),,,0,(vco),,,0,(vco),,,
21/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
22/09/1995 09:00,,,,,10.5,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
23/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
24/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,1.5,(vco),,,
25/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
26/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
27/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
28/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
29/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
30/09/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
01/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
02/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
03/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
04/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0.6,(vco),,,0,(vco),,,0,(vco),,,
05/10/1995 09:00,,,,,10.5,(vco),,,0,(vco),,,6,(vco),,,10.2,(vco),,,0,(vco),,,0,(vco),,,
06/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
07/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
08/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
09/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
10/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
11/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
12/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
13/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
14/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0.3,(vco),,,0,(vco),,,0,(vco),,,
15/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
16/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
17/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
18/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
19/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
20/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
21/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
22/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
23/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
24/10/1995 09:00,,,,,26.5,(vco),,,13.1,(vco),,,4,(vco),,,6,(vco),,,2.1,(vco),,,2,(vco),,,
25/10/1995 09:00,,,,,13.8,(vco),,,26.3,(vco),,,19,(vco),,,6,(vco),,,15.2,(vco),,,6,(vco),,,
26/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,4,(vco),,,0,(vco),,,2,(vco),,,
27/10/1995 09:00,,,,,7.5,(vco),,,3,(vco),,,6,(vco),,,1.1,(vco),,,0,(vco),,,1,(vco),,,
28/10/1995 09:00,,,,,3.8,(vco),,,0,(vco),,,0,(vco),,,1,(vco),,,0,(vco),,,0,(vco),,,
29/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,3,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
30/10/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,1.6,(vco),,,0,(vco),,,0,(vco),,,
31/10/1995 09:00,,,,,2,(vco),,,0,(vco),,,3,(vco),,,4.9,(vco),,,1.3,(vco),,,0,(vco),,,
01/11/1995 09:00,,,,,5.5,(vco),,,5,(vco),,,3,(vco),,,11.8,(vco),,,11.4,(vco),,,25.2,(vco),,,
02/11/1995 09:00,,,,,0,(vco),,,11,(vco),,,0,(vco),,,4.2,(vco),,,1.2,(vco),,,0,(vco),,,
03/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
04/11/1995 09:00,,,,,1.5,(vco),,,0,(vco),,,0.1,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
05/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0.1,(vco),,,0,(vco),,,0,(vco),,,
06/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
07/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
08/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
09/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,15,(vco),,,
10/11/1995 09:00,,,,,0,(vco),,,4.1,(vco),,,0,(vco),,,6.1,(vco),,,1.2,(vco),,,11,(vco),,,
11/11/1995 09:00,,,,,16.8,(vco),,,33.2,(vco),,,17.2,(vco),,,11,(vco),,,37.1,(vco),,,0,(vco),,,
12/11/1995 09:00,,,,,11.2,(vco),,,18,(vco),,,12.2,(vco),,,9.2,(vco),,,19.9,(vco),,,22,(vco),,,
13/11/1995 09:00,,,,,6,(vco),,,0,(vco),,,6.5,(vco),,,5.1,(vco),,,2.4,(vco),,,0,(vco),,,
14/11/1995 09:00,,,,,1.2,(vco),,,2.8,(vco),,,15.5,(vco),,,0.9,(vco),,,9.7,(vco),,,1,(vco),,,
15/11/1995 09:00,,,,,30.2,(vco),,,8.5,(vco),,,13,(vco),,,5.2,(vco),,,20.1,(vco),,,0,(vco),,,
16/11/1995 09:00,,,,,62.5,(vco),,,8.4,(vco),,,3,(vco),,,7,(vco),,,6.9,(vco),,,0,(vco),,,
17/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,1,(vco),,,0.8,(vco),,,16.8,(vco),,,1,(vco),,,
18/11/1995 09:00,,,,,9.7,(vco),,,11.6,(vco),,,6,(vco),,,5,(vco),,,1.7,(vco),,,22.4,(vco),,,
19/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
20/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
21/11/1995 09:00,,,,,1.6,(vco),,,0,(vco),,,0.6,(vco),,,0,(vco),,,0,(vco),,,1.5,(vco),,,
22/11/1995 09:00,,,,,6,(vco),,,0,(vco),,,1,(vco),,,7.5,(vco),,,0,(vco),,,0,(vco),,,
23/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
24/11/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
25/11/1995 09:00,,,,,19.8,(vco),,,14.8,(vco),,,16,(vco),,,15.5,(vco),,,13.1,(vco),,,17.6,(vco),,,
26/11/1995 09:00,,,,,12.5,(vco),,,2.1,(vco),,,5,(vco),,,4.2,(vco),,,0,(vco),,,0,(vco),,,
27/11/1995 09:00,,,,,12,(vco),,,3,(vco),,,9,(vco),,,10.3,(vco),,,1.8,(vco),,,0,(vco),,,
28/11/1995 09:00,,,,,6,(vco),,,2.5,(vco),,,3,(vco),,,0.9,(vco),,,2.3,(vco),,,1,(vco),,,
29/11/1995 09:00,,,,,5.4,(vco),,,1.6,(vco),,,2,(vco),,,4.8,(vco),,,2.2,(vco),,,3.8,(vco),,,
30/11/1995 09:00,,,,,17.8,(vco),,,34,(vco),,,29,(vco),,,16.2,(vco),,,8.4,(vco),,,29.8,(vco),,,
01/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0.3,(vco),,,0,(vco),,,11.5,(vco),,,
02/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,6.2,(vco),,,
03/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0.8,(vco),,,0,(vco),,,1,(vco),,,
04/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,1,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
05/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,3,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
06/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,4.2,(vco),,,0,(vco),,,
07/12/1995 09:00,,,,,2,(vco),,,16.6,(vco),,,12,(vco),,,0.3,(vco),,,16.4,(vco),,,11,(vco),,,
08/12/1995 09:00,,,,,2.3,(vco),,,0,(vco),,,0,(vco),,,12.4,(vco),,,0,(vco),,,7,(vco),,,
09/12/1995 09:00,,,,,5.2,(vco),,,12,(vco),,,9,(vco),,,7.1,(vco),,,0,(vco),,,3.2,(vco),,,
10/12/1995 09:00,,,,,0,(vco),,,1.5,(vco),,,2.5,(vco),,,0.3,(vco),,,0,(vco),,,0,(vco),,,
11/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,4,(vco),,,0,(vco),,,
12/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
13/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,1,(vco),,,0,(vco),,,1.2,(vco),,,0,(vco),,,
14/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
15/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
16/12/1995 09:00,,,,,0,(vco),,,2,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
17/12/1995 09:00,,,,,1.5,(vco),,,0,(vco),,,0.8,(vco),,,0,(vco),,,9.4,(vco),,,0,(vco),,,
18/12/1995 09:00,,,,,0,(vco),,,2.1,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
19/12/1995 09:00,,,,,0,(vco),,,6.3,(vco),,,0,(vco),,,0,(vco),,,19.9,(vco),,,0,(vco),,,
20/12/1995 09:00,,,,,3,(vco),,,8,(vco),,,10,(vco),,,0.3,(vco),,,7.6,(vco),,,0,(vco),,,
21/12/1995 09:00,,,,,0,(vco),,,0,(vco),,,20,(vco),,,2.3,(vco),,,0,(vco),,,0,(vco),,,
22/12/1995 09:00,,,,,17.2,(vco),,,19,(vco),,,19,(vco),,,9.1,(vco),,,16.8,(vco),,,2.3,(vco),,,
23/12/1995 09:00,,,,,21.5,(vco),,,8.6,(vco),,,0,(vco),,,17.3,(vco),,,16.7,(vco),,,12.2,(vco),,,
24/12/1995 09:00,,,,,18.2,(vco),,,17,(vco),,,13.5,(vco),,,28.3,(vco),,,2.5,(vco),,,27,(vco),,,
25/12/1995 09:00,,,,,42.5,(vco),,,26,(vco),,,68.5,(vco),,,68.5,(vco),,,10.5,(vco),,,30,(vco),,,
26/12/1995 09:00,,,,,43.7,(vco),,,18,(vco),,,49.5,(vco),,,21.1,(vco),,,25.2,(vco),,,33,(vco),,,
27/12/1995 09:00,,,,,10,(vco),,,16,(vco),,,19.5,(vco),,,18.3,(vco),,,17.9,(vco),,,29,(vco),,,
28/12/1995 09:00,,,,,13.2,(vco),,,6.2,(vco),,,6,(vco),,,18.7,(vco),,,0,(vco),,,20,(vco),,,
29/12/1995 09:00,,,,,12.4,(vco),,,6.5,(vco),,,13,(vco),,,8.3,(vco),,,13.4,(vco),,,17,(vco),,,
30/12/1995 09:00,,,,,29.2,(vco),,,12.2,(vco),,,14,(vco),,,27.1,(vco),,,17.4,(vco),,,27,(vco),,,
31/12/1995 09:00,,,,,3.6,(vco),,,6,(vco),,,11.5,(vco),,,8.6,(vco),,,22.2,(vco),,,41,(vco),,,
01/01/1996 09:00,,,,,39,(vco),,,23,(vco),,,21,(vco),,,21.1,(vco),,,34.1,(vco),,,17.2,(vco),,,
02/01/1996 09:00,,,,,4.2,(vco),,,0,(vco),,,11.5,(vco),,,13,(vco),,,0,(vco),,,1,(vco),,,
03/01/1996 09:00,,,,,0,(vco),,,1.8,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,1.3,(vco),,,
04/01/1996 09:00,,,,,13.6,(vco),,,57,(vco),,,33,(vco),,,18.3,(vco),,,10.1,(vco),,,39.2,(vco),,,
05/01/1996 09:00,,,,,9.5,(vco),,,10.5,(vco),,,10.5,(vco),,,11.1,(vco),,,10.8,(vco),,,14,(vco),,,
06/01/1996 09:00,,,,,48.5,(vco),,,16.8,(vco),,,14,(vco),,,13.2,(vco),,,7.3,(vco),,,13.8,(vco),,,
07/01/1996 09:00,,,,,37.8,(vco),,,23,(vco),,,24,(vco),,,30,(vco),,,19.6,(vco),,,12.9,(vco),,,
08/01/1996 09:00,,,,,2.5,(vco),,,7.4,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,5.5,(vco),,,
09/01/1996 09:00,,,,,35.4,(vco),,,51,(vco),,,24.5,(vco),,,27.5,(vco),,,57.2,(vco),,,45,(vco),,,
10/01/1996 09:00,,,,,17,(vco),,,0,(vco),,,4.5,(vco),,,8.6,(vco),,,0,(vco),,,1,(vco),,,
11/01/1996 09:00,,,,,12,(vco),,,13.1,(vco),,,21,(vco),,,7.4,(vco),,,9.1,(vco),,,8.6,(vco),,,
12/01/1996 09:00,,,,,11.5,(vco),,,12,(vco),,,6,(vco),,,33.5,(vco),,,6.9,(vco),,,8,(vco),,,
13/01/1996 09:00,,,,,5.5,(vco),,,0,(vco),,,3,(vco),,,11.3,(vco),,,0,(vco),,,1,(vco),,,
14/01/1996 09:00,,,,,29,(vco),,,28,(vco),,,26,(vco),,,13.5,(vco),,,18.1,(vco),,,21,(vco),,,
15/01/1996 09:00,,,,,3.5,(vco),,,22.6,(vco),,,5,(vco),,,1.1,(vco),,,7.5,(vco),,,35.2,(vco),,,
16/01/1996 09:00,,,,,1.2,(vco),,,26.1,(vco),,,0,(vco),,,0,(vco),,,5.7,(vco),,,1.6,(vco),,,
17/01/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
18/01/1996 09:00,,,,,0,(vco),,,1,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
19/01/1996 09:00,,,,,3.5,(vco),,,0.5,(vco),,,11,(vco),,,2.8,(vco),,,1.4,(vco),,,1.3,(vco),,,
20/01/1996 09:00,,,,,24,(vco),,,8.6,(vco),,,21,(vco),,,13,(vco),,,2.6,(vco),,,8.2,(vco),,,
21/01/1996 09:00,,,,,31.2,(vco),,,4.6,(vco),,,34,(vco),,,32.5,(vco),,,46.1,(vco),,,45,(vco),,,
22/01/1996 09:00,,,,,14,(vco),,,10.5,(vco),,,4.5,(vco),,,0.9,(vco),,,6.4,(vco),,,18.3,(vco),,,
23/01/1996 09:00,,,,,17,(vco),,,28.5,(vco),,,14,(vco),,,8.9,(vco),,,28.2,(vco),,,26.5,(vco),,,
24/01/1996 09:00,,,,,5.2,(vco),,,15.6,(vco),,,19,(vco),,,8.2,(vco),,,6.3,(vco),,,12,(vco),,,
25/01/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,3.3,(vco),,,0,(vco),,,2.3,(vco),,,
26/01/1996 09:00,,,,,7,(vco),,,2.2,(vco),,,19.1,(vco),,,0.8,(vco),,,3.9,(vco),,,8.2,(vco),,,
27/01/1996 09:00,,,,,1.5,(vco),,,6.5,(vco),,,2,(vco),,,8.2,(vco),,,11.8,(vco),,,0,(vco),,,
28/01/1996 09:00,,,,,11.2,(vco),,,29.2,(vco),,,35,(vco),,,25.2,(vco),,,31.3,(vco),,,31.1,(vco),,,
29/01/1996 09:00,,,,,0,(vco),,,19.7,(vco),,,7,(vco),,,0,(vco),,,19.7,(vco),,,13.6,(vco),,,
30/01/1996 09:00,,,,,0,(vco),,,3.4,(vco),,,0,(vco),,,2.5,(vco),,,0,(vco),,,1.6,(vco),,,
31/01/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,4.7,(vco),,,0,(vco),,,
01/02/1996 09:00,,,,,34,(vco),,,16.5,(vco),,,34.5,(vco),,,13.5,(vco),,,17.5,(vco),,,8,(vco),,,
02/02/1996 09:00,,,,,11.5,(vco),,,7.2,(vco),,,12.5,(vco),,,10.6,(vco),,,2.2,(vco),,,8.5,(vco),,,
03/02/1996 09:00,,,,,2,(vco),,,1,(vco),,,2,(vco),,,9.5,(vco),,,0,(vco),,,5.6,(vco),,,
04/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
05/02/1996 09:00,,,,,10.2,(vco),,,0,(vco),,,3.5,(vco),,,2,(vco),,,0,(vco),,,0,(vco),,,
06/02/1996 09:00,,,,,34,(vco),,,10.1,(vco),,,56,(vco),,,48,(vco),,,12.1,(vco),,,5,(vco),,,
07/02/1996 09:00,,,,,1.8,(vco),,,0,(vco),,,7,(vco),,,4.1,(vco),,,0,(vco),,,0,(vco),,,
08/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0.2,(vco),,,0.8,(vco),,,0,(vco),,,0,(vco),,,
09/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
10/02/1996 09:00,,,,,1.8,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
11/02/1996 09:00,,,,,2.2,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
12/02/1996 09:00,,,,,2,(vco),,,0,(vco),,,0,(vco),,,0.3,(vco),,,0,(vco),,,0,(vco),,,
13/02/1996 09:00,,,,,25.2,(vco),,,4,(vco),,,8,(vco),,,41,(vco),,,7.9,(vco),,,1.7,(vco),,,
14/02/1996 09:00,,,,,12,(vco),,,6.6,(vco),,,24,(vco),,,21.8,(vco),,,11.1,(vco),,,4,(vco),,,
15/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
16/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
17/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
18/02/1996 09:00,,,,,1.8,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
19/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,1.7,(vco),,,
20/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,2,(vco),,,6.9,(vco),,,0,(vco),,,0,(vco),,,
21/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
22/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
23/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
24/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,1.2,(vco),,,
25/02/1996 09:00,,,,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,0,(vco),,,
26/02/1996 09:00,,,,,20.5,(vco),,,0,(vco),,,15,(vco),,,21.4,(vco),,,8.1,(vco),,,7.5,(vco),,,
27/02/1996 09:00,,,,,9.6,(vco),,,0,(vco),,,13,(vco),,,3.1,(vco),,,1.7,(vco),,,0,(vco),,,
