SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARIANOS (18G/03UC),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARMELETE (30E/02UG),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MARTIM LONGO (29K/01C),,MATA (14M/02UG),,MATA (14M/02UG),,MATA (14M/02UG),,MATA (14M/02UG),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
08/06/2002 09:00,82,(vau),0.2,(vdd),14.7,(vco),0.8,,,,1.6,(vau),,,1,,70,(vau),0.2,(vau),16,(vco),3,,,,0.2,(vau),,,1.3,,
09/06/2002 09:00,69,(vau),0,,13.9,(vco),1.1,,,,0.1,(vau),,,1.1,,59,(vau),0,(vau),14.9,(vco),3.5,,,,0,(vau),,,1.5,,
10/06/2002 09:00,71,(vau),0,,17.8,(vco),0.9,,,,0,(vau),,,1.6,,57,(vau),0,(vau),18.6,(vco),2.9,,,,0,(vau),,,1.3,,
11/06/2002 09:00,57,(vau),0,,19.3,(vco),1.1,,,,0,(vau),,,1.3,,42,(vau),0,(vau),22.7,(vco),1.7,,,,0,(vau),,,2.3,,
12/06/2002 09:00,54,(vau),0,,23.7,(vco),0.6,,,,0,(vau),,,0.8,,33,(vau),0,(vau),25.7,(vco),1.2,,,,0,(vau),,,1.6,,
13/06/2002 09:00,68,(vau),0,,22.2,(vco),0.5,,,,0,(vau),,,0.6,,33,(vau),0,(vau),25.8,(vco),1,,,,0,(vau),,,1.2,,
14/06/2002 09:00,67,(vau),0,,22.7,(vco),0.5,,,,0,(vau),,,1,,50,(vau),1.1,(vau),22.3,(vco),0.8,,,,0,(vau),,,1,,
15/06/2002 09:00,67,(vau),0,,20.8,(vco),0.6,,,,0,(vau),,,1.3,,51,(vau),0,(vau),23.2,(vco),1.7,,,,0,(vau),,,0.9,,
16/06/2002 09:00,57,(vau),0,,22,(vco),0.7,,,,0,(vau),,,1.1,,47,(vau),0,(vau),25.6,(vco),1.2,,,,0,(vau),,,1.3,,
17/06/2002 09:00,56,(vau),0,,23.4,(vco),0.5,,,,0,(vau),,,0.9,,33,(vau),0,(vau),27.2,(vco),1.2,,,,0,(vau),,,0.9,,
18/06/2002 09:00,67,(vau),0,,21.5,(vco),0.7,,,,0,(vau),,,1.4,,53,(vau),0,(vau),24,(vco),2,,,,0,(vau),,,1.2,,
19/06/2002 09:00,67,(vau),0.1,(vdd),20.5,(vco),0.9,,,,0,(vau),,,1.7,,55,(vau),0,(vau),22.3,(vco),2.2,,,,0,(vau),,,1.2,,
20/06/2002 09:00,76,(vau),0,,16.9,(vco),1,,,,0,(vau),,,1.9,,57,(vau),0.3,(vau),20.3,(vco),2.4,,,,0,(vau),,,1.1,,
21/06/2002 09:00,69,(vau),0,,18,(vco),0.7,,,,0,(vau),,,1.2,,49,(vau),0,(vau),22.6,(vco),1.6,,,,0,(vau),,,0.8,,
22/06/2002 09:00,61,(vau),0,,21.6,(vco),0.8,,,,0,(vau),,,1.1,,38,(vau),0,(vau),26.1,(vco),1.4,,,,0,(vau),,,0.7,,
23/06/2002 09:00,70,(vau),0,,20.1,(vco),0.8,,,,0,(vau),,,1.5,,53,(vau),0,(vau),24.1,(vco),1.8,,,,0.1,(vau),,,1.1,,
24/06/2002 09:00,68,(vau),0,,19.4,(vco),1.2,,,,0,(vau),,,1.6,,58,(vau),0,(vau),20.6,(vco),3.1,,,,0,(vau),,,2.2,,
25/06/2002 09:00,66,(vau),0,,20.2,(vco),0.7,,,,0,(vau),,,0.9,,62,(vau),0,(vau),18.6,(vco),1.8,,,,0,(vau),,,2.8,,
26/06/2002 09:00,55,(vau),0,,24.2,(vco),0.5,,,,0.2,(vau),,,0.9,,62,(vau),0,(vau),19.2,(vco),1.8,,,,4.3,(vau),,,1.4,,
27/06/2002 09:00,67,(vau),0,,20.9,(vco),0.4,,,,0,(vau),,,0.4,,64,(vau),0,(vau),19.3,(vco),1,,,,0.1,(vau),,,1.1,,
28/06/2002 09:00,67,(vau),0,,20.4,(vco),0.5,,,,0,(vau),,,0.9,,57,(vau),0,(vau),22.7,(vco),1.6,,,,0,(vau),,,1.5,,
29/06/2002 09:00,71,(vau),0,,,,,,,,0,(vau),,,1.1,,56,(vau),0,(vau),22.6,(vco),1.5,,,,0,(vau),,,1.3,,
30/06/2002 09:00,70,(vau),0,,,,,,,,0,(vau),,,1.3,,64,(vau),0,(vau),19.8,(vco),1.7,,,,0,(vau),,,1.4,,
01/07/2002 09:00,65,(vau),0,,,,,,,,0,(vau),,,1.1,,62,(vau),0,(vau),19.1,(vco),1.7,,,,0,(vau),,,2.5,,
02/07/2002 09:00,59,(vau),0,,21.3,(vco),1.2,,,,0,(vau),,,1.3,,56,(vau),0,(vau),20.8,(vco),2,,,,0,(vau),,,1.5,,
03/07/2002 09:00,55,(vau),0,,18.9,(vco),1,,,,0,(vau),,,1.3,,47,(vau),0.4,(vau),21.2,(vco),2.4,,,,0,(vau),,,0.9,,
04/07/2002 09:00,69,(vau),0,,20.7,(vco),1.3,,,,0,(vau),,,1.9,,59,(vau),0,(vau),22.1,(vco),3.2,,,,0,(vau),,,2.1,,
05/07/2002 09:00,63,(vau),0,,19.8,(vco),0.9,,,,0,(vau),,,2,,52,(vau),0,(vau),22.5,(vco),2.8,,,,0,(vau),,,1.6,,
06/07/2002 09:00,65,(vau),0,,21.2,(vco),1.5,,,,0,(vau),,,2.3,,56,(vau),0,(vau),22.8,(vco),3.7,,,,0,(vau),,,2.6,,
07/07/2002 09:00,68,(vau),0,,18.7,(vco),1,,,,0,(vau),,,1.2,,57,(vau),0,(vau),21.8,(vco),2.1,,,,0,(vau),,,1.2,,
08/07/2002 09:00,68,(vau),0,,19.2,(vco),0.6,,,,0,(vau),,,1.4,,62,(vau),0,(vau),21.7,(vco),1.8,,,,0,(vau),,,1.5,,
