SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ALGÉS (21B/06G),,ALGÉS (21B/06G),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALJEZUR (30E/01UG),,ALJEZUR (30E/01UG),,ALJUBARROTA (16D/01UG),,ALJUBARROTA (16D/01UG),,ALJUSTREL (26I/03UG),,ALJUSTREL (26I/03UG),,ALMACEDA (14K/01U),,ALMACEDA (14K/01U),,ALMAÇA (11H/01UG),,ALMAÇA (11H/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
30/10/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
31/10/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
01/11/2014 09:00,,,,,,,,,,,,,1.3,(vau),,,,,,,,,,,,,,,
02/11/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
03/11/2014 09:00,,,,,,,,,,,,,2.3,(vau),,,,,,,,,,,,,,,
04/11/2014 09:00,,,,,,,,,,,,,43.8,(vau),,,,,,,,,,,,,,,
05/11/2014 09:00,,,,,,,,,,,,,3.6,(vau),,,,,,,,,,,,,,,
06/11/2014 09:00,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,
07/11/2014 09:00,,,,,,,,,,,,,12.3,(vau),,,,,,,,,,,,,,,
08/11/2014 09:00,,,,,,,,,,,,,1.7,(vau),,,,,,,,,,,,,,,
09/11/2014 09:00,,,,,,,,,,,,,10.8,(vau),,,,,,,,,,,,,,,
10/11/2014 09:00,,,,,,,,,,,,,1.3,(vau),,,,,,,,,,,,,,,
11/11/2014 09:00,,,,,,,,,,,,,22.5,(vau),,,,,,,,,,,,,,,
12/11/2014 09:00,,,,,,,,,,,,,5.7,(vau),,,,,,,,,,,,,,,
13/11/2014 09:00,,,,,,,,,,,,,4.4,(vau),,,,,,,,,,,,,,,
14/11/2014 09:00,,,,,,,,,,,,,12.9,(vau),,,,,,,,,,,,,,,
15/11/2014 09:00,,,,,,,,,,,,,6.4,(vau),,,,,,,,,,,,,,,
16/11/2014 09:00,,,,,,,,,,,,,2.6,(vau),,,,,,,,,,,,,,,
17/11/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
18/11/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
19/11/2014 09:00,,,,,,,,,,,,,1,(vau),,,,,,,,,,,,,,,
20/11/2014 09:00,,,,,,,,,,,,,20.7,(vau),,,,,,,,,,,,,,,
21/11/2014 09:00,,,,,,,,,,,,,2.7,(vau),,,,,,,,,,,,,,,
22/11/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
23/11/2014 09:00,,,,,,,,,,,,,3.4,(vau),,,,,,,,,,,,,,,
24/11/2014 09:00,,,,,,,,,,,,,7.1,(vau),,,,,,,,,,,,,,,
25/11/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
26/11/2014 09:00,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,
27/11/2014 09:00,,,,,,,,,,,,,18.3,(vau),,,,,,,,,,,,,,,
28/11/2014 09:00,,,,,,,,,,,,,16.9,(vau),,,,,,,,,,,,,,,
29/11/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
30/11/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
01/12/2014 09:00,,,,,,,,,,,,,1.4,(vau),,,,,,,,,,,,,,,
02/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
03/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
04/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
05/12/2014 09:00,,,,,,,,,,,,,0.6,(vau),,,,,,,,,,,,,,,
06/12/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
07/12/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
08/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
09/12/2014 09:00,,,,,,,,,,,,,0.5,(vau),,,,,,,,,,,,,,,
10/12/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
11/12/2014 09:00,,,,,,,,,,,,,0.4,(vau),,,,,,,,,,,,,,,
12/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
13/12/2014 09:00,,,,,,,,,,,,,24.6,(vau),,,,,,,,,,,,,,,
14/12/2014 09:00,,,,,,,,,,,,,8.5,(vau),,,,,,,,,,,,,,,
15/12/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
16/12/2014 09:00,,,,,,,,,,,,,10.5,(vau),,,,,,,,,,,,,,,
17/12/2014 09:00,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,
18/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
19/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
20/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
21/12/2014 09:00,,,,,,,,,,,,,0.3,(vau),,,,,,,,,,,,,,,
22/12/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
23/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
24/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
25/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
26/12/2014 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,,,,,
27/12/2014 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,,,,,
28/12/2014 09:00,,,,,,,,,,,,,1,(vau),,,,,,,,,,,,,,,
29/12/2014 09:00,,,,,,,,,,,,,2.1,(vau),,,,,,,,,,,,,,,
30/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
31/12/2014 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
01/01/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,,,,,
02/01/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0.1,(vau),0.1,,,,,,,,,,
03/01/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0.2,(vau),0.2,,,,,,,,,,
04/01/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0.1,(vau),0.2,,,,,,,,,,
05/01/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0.1,(vau),0.1,,,,,,,,,,
06/01/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0.2,(vau),0.2,,,,,,,,,,
07/01/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),0.2,,,,,,,,,,
08/01/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0.1,(vau),0.6,,,,,,,,,,
09/01/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),,,0,(vau),0.4,,,,,,,,,,
10/01/2015 09:00,,,,,,,,,0.3,(vau),0.2,,0.2,(vau),,,0.2,(vau),0.7,,,,,,,,,,
11/01/2015 09:00,,,,,,,,,0,(vau),0.1,,0.1,(vau),,,0.1,(vau),0.2,,,,,,,,,,
12/01/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),,,0,(vau),0.4,,,,,,,,,,
13/01/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.2,(vau),,,0,(vau),0.2,,,,,,,,,,
14/01/2015 09:00,,,,,,,,,0,(vau),0.2,,1.3,(vau),,,0.3,(vau),0.2,,,,,,,,,,
15/01/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),,,0.1,(vau),0.2,,,,,,,,,,
16/01/2015 09:00,,,,,,,,,9.7,(vau),1.2,,22.5,(vau),,,1.9,(vau),1.5,,,,,,,,,,
17/01/2015 09:00,,,,,,,,,2,(vau),0.3,,6.3,(vau),,,0.7,(vau),0.5,,,,,,,,,,
18/01/2015 09:00,,,,,,,,,18,(vau),0.7,,11.7,(vau),,,8.2,(vau),0.9,,,,,,,,,,
19/01/2015 09:00,,,,,,,,,3,(vau),1,,1.4,(vau),,,0.3,(vau),2.1,,,,,,,,,,
20/01/2015 09:00,,,,,,,,,2.2,(vau),0.7,,3.9,(vau),,,5.9,(vau),1.3,,,,,,,,,,
21/01/2015 09:00,,,,,,,,,3.3,(vau),0.4,,5,(vau),,,0.5,(vau),0.8,,,,,,,,,,
22/01/2015 09:00,,,,,,,,,3.1,(vau),0.6,,7.1,(vau),,,2.3,(vau),1,,,,,,,,,,
23/01/2015 09:00,,,,,,,,,1.8,(vau),0.5,,2.6,(vau),,,0.3,(vau),1.2,,,,,,,,,,
24/01/2015 09:00,,,,,,,,,0.1,(vau),0.5,,0.5,(vau),,,0,(vau),0.7,,,,,,,,,,
25/01/2015 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),,,0,(vau),0.8,,,,,,,,,,
26/01/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0.4,(vau),,,0.1,(vau),0.6,,,,,,,,,,
27/01/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),,,0.2,(vau),0.6,,,,,,,,,,
28/01/2015 09:00,,,,,,,,,0.3,(vau),0.3,,0,(vau),,,0.2,(vau),0.6,,,,,,,,,,
29/01/2015 09:00,,,,,,,,,0,(vau),0.4,,2.1,(vau),,,0,(vau),1.2,,,,,,,,,,
30/01/2015 09:00,,,,,,,,,2.3,(vau),0.5,,10,(vau),,,0.8,(vau),1.6,,,,,,,,,,
31/01/2015 09:00,,,,,,,,,2.8,(vau),0.9,,14.5,(vau),,,0.6,(vau),2.8,,,,,,,,,,
01/02/2015 09:00,,,,,,,,,0,(vau),0.6,,2.5,(vau),,,0.9,(vau),1.2,,,,,,,,,,
02/02/2015 09:00,,,,,,,,,0.1,(vau),0.4,,1.8,(vau),,,0.2,(vau),0.6,,,,,,,,,,
03/02/2015 09:00,,,,,,,,,1.6,(vau),0.7,,6,(vau),,,1.5,(vau),1.3,,,,,,,,,,
04/02/2015 09:00,,,,,,,,,,,,,5.4,(vau),,,0.5,(vau),1.6,,,,,,,,,,
05/02/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),1.6,,,,,,,,,,
06/02/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),1,,,,,,,,,,
07/02/2015 09:00,,,,,,,,,,,,,4,(vau),,,3.9,(vau),0.6,,,,,,,,,,
08/02/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0,(vau),0.5,,,,,,,,,,
09/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0.1,(vau),1,,,,,,,,,,
10/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0.1,(vau),0.6,,,,,,,,,,
11/02/2015 09:00,,,,,,,,,,,,,2.6,(vau),,,1.2,(vau),0.2,,,,,,,,,,
12/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0.1,(vau),0.3,,,,,,,,,,
13/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0.1,(vau),0.4,,,,,,,,,,
14/02/2015 09:00,,,,,,,,,,,,,1.2,(vau),,,0.5,(vau),0.8,,,,,,,,,,
15/02/2015 09:00,,,,,,,,,,,,,5.5,(vau),,,3.4,(vau),2.1,,,,,,,,,,
16/02/2015 09:00,,,,,,,,,,,,,1.3,(vau),,,0.1,(vau),1,,,,,,,,,,
17/02/2015 09:00,,,,,,,,,,,,,0.7,(vau),,,0,(vau),2.5,,,,,,,,,,
18/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),3,,,,,,,,,,
19/02/2015 09:00,,,,,,,,,,,,,0.5,(vau),,,0,(vau),1.7,,,,,,,,,,
20/02/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),1.3,,,,,,,,,,
21/02/2015 09:00,,,,,,,,,,,,,10.7,(vau),,,0.4,(vau),2.3,,,,,,,,,,
22/02/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),4.5,,,,,,,,,,
23/02/2015 09:00,,,,,,,,,,,,,2.3,(vau),,,0.1,(vau),3.3,,,,,,,,,,
24/02/2015 09:00,,,,,,,,,,,,,2.6,(vau),,,0,(vau),3.4,,,,,,,,,,
25/02/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),3.7,,,,,,,,,,
26/02/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0.1,(vau),3.2,,,,,,,,,,
27/02/2015 09:00,,,,,,,,,,,,,2.2,(vau),,,0,(vau),3.6,,,,,,,,,,
28/02/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0,(vau),3.7,,,,,,,,,,
01/03/2015 09:00,,,,,,,,,,,,,0.7,(vau),,,0,(vau),3.2,,,,,,,,,,
02/03/2015 09:00,,,,,,,,,,,,,1.6,(vau),,,0,(vau),2.3,,,,,,0.6,(vau),0,,
03/03/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0.1,(vau),1.9,,,,,,0,(vau),0,,
04/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0.3,(vau),2.2,,,,,,0,(vau),0,,
05/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),2.7,,,,,,0.1,(vau),0.2,,
06/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),2.2,,,,,,0,(vau),0.1,,
07/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),1.2,,,,,,0.1,(vau),0.1,,
08/03/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),1.1,,,,,,0,(vau),0,,
09/03/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),1.6,,,,,,0,(vau),0.1,,
10/03/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,0,(vau),1.5,,,,,,0.1,(vau),0,,
11/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),1.4,,,,,,0.2,(vau),0.1,,
12/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),1.4,,,,,,0.2,(vau),0,,
13/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),2.9,,,,,,0.4,(vau),0,,
14/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,0,(vau),2.4,,,,,,0,(vau),0.1,,
15/03/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,0,(vau),2.5,,,,,,0.1,(vau),0.1,,
16/03/2015 09:00,,,,,,,,,,,,,0.3,(vau),,,0,(vau),1.6,,,,,,0.1,(vau),0.1,,
17/03/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,5.8,(vau),2.9,,,,,,0,(vau),0.1,,
18/03/2015 09:00,,,,,,,,,,,,,2,(vau),,,,,,,,,,,2.4,(vau),0.1,,
19/03/2015 09:00,,,,,,,,,,,,,1.2,(vau),,,,,,,,,,,0.1,(vau),0,,
20/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0,(vau),0.1,,
21/03/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,0,(vau),0.1,,
22/03/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,0.2,(vau),0.1,,
23/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0.3,(vau),0.1,,
24/03/2015 09:00,,,,,,,,,,,,,2.5,(vau),,,,,,,,,,,0.6,(vau),0.1,,
25/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0,(vau),0.1,,
26/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0,(vau),0.1,,
27/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,1.6,(vau),0,,
28/03/2015 09:00,,,,,,,,,,,,,0.1,(vau),,,,,,,,,,,0.1,(vau),0,,
29/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0.1,(vau),0,,
30/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0,(vau),0,,
31/03/2015 09:00,,,,,,,,,,,,,0,(vau),,,,,,,,,,,0,(vau),0,,
01/04/2015 09:00,,,,,,,,,,,,,0.2,(vau),,,,,,,,,,,0.1,(vau),0.1,,
02/04/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),0.9,,,,,,0,(vau),0.1,,
03/04/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),0.3,,,,,,0,(vau),0,,
04/04/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),0.5,,,,,,0,(vau),0,,
05/04/2015 09:00,,,,,,,,,0,(vau),0.3,,0,(vau),,,0,(vau),0.7,,,,,,0,(vau),0.1,,
06/04/2015 09:00,,,,,,,,,0,(vau),0.3,,0.1,(vau),,,10.5,(vau),1,,,,,,0,(vau),0.1,,
07/04/2015 09:00,,,,,,,,,0.6,(vau),1.4,,1.5,(vau),,,0,(vau),0.4,,,,,,0.5,(vau),0.1,,
08/04/2015 09:00,,,,,,,,,0,(vau),2.6,,0,(vau),,,0,(vau),0.7,,,,,,0,(vau),0.2,,
09/04/2015 09:00,,,,,,,,,9.3,(vau),1.1,,3.1,(vau),,,3.5,(vau),0.5,,,,,,1.3,(vau),0.1,,
10/04/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,3.2,(vau),0.2,,,,,,2.3,(vau),0,,
11/04/2015 09:00,,,,,,,,,2.1,(vau),0.2,,,,,,0.9,(vau),0.4,,,,,,0.5,(vau),0,,
12/04/2015 09:00,,,,,,,,,0.2,(vau),0.5,,,,,,0,(vau),0.8,,,,,,0.1,(vau),0.1,,
13/04/2015 09:00,,,,,,,,,0.1,(vau),0.3,,,,,,0,(vau),0.4,,,,,,0,(vau),0.1,,
14/04/2015 09:00,,,,,,,,,0,(vau),1.3,,,,,,0,(vau),0.4,,,,,,0,(vau),0.1,,
15/04/2015 09:00,,,,,,,,,2.8,(vau),0.7,,,,,,0.1,(vau),0.9,,,,,,1.1,(vau),0,,
16/04/2015 09:00,,,,,,,,,0.2,(vau),0.5,,,,,,0.9,(vau),0.5,,,,,,3.7,(vau),0,,
17/04/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),0.8,,,,,,0.1,(vau),0,,
18/04/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.7,,,,,,0.2,(vau),0.1,,
19/04/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.7,,,,,,0.7,(vau),0.1,,
20/04/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.1,,
21/04/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),0.7,,,,,,0,(vau),0.1,,
22/04/2015 09:00,,,,,,,,,0.3,(vau),0.3,,,,,,0,(vau),0.6,,,,,,0.4,(vau),0.1,,
23/04/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),0.9,,,,,,0,(vau),0.1,,
24/04/2015 09:00,,,,,,,,,0,(vau),0.3,,,,,,0,(vau),0.7,,,,,,1.1,(vau),0.1,,
25/04/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0.3,(vau),1.4,,,,,,1,(vau),0,,
26/04/2015 09:00,,,,,,,,,5,(vau),1.4,,,,,,13,(vau),2.4,,,,,,18.4,(vau),0.1,,
27/04/2015 09:00,,,,,,,,,0.5,(vau),0.8,,,,,,2,(vau),1.4,,,,,,3.3,(vau),0,,
28/04/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),0.7,,,,,,3.3,(vau),0,,
29/04/2015 09:00,,,,,,,,,0.5,(vau),0.5,,,,,,0,(vau),0.8,,,,,,0.1,(vau),0,,
30/04/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.8,,,,,,0,(vau),0,,
01/05/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),0.6,,,,,,1.5,(vau),0.1,,
02/05/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),0.7,,,,,,3.9,(vau),0,,
03/05/2015 09:00,,,,,,,,,0.1,(vau),0.3,,,,,,0,(vau),0.9,,,,,,2.4,(vau),0.1,,
04/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0.5,(vau),0.6,,,,,,46.5,(vau),0,,
05/05/2015 09:00,,,,,,,,,0.2,(vau),1,,,,,,0.6,(vau),2.1,,,,,,4.7,(vau),0.4,,
06/05/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0.4,(vau),0.8,,,,,,0,(vau),0.1,,
07/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),0.4,,,,,,0.1,(vau),0.1,,
08/05/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),2.2,,,,,,0.2,(vau),0.1,,
09/05/2015 09:00,,,,,,,,,0.2,(vau),0.5,,,,,,0,(vau),1.1,,,,,,0.2,(vau),0.1,,
10/05/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),0.6,,,,,,0.1,(vau),0.1,,
11/05/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),0.6,,,,,,0,(vau),0.1,,
12/05/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),0.8,,,,,,0,(vau),0.1,,
13/05/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),0.9,,,,,,0.1,(vau),0.1,,
14/05/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),0.8,,,,,,0,(vau),0,,
15/05/2015 09:00,,,,,,,,,0,(vau),1.3,,,,,,0,(vau),4.9,,,,,,0,(vau),0.1,,
16/05/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),3.3,,,,,,0.1,(vau),0.1,,
17/05/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),2.1,,,,,,0,(vau),0.1,,
18/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.2,,,,,,0,(vau),0.1,,
19/05/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),4.2,,,,,,0,(vau),0.1,,
20/05/2015 09:00,,,,,,,,,0,(vau),1,,,,,,0,(vau),4.3,,,,,,0,(vau),0.2,,
21/05/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),3,,,,,,0,(vau),0.1,,
22/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.7,,,,,,0,(vau),0.1,,
23/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.9,,,,,,0,(vau),0.1,,
24/05/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),2.1,,,,,,0,(vau),0.1,,
25/05/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0.2,(vau),3.2,,,,,,0,(vau),0.1,,
26/05/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.7,,,,,,0,(vau),0.1,,
27/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.3,,,,,,0,(vau),0.1,,
28/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.1,,,,,,0,(vau),0.1,,
29/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),3.1,,,,,,0,(vau),0.1,,
30/05/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),3,,,,,,0,(vau),0.1,,
31/05/2015 09:00,,,,,,,,,0.1,(vau),0.7,,,,,,0,(vau),3.2,,,,,,0,(vau),0.1,,
01/06/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),3.7,,,,,,0,(vau),0.1,,
02/06/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.5,,,,,,0,(vau),0.1,,
03/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.1,,,,,,0,(vau),0.1,,
04/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.2,,,,,,,,,,
05/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.6,,,,,,,,,,
06/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.4,,,,,,,,,,
07/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.7,,,,,,,,,,
08/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.1,,,,,,,,,,
09/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0.3,(vau),2.6,,,,,,,,,,
10/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.3,,,,,,,,,,
11/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.8,,,,,,,,,,
12/06/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.5,,,,,,,,,,
13/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.8,,,,,,,,,,
14/06/2015 09:00,,,,,,,,,0.6,(vau),0.7,,,,,,0,(vau),3.9,,,,,,,,,,
15/06/2015 09:00,,,,,,,,,4.8,(vau),0.5,,,,,,2,(vau),3.5,,,,,,,,,,
16/06/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.1,,,,,,,,,,
17/06/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),2.4,,,,,,,,,,
18/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),1.9,,,,,,,,,,
19/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.9,,,,,,,,,,
20/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.2,,,,,,,,,,
21/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.5,,,,,,,,,,
22/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.8,,,,,,,,,,
23/06/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.8,,,,,,,,,,
24/06/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.4,,,,,,,,,,
25/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.6,,,,,,,,,,
26/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.2,,,,,,,,,,
27/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),1.9,,,,,,,,,,
28/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.5,,,,,,,,,,
29/06/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.2,,,,,,,,,,
