SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,OTA (19D/02UG),,OTA (19D/02UG),,OUTEIRO (03J/02UG),,OUTEIRO (03J/02UG),,PADERNE (30H/05UG),,PADERNE (30H/05UG),,PADRELA (04M/01UG),,PADRELA (04M/01UG),,PALHEIROS (05M/02U),,PALHEIROS (05M/02U),,PALME (04E/03UG),,PALME (04E/03UG),,PAMPILHOSA DA SERRA (13J/03UG),,PAMPILHOSA DA SERRA (13J/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
15/01/2004 09:00,1.1,(vau),0.6,,1.3,(vau),0.7,(vd),0.5,(vau),0.1,,,,0,,,,,,1.4,(vau),0.3,(vd),,,,,
16/01/2004 09:00,5.1,(vau),0.2,,0.1,(vau),0.2,(vd),1.5,(vau),0.3,,,,0,,,,,,0.1,(vau),0.2,(vd),,,,,
17/01/2004 09:00,0.1,(vau),0.5,,2.8,(vau),1.5,(vd),0.1,(vau),0.5,,,,0,,,,,,16.2,(vau),0.8,(vd),,,,,
18/01/2004 09:00,0.3,(vau),1.5,,0.7,(vau),3.1,(vd),0.1,(vau),0.9,,,,0,,,,,,0.1,(vau),0.7,(vd),,,,,
19/01/2004 09:00,0,(vau),1,,0,(vau),0.9,(vd),0,(vau),1.1,,,,1.4,(vd),,,,,0,(vau),1,,,,,,
20/01/2004 09:00,0,(vau),0.3,,0,(vau),0.4,(vd),0,(vau),0.5,,,,0.5,(vd),,,,,0.1,(vau),0.3,(vd),,,,,
21/01/2004 09:00,0.2,(vau),0.2,,0,(vau),0.5,(vd),0.1,(vau),0.2,,,,0.4,(vd),,,,,0,(vau),0.3,(vd),,,,,
22/01/2004 09:00,0.2,(vau),0.2,,0,(vau),0.3,(vd),0.3,(vau),0.6,,,,0.5,(vd),,,,,0.1,(vau),0.3,(vd),,,,,
23/01/2004 09:00,0,(vau),0.6,,0,(vau),0.3,(vd),0.2,(vau),0.6,,,,0.3,(vd),,,,,1.5,(vau),0.1,(vd),,,,,
24/01/2004 09:00,0,(vau),1.7,,0.2,(vau),0.5,(vd),0,(vau),1.5,,,,0,,,,,,1.8,(vau),0,,,,,,
25/01/2004 09:00,0.1,(vau),1.3,,0.3,(vau),0.6,(vd),0.1,(vau),0.9,,,,0.2,(vd),,,,,1.9,(vau),0.1,(vd),,,,,
26/01/2004 09:00,0.6,(vau),1.5,,20,(vau),1.9,(vd),0.1,(vau),0.5,,,,0,,,,,,35.8,(vau),1.6,(vd),,,,,
27/01/2004 09:00,6.8,(vau),2,,22.5,(vau),3.2,(vd),0,(vau),0.3,,,,0,,,,,,25.3,(vau),2.1,(vd),,,,,
28/01/2004 09:00,14,(vau),1.6,,0,(vau),1.8,(vd),3.3,(vau),0.9,,,,0,,,,,,0,(vau),1,,,,,,
29/01/2004 09:00,0.1,(vau),0.3,,0,(vau),0.3,(vd),0,(vau),0.5,,,,0.8,(vd),,,,,0,(vau),0.3,(vd),,,,,
30/01/2004 09:00,19.7,(vau),0.2,,9.6,(vau),0.2,(vd),5.9,(vau),0.4,,,,0.1,(vd),,,,,6.4,(vau),0.9,(vd),,,,,
31/01/2004 09:00,8.3,(vau),0.7,,28,(vau),0.5,(vd),0.2,(vau),0.1,,,,0,,,,,,35.7,(vau),1.6,(vd),,,,,
01/02/2004 09:00,1.4,(vau),0.8,,2.4,(vau),0.3,(vd),2.9,(vau),1.1,,,,0,,,,,,3,(vau),0.4,(vd),,,,,
02/02/2004 09:00,0.8,(vau),0.7,,0.4,(vau),0.6,(vd),1.2,(vau),0.4,,,,0,,,,,,0.6,(vau),0.6,(vd),,,,,
03/02/2004 09:00,0.2,(vau),0.4,,0.2,(vau),0.2,(vd),0,(vau),0.4,,,,0,,,,,,0,(vau),1,,,,,,
04/02/2004 09:00,0.1,(vau),0.2,,0,(vau),0.4,(vd),0,(vau),0.7,,,,0.1,(vd),,,,,0,(vau),0.6,(vd),,,,,
05/02/2004 09:00,0.2,(vau),0,,0,(vau),0.4,(vd),0.1,(vau),0.6,,,,0.1,(vd),,,,,0,(vau),0.4,(vd),,,,,
06/02/2004 09:00,0.1,(vau),0,,0,(vau),0.6,(vd),0.1,(vau),0.8,,,,0.6,(vd),,,,,0,(vau),0.7,(vd),,,,,
07/02/2004 09:00,0.2,(vau),0,,0,(vau),0.7,(vd),0.1,(vau),0.5,,,,0.1,(vd),,,,,0,(vau),0.4,(vd),,,,,
08/02/2004 09:00,0.1,(vau),0,,0,(vau),0.3,(vd),0.2,(vau),0.3,,,,0.2,(vd),,,,,0,(vau),0.3,(vd),,,,,
09/02/2004 09:00,0.2,(vau),0.1,,0,(vau),0.4,(vd),0,(vau),0.5,,,,0.5,(vd),,,,,0,(vau),0.3,(vd),,,,,
10/02/2004 09:00,0.1,(vau),0.3,,0,(vau),0.5,(vd),0,(vau),0.6,,,,0.9,(vd),,,,,0,(vau),0.9,(vd),,,,,
11/02/2004 09:00,0.1,(vau),0.2,,0,(vau),0.5,(vd),0,(vau),1,,,,1.1,(vd),,,,,0,(vau),0.5,(vd),,,,,
12/02/2004 09:00,0.2,(vau),0.1,,0,(vau),0.3,(vd),0.1,(vau),0.5,,,,0.5,(vd),,,,,0,(vau),0.5,(vd),,,,,
13/02/2004 09:00,0,(vau),0,,0,(vau),0.6,(vd),0.1,(vau),0.5,,,,0.8,(vd),,,,,0,(vau),0.5,(vd),,,,,
14/02/2004 09:00,0.2,(vau),0,,0,(vau),0.3,(vd),0.2,(vau),0.5,,,,0.8,(vd),,,,,0,(vau),0.3,(vd),,,,,
15/02/2004 09:00,0,(vau),0,,0,(vau),0.4,(vd),0.1,(vau),0.4,,,,1.8,(vd),,,,,0.1,(vau),0.3,(vd),,,,,
16/02/2004 09:00,0.1,(vau),0,,0,(vau),0.4,(vd),0.1,(vau),0.7,,,,0.7,(vd),,,,,0,(vau),0.4,(vd),,,,,
17/02/2004 09:00,0.1,(vau),0,,0,(vau),0.6,(vd),0.1,(vau),0.5,,,,0.2,(vd),,,,,0,(vau),0.3,(vd),,,,,
18/02/2004 09:00,0.1,(vau),0,,0,(vau),0.5,(vd),0,(vau),0.5,,,,0.5,(vd),,,,,0,(vau),0.4,(vd),,,,,
19/02/2004 09:00,0,(vau),0,,0,(vau),0.8,(vd),0,(vau),0.8,,,,1.6,(vd),,,,,0,(vau),1,,,,,,
20/02/2004 09:00,0,(vau),0,,0,(vau),0.6,(vd),0,(vau),0.6,,,,1.1,(vd),,,,,0,(vau),0.8,(vd),,,,,
21/02/2004 09:00,0,(vau),0,,0,(vau),0.5,(vd),18.7,(vau),0.7,,,,0.9,(vd),,,,,0,(vau),0.7,(vd),,,,,
22/02/2004 09:00,8.4,(vau),0,,0,(vau),0.8,(vd),1.1,(vau),1,,0,(vau),2.2,(vd),,,,,1.7,(vau),1,,,,,,
23/02/2004 09:00,3.8,(vau),0,,4.2,(vau),0.5,(vd),8,(vau),0.8,,1.6,(vau),0.8,(vd),,,,,8.7,(vau),1,,,,,,
24/02/2004 09:00,1.2,(vau),0,,0,(vau),1,,13.1,(vau),0.6,,6.7,(vau),2.2,(vd),,,,,5.7,(vau),1.5,(vd),,,,,
25/02/2004 09:00,4.5,(vau),0,,3,(vau),0.8,(vd),1.5,(vau),0.7,,2.8,(vau),1.1,(vd),,,,,0.1,(vau),0.6,(vd),,,,,
26/02/2004 09:00,1.9,(vau),0,,0,(vau),0.5,(vd),3.9,(vau),0.7,,4.5,(vau),0.6,(vd),,,,,0,(vau),0.4,(vd),,,,,
27/02/2004 09:00,0.3,(vau),0,,0.4,(vau),2.1,(vd),0.1,(vau),0.9,,,,2.3,(vd),,,,,7,(vau),1.6,(vd),,,,,
28/02/2004 09:00,1.8,(vau),0,,1.4,(vau),3,,0.3,(vau),0.7,,,,2.7,(vd),,,,,5.5,(vau),1.2,(vd),,,,,
29/02/2004 09:00,1.8,(vau),0,,0.5,(vau),1.3,(vd),0,(vau),0.4,,,,2.5,(vd),,,,,3.5,(vau),0.4,(vd),,,,,
01/03/2004 09:00,0,(vau),0,,0,(vau),0.8,(vd),0.1,(vau),0.6,,,,1,,,,,,0.1,(vau),0.8,(vd),,,,,
02/03/2004 09:00,0.1,(vau),0,,0,(vau),0.7,(vd),3.2,(vau),0.2,,,,1.9,(vd),,,,,0,(vau),1.1,(vd),,,,,
03/03/2004 09:00,0,(vau),0,,0,(vau),0.4,(vd),0.1,(vau),0.3,,0,(vau),1.4,(vd),,,,,0,(vau),0.5,(vd),,,,,
04/03/2004 09:00,0,(vau),0,,0.1,(vau),0.7,(vd),0.1,(vau),0.7,,0,(vau),1.4,(vd),,,,,0,(vau),0.7,(vd),,,,,
05/03/2004 09:00,0,(vau),0,,0,(vau),1,,0.1,(vau),0.5,,0,(vau),1.6,(vd),,,,,0.7,(vau),1,,,,,,
06/03/2004 09:00,2,(vau),0,,14.9,(vau),1.3,(vd),0.1,(vau),0.7,,3.5,(vau),2.7,(vd),,,,,16.6,(vau),1.1,(vd),,,,,
07/03/2004 09:00,0.1,(vau),0,,0,(vau),0.6,(vd),0.1,(vau),0.3,,0.3,(vau),0.7,(vd),,,,,0,(vau),0.7,(vd),,,,,
08/03/2004 09:00,0,(vau),0,,0,(vau),0.4,(vd),0.1,(vau),0.3,,0,(vau),1.5,(vd),,,,,0,(vau),0.5,(vd),,,,,
09/03/2004 09:00,0.2,(vau),0,,1.3,(vau),0.5,(vd),0.1,(vau),0.4,,0.7,(vau),0.8,(vd),,,,,1.1,(vau),0.4,(vd),,,,,
10/03/2004 09:00,0,(vau),0,,0.7,(vau),0.7,(vd),0.1,(vau),0.7,,0.6,(vau),2.2,(vd),,,,,3.7,(vau),0.4,(vd),,,,,
11/03/2004 09:00,0.9,(vau),0,,2.1,(vau),1.2,(vd),0,(vau),0.9,,1,(vau),3,,,,,,12,(vau),1,,,,,,
12/03/2004 09:00,4.5,(vau),0,,70.4,(vau),1.7,(vd),0.2,(vau),0.7,,38.7,(vau),3.3,(vd),,,,,85.4,(vau),1.3,(vd),,,,,
13/03/2004 09:00,0.5,(vau),0,,0.4,(vau),1.1,(vd),12.2,(vau),0.3,,,,1.7,(vd),,,,,0.1,(vau),0.9,(vd),,,,,
14/03/2004 09:00,0,(vau),0,,0,(vau),0.8,(vd),0,(vau),1.3,,,,1.4,(vd),,,,,0,(vau),0.8,(vd),,,,,
15/03/2004 09:00,0,(vau),0,,0,(vau),0.6,(vd),0,(vau),1,,0,(vau),0.7,(vd),,,,,0,(vau),0.5,(vd),,,,,
16/03/2004 09:00,0,(vau),0,,0,(vau),0.8,(vd),0,(vau),0.6,,0,(vau),1.1,(vd),,,,,0,(vau),0.5,(vd),,,,,
17/03/2004 09:00,0,(vau),0,,0,(vau),0.7,(vd),0,(vau),0.6,,0,(vau),0.9,(vd),,,,,0,(vau),0.5,(vd),,,,,
18/03/2004 09:00,0.1,(vau),0.3,,0,(vau),0.9,(vd),0,(vau),0.5,,1,(vau),2.1,(vd),,,,,0,(vau),0.6,(vd),,,,,
19/03/2004 09:00,0,(vau),1.2,,0,(vau),0.8,(vd),0,(vau),1.3,,0,(vau),2.2,(vd),,,,,0,(vau),1.1,(vd),,,,,
20/03/2004 09:00,0,(vau),1.8,,0.1,(vau),0.8,(vd),0,(vau),0.8,,0,(vau),1.4,(vd),,,,,0,(vau),0.6,(vd),,,,,
21/03/2004 09:00,0,(vau),2.3,,0.1,(vau),0.9,(vd),0,(vau),0.6,,0,(vau),2.5,(vd),,,,,0,(vau),0.9,(vd),,,,,
22/03/2004 09:00,0,(vau),3.5,,0,(vau),2.5,(vd),0,(vau),2.5,,0,(vau),2.7,(vd),,,,,0,(vau),1.6,(vd),,,,,
23/03/2004 09:00,0.2,(vau),2.9,,0,(vau),2,,0,(vau),2.1,,0,(vau),2.7,(vd),,,,,0,(vau),1.5,(vd),,,,,
24/03/2004 09:00,0,(vau),2,,1.9,(vau),1.4,(vd),0,(vau),1.2,,1.9,(vau),1.2,(vd),,,,,0.7,(vau),0.8,(vd),,,,,
25/03/2004 09:00,0.6,(vau),0.5,,0.3,(vau),0.6,(vd),0,(vau),0.6,,1.1,(vau),1.7,(vd),,,,,0,(vau),0.7,(vd),0,(vau),3,,
26/03/2004 09:00,0,(vau),1.5,,0,(vau),1.6,(vd),0,(vau),0.7,,0,(vau),1.6,(vd),,,,,0,(vau),1.5,(vd),0,(vau),1.7,,
27/03/2004 09:00,0,(vau),1,,0,(vau),1,,8.2,(vau),0.6,,1.5,(vau),2.5,(vd),,,,,0,(vau),1.3,(vd),0,(vau),3.1,,
28/03/2004 09:00,6.9,(vau),0.9,,0,(vau),1.1,(vd),5.5,(vau),0.7,,0,(vau),2.9,(vd),,,,,0,(vau),1.3,(vd),1.6,(vau),3.5,,
29/03/2004 09:00,0,(vau),0.9,,0,(vau),0.8,(vd),3.2,(vau),0.8,,0.8,(vau),1.5,(vd),,,,,0,(vau),0.7,(vd),0,(vau),1.7,,
30/03/2004 09:00,0.1,(vau),1.5,,1.9,(vau),0.2,(vd),0.5,(vau),0.6,,1.5,(vau),1,,,,,,0,(vau),0.4,(vd),0,(vau),0.6,,
31/03/2004 09:00,0.2,(vau),0.9,,5.7,(vau),1.5,(vd),3.8,(vau),0.4,,1.5,(vau),3.1,(vd),,,,,23.2,(vau),0.8,(vd),2.9,(vau),0.4,,
01/04/2004 09:00,8.9,(vau),2.8,,23.5,(vau),3,,5.9,(vau),1.7,,14.8,(vau),4.4,(vd),,,,,30.6,(vau),1.6,(vd),15,(vau),1.4,,
02/04/2004 09:00,1.6,(vau),1,,16.9,(vau),1.5,(vd),2.3,(vau),0.5,,5.2,(vau),3,,,,,,9.8,(vau),1.4,(vd),8.1,(vau),0.6,,
03/04/2004 09:00,0.4,(vau),0.9,,7.3,(vau),1.1,(vd),0,(vau),0.5,,3.5,(vau),1.9,(vd),,,,,2.2,(vau),1.2,(vd),1.1,(vau),0.4,,
04/04/2004 09:00,0.1,(vau),0.3,,0.1,(vau),0.6,(vd),0,(vau),0.5,,0,(vau),0.9,(vd),,,,,0,(vau),0.9,(vd),0.1,(vau),0.4,,
05/04/2004 09:00,0.1,(vau),0.5,,0,(vau),0.4,(vd),0,(vau),0.7,,0,(vau),0.6,(vd),,,,,0,(vau),0.6,(vd),0,(vau),0.4,,
06/04/2004 09:00,0,(vau),0.3,,0,(vau),0.6,(vd),0,(vau),0.5,,0,(vau),1.4,(vd),,,,,0,(vau),0.6,(vd),0,(vau),0.6,,
07/04/2004 09:00,0.6,(vau),0.8,,0.1,(vau),1,,0,(vau),0.5,,0,(vau),1.6,(vd),,,,,0,(vau),0.6,(vd),0,(vau),0.9,,
08/04/2004 09:00,0,(vau),1,,0,(vau),1.2,(vd),0,(vau),0.5,,0,(vau),0.9,(vd),,,,,0,(vau),1,,0,(vau),0.7,,
09/04/2004 09:00,0,(vau),0.9,,0,(vau),0.9,(vd),0.1,(vau),0.2,,0,(vau),1.6,(vd),,,,,0,(vau),1.2,(vd),0,(vau),2.9,,
10/04/2004 09:00,0,(vau),1.8,,0,(vau),1.3,(vd),0,(vau),0.7,,0,(vau),1.1,(vd),,,,,0,(vau),1.6,(vd),0,(vau),2.2,,
11/04/2004 09:00,0,(vau),1.2,,0,(vau),1.2,(vd),0,(vau),0.8,,0,(vau),1.2,(vd),,,,,0,(vau),1,,0,(vau),1.4,,
12/04/2004 09:00,0,(vau),0.8,,0,(vau),0.8,(vd),0,(vau),0.7,,0,(vau),1.1,(vd),,,,,0,(vau),0.9,(vd),0,(vau),0.9,,
13/04/2004 09:00,0.1,(vau),0.7,,0,(vau),1.1,(vd),0,(vau),0.6,,0,(vau),1,,,,,,0,(vau),0.8,(vd),0,(vau),1.1,,
14/04/2004 09:00,0,(vau),1,,0,(vau),0.9,(vd),0,(vau),0.7,,0,(vau),1.2,(vd),,,,,0,(vau),1,,0,(vau),1.3,,
15/04/2004 09:00,0,(vau),1.1,,0,(vau),0.8,(vd),0,(vau),1,,0,(vau),1.2,(vd),,,,,0,(vau),0.8,(vd),0,(vau),1.1,,
16/04/2004 09:00,0,(vau),1.1,,0,(vau),1.1,(vd),0,(vau),0.8,,0,(vau),1.6,(vd),,,,,0,(vau),0.9,(vd),0,(vau),1.3,,
17/04/2004 09:00,0,(vau),1.4,,0,(vau),1.8,(vd),0,(vau),0.9,,0,(vau),2.2,(vd),,,,,0,(vau),1.5,(vd),0,(vau),1.6,,
18/04/2004 09:00,0.8,(vau),1.2,,3.8,(vau),3.2,(vd),0.1,(vau),0.5,,1.4,(vau),3.9,(vd),,,,,26.4,(vau),1.9,(vd),3.7,(vau),1.1,,
19/04/2004 09:00,0.7,(vau),1.8,,4.6,(vau),4.4,(vd),0.3,(vau),0.7,,0.1,(vau),4.3,(vd),,,,,3.8,(vau),2,,1.9,(vau),1.8,,
20/04/2004 09:00,0,(vau),0.8,,2.6,(vau),2.8,(vd),0,(vau),0.7,,0.6,(vau),4.6,(vd),,,,,1.8,(vau),1.6,(vd),3.1,(vau),0.6,,
21/04/2004 09:00,0,(vau),1.1,,2,(vau),2.3,(vd),0,(vau),0.5,,0.7,(vau),2.6,(vd),,,,,17.5,(vau),1.5,(vd),0.2,(vau),0.2,,
22/04/2004 09:00,7.1,(vau),0.6,,1.3,(vau),1,,0.1,(vau),0.7,,6.9,(vau),3,,,,,,27.5,(vau),0.9,(vd),9.3,(vau),0.2,,
23/04/2004 09:00,0,(vau),1.3,,1,(vau),1.3,(vd),0,(vau),0.9,,0,(vau),1.4,(vd),,,,,0,(vau),1,,0,(vau),1,,
24/04/2004 09:00,0,(vau),0.7,,0.6,(vau),0.7,(vd),0,(vau),0.5,,0,(vau),1.8,(vd),,,,,0,(vau),0.9,(vd),0,(vau),1.5,,
25/04/2004 09:00,0,(vau),0.5,,0.2,(vau),0.8,(vd),0,(vau),0.7,,0,(vau),1.1,(vd),,,,,0,(vau),0.8,(vd),0,(vau),0.8,,
26/04/2004 09:00,0,(vau),0.7,,0.2,(vau),0.7,(vd),0,(vau),0.8,,0,(vau),1.1,(vd),,,,,0,(vau),0.7,(vd),0,(vau),0.6,,
27/04/2004 09:00,0,(vau),0.7,,0.1,(vau),0.8,(vd),0,(vau),1.1,,0,(vau),1.5,(vd),,,,,0,(vau),0.6,(vd),0,(vau),0.5,,
28/04/2004 09:00,0,(vau),0.9,,0,(vau),1.2,(vd),0.1,(vau),1.3,,0,(vau),1.8,(vd),,,,,0,(vau),1,,1.8,(vau),0.3,,
29/04/2004 09:00,0.1,(vau),1.9,,0,(vau),1.9,(vd),0,(vau),0.6,,0,(vau),1.7,(vd),,,,,0,(vau),2.2,(vd),0,(vau),0.6,,
30/04/2004 09:00,0,(vau),2.7,,0.1,(vau),1.8,(vd),0,(vau),1,,0,(vau),2.6,(vd),,,,,0,(vau),1.7,(vd),0,(vau),1.4,,
01/05/2004 09:00,1.8,(vau),1.2,,12.3,(vau),1,,1.2,(vau),0.6,,5.2,(vau),2.4,(vd),,,,,10,(vau),0.8,(vd),5.3,(vau),0.8,,
02/05/2004 09:00,0.1,(vau),0.8,,0.4,(vau),0.8,(vd),0.9,(vau),0.5,,1.1,(vau),2.2,(vd),,,,,0,(vau),0.9,(vd),0.2,(vau),0.6,,
03/05/2004 09:00,0.1,(vau),1.5,,0,(vau),0.7,(vd),3.2,(vau),0.5,,0,(vau),0.9,(vd),,,,,0,(vau),0.8,(vd),0.1,(vau),0.4,,
04/05/2004 09:00,0,(vau),3.2,,0,(vau),2.1,(vd),3.8,(vau),1,,0,(vau),2.5,(vd),,,,,0,(vau),2.4,(vd),0,(vau),0.7,,
05/05/2004 09:00,0.1,(vau),2.9,,2.7,(vau),5.2,(vd),0,(vau),1.8,,1.4,(vau),4.2,(vd),,,,,10.4,(vau),2.1,(vd),4.9,(vau),2.2,,
06/05/2004 09:00,1.2,(vau),1.5,,4,(vau),3.3,(vd),0.5,(vau),1.2,,6.5,(vau),3.9,(vd),,,,,6.6,(vau),1.1,(vd),8.7,(vau),1.9,,
07/05/2004 09:00,0.1,(vau),1.2,,0.8,(vau),2.6,(vd),0,(vau),0.6,,1.2,(vau),2.8,(vd),,,,,1.7,(vau),1.1,(vd),0,(vau),1.3,,
08/05/2004 09:00,0,(vau),1.8,,0,(vau),1.7,(vd),0,(vau),0.9,,0.3,(vau),1.5,(vd),,,,,0.1,(vau),1.3,(vd),0,(vau),1.1,,
09/05/2004 09:00,0,(vau),1.4,,3.6,(vau),1.5,(vd),0,(vau),1.3,,3.1,(vau),2.4,(vd),,,,,18.4,(vau),1.2,(vd),0.3,(vau),0.9,,
10/05/2004 09:00,2.1,(vau),1.1,,3.4,(vau),1.1,(vd),3.8,(vau),0.5,,3,(vau),2.6,(vd),,,,,1.3,(vau),1,,4,(vau),0.4,,
11/05/2004 09:00,0,(vau),2.3,,9.5,(vau),0.7,(vd),1.4,(vau),0.6,,1.1,(vau),1.1,(vd),,,,,0,(vau),1.1,(vd),0.8,(vau),0.9,,
12/05/2004 09:00,0,(vau),2,,0,(vau),1.2,(vd),2.2,(vau),0.4,,0.1,(vau),0.9,(vd),,,,,0,(vau),1.2,(vd),0,(vau),0.8,,
13/05/2004 09:00,0,(vau),1.2,,0,(vau),0.7,(vd),4.6,(vau),0.3,,0,(vau),0.9,(vd),,,,,0,(vau),0.7,(vd),1.6,(vau),1,,
14/05/2004 09:00,0,(vau),1.6,,0,(vau),1,,5,(vau),0.3,,0,(vau),1.3,(vd),,,,,0,(vau),0.6,(vd),0,(vau),1,,
15/05/2004 09:00,0,(vau),0.8,,0,(vau),0.9,(vd),0,(vau),0.7,,0,(vau),1.7,(vd),,,,,0,(vau),1.2,(vd),0,(vau),0.9,,
16/05/2004 09:00,0,(vau),0.7,,0,(vau),0.6,(vd),0,(vau),1,,0,(vau),1.1,(vd),,,,,0,(vau),0.8,(vd),0,(vau),1.9,,
17/05/2004 09:00,0,(vau),0.5,,0,(vau),0.4,(vd),0,(vau),0.9,,0,(vau),1.2,(vd),,,,,0,(vau),0.8,(vd),0,(vau),1.7,,
18/05/2004 09:00,0,(vau),0.8,,0,(vau),0.4,(vd),0,(vau),1.1,,0,(vau),1.3,(vd),,,,,0,(vau),0.6,(vd),0,(vau),1,,
19/05/2004 09:00,0,(vau),0.6,,0,(vau),0.6,(vd),0,(vau),1.2,,6,(vau),1.1,(vd),,,,,0,(vau),0.7,(vd),0,(vau),1.1,,
20/05/2004 09:00,0,(vau),0.5,,0,(vau),0.7,(vd),0,(vau),1.3,,0,(vau),1.1,(vd),,,,,0,(vau),0.8,(vd),0,(vau),1.6,,
21/05/2004 09:00,3.9,(vau),0.9,,3.4,(vau),0.9,(vd),0,(vau),1.2,,0,(vau),1.8,(vd),,,,,0,(vau),0.9,(vd),1.8,(vau),0.9,,
22/05/2004 09:00,0,(vau),0.5,,19.9,(vau),0.5,(vd),0,(vau),0.9,,5.1,(vau),1.1,(vd),,,,,3.9,(vau),0.7,(vd),4.6,(vau),0.4,,
23/05/2004 09:00,0.1,(vau),1.2,,7.8,(vau),0.5,(vd),0,(vau),1,,2,(vau),1.2,(vd),,,,,0.1,(vau),0.7,(vd),2.9,(vau),0.7,,
24/05/2004 09:00,0,(vau),0.9,,9,(vau),0.4,(vd),0.1,(vau),1,,0,(vau),1,,,,,,5,(vau),0.8,(vd),15.5,(vau),0.8,,
25/05/2004 09:00,0,(vau),0.8,,13.1,(vau),0.4,(vd),0.8,(vau),0.5,,2.2,(vau),1.2,(vd),,,,,0.3,(vau),0.2,(vd),2.4,(vau),0.3,,
26/05/2004 09:00,0,(vau),0.8,,0.1,(vau),0.6,(vd),0,(vau),0.8,,6.6,(vau),2.4,(vd),,,,,1.4,(vau),0.2,(vd),0,(vau),0.3,,
27/05/2004 09:00,0,(vau),1.5,,0.1,(vau),0.7,(vd),0,(vau),1.2,,0,(vau),1.5,(vd),,,,,0,(vau),0,,0,(vau),0.8,,
28/05/2004 09:00,0,(vau),1.1,,0,(vau),0.7,(vd),0,(vau),1.2,,0,(vau),1.8,(vd),,,,,0,(vau),0,,0,(vau),0.8,,
29/05/2004 09:00,0,(vau),1.5,,0,(vau),0.7,(vd),0,(vau),1.5,,0,(vau),2.2,(vd),,,,,0,(vau),0,,0,(vau),1.1,,
30/05/2004 09:00,0,(vau),1.4,,0,(vau),0.9,(vd),0,(vau),1.6,,0,(vau),2.4,(vd),,,,,0.3,(vau),0,,0,(vau),1.1,,
31/05/2004 09:00,0,(vau),2.8,,0,(vau),0.7,(vd),0,(vau),1.2,,0,(vau),2.6,(vd),,,,,0,(vau),0.1,(vd),0,(vau),1.5,,
01/06/2004 09:00,0,(vau),2.8,,0,(vau),1.4,(vd),0,(vau),1.6,,0,(vau),2.3,(vd),,,,,0,(vau),0.9,(vd),0,(vau),0.9,,
02/06/2004 09:00,0,(vau),1.7,,0,(vau),1.2,(vd),0,(vau),0.7,,0,(vau),1.3,(vd),,,,,0,(vau),0.7,(vd),0,(vau),1,,
03/06/2004 09:00,0,(vau),1.2,,0,(vau),0.7,(vd),0,(vau),0.8,,0,(vau),1.2,(vd),,,,,0,(vau),0.3,(vd),0,(vau),0.8,,
04/06/2004 09:00,0,(vau),0.9,,0,(vau),0.7,(vd),0,(vau),0.9,,0,(vau),1.3,(vd),,,,,0,(vau),1,,0,(vau),2,,
05/06/2004 09:00,0,(vau),1.5,,0,(vau),0.6,(vd),0,(vau),1,,0,(vau),1,,,,,,0,(vau),0.4,(vd),0,(vau),0.6,,
06/06/2004 09:00,0,(vau),1.1,,0.1,(vau),0.7,(vd),0,(vau),1.4,,0,(vau),1.4,(vd),,,,,0,(vau),0.5,(vd),0,(vau),0.7,,
07/06/2004 09:00,0,(vau),1.2,,0,(vau),1,,0,(vau),1.3,,0,(vau),1.6,(vd),,,,,0,(vau),0.5,(vd),0,(vau),0.9,,
08/06/2004 09:00,0,(vau),0.9,,0,(vau),0.9,(vd),0,(vau),0.7,,2.6,(vau),1.2,(vd),,,,,0,(vau),0.5,(vd),0,(vau),0.9,,
09/06/2004 09:00,0,(vau),0.8,,0,(vau),0.7,(vd),0,(vau),0.8,,0,(vau),1.4,(vd),,,,,0,(vau),0.6,(vd),0,(vau),1.2,,
10/06/2004 09:00,0,(vau),0.8,,0,(vau),0.8,(vd),0,(vau),0.9,,0,(vau),1.5,(vd),,,,,0,(vau),0.6,(vd),0,(vau),1,,
11/06/2004 09:00,0,(vau),1,,0,(vau),0.8,(vd),0,(vau),0.6,,0,(vau),1.4,(vd),,,,,0,(vau),0.7,(vd),0,(vau),0.7,,
12/06/2004 09:00,0,(vau),1.4,,0,(vau),0.8,(vd),0,(vau),0.7,,0,(vau),1.4,(vd),,,,,0,(vau),0.5,(vd),0,(vau),0.5,,
13/06/2004 09:00,0,(vau),1.3,,0,(vau),0.7,(vd),0,(vau),0.4,,0,(vau),1.6,(vd),,,,,0,(vau),0.4,(vd),0,(vau),0.8,,
14/06/2004 09:00,0,(vau),0.9,,0,(vau),1.1,(vd),0,(vau),0.6,,0,(vau),1.9,(vd),,,,,0,(vau),2,,0,(vau),1.8,,
15/06/2004 09:00,0,(vau),1.1,,0,(vau),1.1,(vd),0,(vau),1,,0.1,(vau),1.7,(vd),,,,,0,(vau),1.8,(vd),0,(vau),2.4,,
