SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,MUGE (19E/01UG),,MUGE (19E/01UG),,MURES ASSECA (TERRUGEM) (20M/04G),,MURES ASSECA (TERRUGEM) (20M/04G),,MURÇA (05M/03U),,MURÇA (05M/03U),,MÉRTOLA (28L/01UG),,MÉRTOLA (28L/01UG),,NISA (16L/03UG),,NISA (16L/03UG),,NOGUEIRA (03E/02UG),,NOGUEIRA (03E/02UG),,ODEMIRA (28F/01UG),,ODEMIRA (28F/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
08/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
10/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.4,(vco),,,0,(vco),,,,,,,
11/01/1998 09:00,26.5,(vco),,,,,,,,,,,1.6,(vco),,,9.2,(vco),,,3,(vco),,,,,,,
12/01/1998 09:00,21.3,(vco),,,,,,,,,,,3.2,(vco),,,13.5,(vco),,,3,(vco),,,,,,,
13/01/1998 09:00,5.3,(vco),,,,,,,,,,,3.6,(vco),,,3.1,(vco),,,20,(vco),,,,,,,
14/01/1998 09:00,1.5,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,6.5,(vco),,,,,,,
15/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,4.5,(vco),,,,,,,
16/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,17,(vco),,,,,,,
17/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,48.5,(vco),,,,,,,
19/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,1.7,(vco),,,,,,,
20/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,5.5,(vco),,,,,,,
21/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
22/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
23/01/1998 09:00,0,(vco),,,,,,,,,,,8,(vco),,,10.2,(vco),,,19.5,(vco),,,,,,,
24/01/1998 09:00,6.5,(vco),,,,,,,,,,,0,(vco),,,0.4,(vco),,,7.5,(vco),,,,,,,
25/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/01/1998 09:00,0,(vco),,,,,,,,,,,2.1,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
28/01/1998 09:00,0,(vco),,,,,,,,,,,2.3,(vco),,,0,(vco),,,11,(vco),,,,,,,
29/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,15.5,(vco),,,,,,,
30/01/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,6.2,(vco),,,0,(vco),,,,,,,
31/01/1998 09:00,14.5,(vco),,,,,,,,,,,28.6,(vco),,,19.8,(vco),,,0,(vco),,,,,,,
01/02/1998 09:00,10.3,(vco),,,,,,,,,,,4.6,(vco),,,26.4,(vco),,,0,(vco),,,,,,,
02/02/1998 09:00,9.2,(vco),,,,,,,,,,,5.2,(vco),,,12.6,(vco),,,1,(vco),,,,,,,
03/02/1998 09:00,22.5,(vco),,,,,,,,,,,3.6,(vco),,,3.7,(vco),,,0,(vco),,,,,,,
04/02/1998 09:00,2.3,(vco),,,,,,,,,,,0,(vco),,,14.4,(vco),,,2,(vco),,,,,,,
05/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.8,(vco),,,0,(vco),,,,,,,
06/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
07/02/1998 09:00,2,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
08/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,3.8,(vco),,,0,(vco),,,,,,,
09/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.3,(vco),,,0,(vco),,,,,,,
10/02/1998 09:00,0,(vco),,,,,,,,,,,1.2,(vco),,,0,(vco),,,0,(vco),,,,,,,
11/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
12/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
13/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
14/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
17/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
19/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
20/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,9.4,(vco),,,0,(vco),,,,,,,
21/02/1998 09:00,7.5,(vco),,,,,,,,,,,0,(vco),,,1.7,(vco),,,31.5,(vco),,,,,,,
22/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,3,(vco),,,,,,,
23/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
25/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
28/02/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
01/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
02/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
03/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
04/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
05/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,23.5,(vco),,,,,,,
06/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
07/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
08/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,3,(vco),,,,,,,
10/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
11/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
12/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
13/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
14/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
17/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
19/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
20/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
21/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
22/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
23/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
25/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,2.8,(vco),,,0,(vco),,,,,,,
28/03/1998 09:00,11.4,(vco),,,,,,,,,,,0,(vco),,,5.4,(vco),,,0,(vco),,,,,,,
29/03/1998 09:00,33.2,(vco),,,,,,,,,,,1.2,(vco),,,0.3,(vco),,,27.5,(vco),,,,,,,
30/03/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,12,(vco),,,0,(vco),,,,,,,
31/03/1998 09:00,3.9,(vco),,,,,,,,,,,0.8,(vco),,,0.4,(vco),,,16,(vco),,,,,,,
01/04/1998 09:00,0,(vco),,,,,,,,,,,1.2,(vco),,,1.9,(vco),,,19,(vco),,,,,,,
02/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.3,(vco),,,34,(vco),,,,,,,
03/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,7.2,(vco),,,20,(vco),,,,,,,
04/04/1998 09:00,0,(vco),,,,,,,,,,,0.8,(vco),,,5.9,(vco),,,9,(vco),,,,,,,
05/04/1998 09:00,5.7,(vco),,,,,,,,,,,0.3,(vco),,,0.2,(vco),,,10,(vco),,,,,,,
06/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,7.5,(vco),,,6,(vco),,,,,,,
07/04/1998 09:00,6.2,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,36.5,(vco),,,,,,,
08/04/1998 09:00,0,(vco),,,,,,,,,,,0.4,(vco),,,0,(vco),,,7.5,(vco),,,,,,,
09/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,6.3,(vco),,,,,,,
10/04/1998 09:00,6.9,(vco),,,,,,,,,,,0.3,(vco),,,7.1,(vco),,,36,(vco),,,,,,,
11/04/1998 09:00,3,(vco),,,,,,,,,,,0,(vco),,,8.3,(vco),,,18,(vco),,,,,,,
12/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,3,(vco),,,,,,,
13/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,5.5,(vco),,,,,,,
14/04/1998 09:00,0,(vco),,,,,,,,,,,3.3,(vco),,,14.2,(vco),,,19,(vco),,,,,,,
15/04/1998 09:00,0,(vco),,,,,,,,,,,0.2,(vco),,,1.3,(vco),,,17,(vco),,,,,,,
16/04/1998 09:00,16.5,(vco),,,,,,,,,,,0,(vco),,,5.9,(vco),,,27.5,(vco),,,,,,,
17/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,13,(vco),,,,,,,
18/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,2,(vco),,,,,,,
19/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,9.2,(vco),,,22,(vco),,,,,,,
20/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,16.5,(vco),,,,,,,
21/04/1998 09:00,0,(vco),,,,,,,,,,,2.3,(vco),,,4.7,(vco),,,0,(vco),,,,,,,
22/04/1998 09:00,0,(vco),,,,,,,,,,,0.3,(vco),,,1.8,(vco),,,5.5,(vco),,,,,,,
23/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,7,(vco),,,,,,,
25/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,6,(vco),,,,,,,
27/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,1.9,(vco),,,6.5,(vco),,,,,,,
28/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,6.3,(vco),,,24,(vco),,,,,,,
29/04/1998 09:00,6,(vco),,,,,,,,,,,1.3,(vco),,,3.1,(vco),,,14,(vco),,,,,,,
30/04/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,8,(vco),,,,,,,
01/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,4,(vco),,,,,,,
02/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
03/05/1998 09:00,0,(vco),,,,,,,,,,,3.2,(vco),,,0,(vco),,,0,(vco),,,,,,,
04/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
05/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
06/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
07/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
08/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
10/05/1998 09:00,18.1,(vco),,,,,,,,,,,1.3,(vco),,,13.6,(vco),,,0,(vco),,,,,,,
11/05/1998 09:00,10.3,(vco),,,,,,,,,,,3.2,(vco),,,19.5,(vco),,,3,(vco),,,,,,,
12/05/1998 09:00,0,(vco),,,,,,,,,,,3.6,(vco),,,8.7,(vco),,,0,(vco),,,,,,,
13/05/1998 09:00,0,(vco),,,,,,,,,,,2.2,(vco),,,4.1,(vco),,,2,(vco),,,,,,,
14/05/1998 09:00,0,(vco),,,,,,,,,,,5.6,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.7,(vco),,,0,(vco),,,,,,,
17/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,1.1,(vco),,,0,(vco),,,,,,,
19/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,38.2,(vco),,,0,(vco),,,,,,,
20/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
21/05/1998 09:00,0,(vco),,,,,,,,,,,0.8,(vco),,,0,(vco),,,0,(vco),,,,,,,
22/05/1998 09:00,0,(vco),,,,,,,,,,,1.2,(vco),,,5.3,(vco),,,0,(vco),,,,,,,
23/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,11,(vco),,,,,,,
24/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,8.6,(vco),,,4,(vco),,,,,,,
25/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/05/1998 09:00,0,(vco),,,,,,,,,,,1.6,(vco),,,0.3,(vco),,,0,(vco),,,,,,,
28/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,3.4,(vco),,,3,(vco),,,,,,,
29/05/1998 09:00,0,(vco),,,,,,,,,,,2.3,(vco),,,9.3,(vco),,,13.5,(vco),,,,,,,
30/05/1998 09:00,0,(vco),,,,,,,,,,,1.2,(vco),,,0,(vco),,,10,(vco),,,,,,,
31/05/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,37.1,(vco),,,2,(vco),,,,,,,
01/06/1998 09:00,59,(vco),,,,,,,,,,,0,(vco),,,9.4,(vco),,,23.5,(vco),,,,,,,
02/06/1998 09:00,8,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,5,(vco),,,,,,,
03/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
04/06/1998 09:00,0,(vco),,,,,,,,,,,0.2,(vco),,,0,(vco),,,0,(vco),,,,,,,
05/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.3,(vco),,,0,(vco),,,,,,,
06/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,1.2,(vco),,,10,(vco),,,,,,,
07/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0.5,(vco),,,,,,,
08/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
10/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
11/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
12/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
13/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
14/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
17/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
19/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
20/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
21/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
22/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
23/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
25/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
28/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
29/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
30/06/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
01/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0.2,(vco),,,0,(vco),,,,,,,
02/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,15.5,(vco),,,,,,,
03/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,5,(vco),,,,,,,
04/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
05/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
06/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
07/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
08/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
10/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
11/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
12/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
13/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
14/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
17/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
19/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
20/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
21/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,13.5,(vco),,,,,,,
22/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
23/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
25/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
26/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
28/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
29/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
30/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
31/07/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
01/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
02/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
03/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
04/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
05/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
06/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
07/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
08/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
09/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
10/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
11/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
12/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
13/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
14/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
15/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
16/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
17/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
18/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
19/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
20/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
21/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
22/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
23/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
24/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
25/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,2.8,(vco),,,0,(vco),,,,,,,
26/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
27/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
28/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
29/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
30/08/1998 09:00,0,(vco),,,,,,,,,,,0,(vco),,,0,(vco),,,0,(vco),,,,,,,
