SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIATODOS (05F/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDAGO (04L/01UG),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,VIDIGAL (30F/05C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
10/08/2019 09:00,,,,,,,,,,,0.3,(vau),,,0.4,,69,(vau),0.5,(vau),22.6,(vau),1.2,,
11/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.4,,49,(vau),0,(vau),22.8,(vau),2,,
12/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.4,,44,(vau),0,(vau),22,(vau),1.7,,
13/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.5,,40,(vau),0,(vau),23.3,(vau),1.6,,
14/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,32,(vau),0,(vau),24.9,(vau),1.2,,
15/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.4,,38,(vau),0,(vau),27,(vau),1.2,,
16/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,42,(vau),0,(vau),28.1,(vau),1,,
17/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,44,(vau),0,(vau),25.8,(vau),1.1,,
18/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.7,,53,(vau),0,(vau),24.5,(vau),1,,
19/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.7,,63,(vau),0,(vau),24.3,(vau),1.4,,
20/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.5,,48,(vau),0,(vau),22.1,(vau),1.7,,
21/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,46,(vau),0,(vau),23.3,(vau),1.2,,
22/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,41,(vau),0,(vau),25.5,(vau),1,,
23/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,51,(vau),0,(vau),26.3,(vau),1.2,,
24/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,45,(vau),0,(vau),25.7,(vau),1.2,,
25/08/2019 09:00,,,,,,,,,,,0.3,(vau),,,0.1,,41,(vau),0,(vau),25.2,(vau),1.1,,
26/08/2019 09:00,,,,,,,,,,,2.1,(vau),,,0.3,,61,(vau),0,(vau),22,(vau),1.2,,
27/08/2019 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,66,(vau),0,(vau),21.7,(vau),1.3,,
28/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,63,(vau),0,(vau),22.2,(vau),1.3,,
29/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,44,(vau),0,(vau),25.2,(vau),1,,
30/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,38,(vau),0,(vau),26.2,(vau),1,,
31/08/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,46,(vau),0,(vau),25,(vau),0.9,,
01/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,48,(vau),0,(vau),25.2,(vau),0.9,,
02/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,43,(vau),0,(vau),24.2,(vau),1.1,,
03/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,46,(vau),0,(vau),24.8,(vau),1,,
04/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,60,(vau),0,(vau),25.2,(vau),1,,
05/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,55,(vau),0,(vau),24.7,(vau),0.8,,
06/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.7,,51,(vau),0,(vau),25.2,(vau),0.9,,
07/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.6,,48,(vau),0,(vau),26.3,(vau),1.3,,
08/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,59,(vau),0,(vau),24.9,(vau),1.2,,
09/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.2,,58,(vau),0,(vau),23.3,(vau),1,,
10/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.7,,56,(vau),0,(vau),22.1,(vau),1.7,,
11/09/2019 09:00,,,,,,,,,,,0,(vau),,,1.1,,50,(vau),0,(vau),19.4,(vau),1.8,,
12/09/2019 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,33,(vau),0,(vau),24,(vau),1.7,,
13/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.1,,47,(vau),0,(vau),22.7,(vau),1.1,,
14/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,53,(vau),0,(vau),22.4,(vau),1.1,,
15/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,59,(vau),0,(vau),22,(vau),1,,
16/09/2019 09:00,,,,,,,,,,,0,(vau),,,0.3,,62,(vau),0,(vau),22.1,(vau),1,,
17/09/2019 09:00,,,,,,,,,,,0.2,(vau),,,0.2,,62,(vau),0,(vau),21.5,(vau),0.9,,
18/09/2019 09:00,,,0,(vau),,,0.8,,,,6.9,(vau),,,0.3,,67,(vau),0,(vau),20.8,(vau),1.1,,
19/09/2019 09:00,,,0.1,(vau),,,0.9,,,,0,(vau),,,0,,66,(vau),0,(vau),20.6,(vau),1,,
20/09/2019 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.1,,65,(vau),0,(vau),20.7,(vau),1.1,,
21/09/2019 09:00,,,3.1,(vau),,,0.8,,,,0.6,(vau),,,0.3,,79,(vau),0.1,(vau),20.8,(vau),0.7,,
22/09/2019 09:00,,,10.5,(vau),,,1.2,,,,3.1,(vau),,,0.1,,87,(vau),0,(vau),19.5,(vau),1.2,,
23/09/2019 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.3,,70,(vau),0,(vau),18.3,(vau),0.7,,
24/09/2019 09:00,,,8,(vau),,,1.7,,,,0.4,(vau),,,0.3,,65,(vau),0,(vau),19.6,(vau),0.9,,
25/09/2019 09:00,,,0,(vau),,,0.7,,,,0.1,(vau),,,0.3,,72,(vau),0,(vau),21.9,(vau),1,,
26/09/2019 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.3,,65,(vau),0,(vau),19.5,(vau),0.9,,
27/09/2019 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.3,,61,(vau),0,(vau),20.5,(vau),0.9,,
28/09/2019 09:00,,,0.1,(vau),,,0.3,,,,0,(vau),,,0.3,,56,(vau),0,(vau),21.5,(vau),0.8,,
29/09/2019 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,53,(vau),0,(vau),20.5,(vau),1,,
30/09/2019 09:00,,,0.3,(vau),,,0.3,,,,0,(vau),,,0.3,,51,(vau),0,(vau),20.7,(vau),0.9,,
01/10/2019 09:00,,,0.3,(vau),,,0.7,,,,0,(vau),,,0.3,,65,(vau),0,(vau),21.6,(vau),1.1,,
02/10/2019 09:00,,,0,(vau),,,0.8,,,,0,(vau),,,0.4,,69,(vau),0,(vau),20.9,(vau),1.3,,
03/10/2019 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.4,,66,(vau),0,(vau),18,(vau),1.3,,
04/10/2019 09:00,,,1.8,(vau),,,0.4,,,,0,(vau),,,0.3,,68,(vau),0.3,(vau),20.8,(vau),1.1,,
05/10/2019 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0.3,,67,(vau),0,(vau),20.1,(vau),1.2,,
06/10/2019 09:00,,,0,(vau),,,0.5,,,,0,(vau),,,0,,66,(vau),0,(vau),17.5,(vau),0.9,,
07/10/2019 09:00,,,0,(vau),,,0.4,,,,0.1,(vau),,,0.1,,59,(vau),0,(vau),20.8,(vau),0.9,,
08/10/2019 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0,,34,(vau),0,(vau),24.7,(vau),0.9,,
09/10/2019 09:00,,,0,(vau),,,1.3,,,,0,(vau),,,0.3,,63,(vau),0,(vau),21.8,(vau),0.8,,
10/10/2019 09:00,,,0,(vau),,,1.1,,,,0,(vau),,,0.5,,43,(vau),0,(vau),20.6,(vau),0.9,,
11/10/2019 09:00,,,0,(vau),,,0.3,,,,0,(vau),,,0.2,,60,(vau),0,(vau),22.2,(vau),1.2,,
12/10/2019 09:00,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,82,(vau),0,(vau),21.5,(vau),1.6,,
13/10/2019 09:00,,,0.1,(vau),,,2.4,,,,2.9,(vau),,,0.4,,81,(vau),0.2,(vau),18.3,(vau),1,,
14/10/2019 09:00,,,36.6,(vau),,,0.8,,,,22.1,(vau),,,0,,81,(vau),2.2,(vau),18.8,(vau),0.9,,
15/10/2019 09:00,,,1.6,(vau),,,0.7,,,,2.9,(vau),,,0.2,,80,(vau),0.6,(vau),14.4,(vau),1,,
16/10/2019 09:00,,,2.2,(vau),,,2,,,,0.1,(vau),,,0.1,,67,(vau),0.1,(vau),15,(vau),0.8,,
17/10/2019 09:00,,,44.4,(vau),,,2,,,,18.5,(vau),,,0.1,,74,(vau),0,(vau),16.4,(vau),0.9,,
18/10/2019 09:00,,,1.2,(vau),,,0.2,,,,0.5,(vau),,,0.1,,85,(vau),0.1,(vau),18.9,(vau),0.5,,
19/10/2019 09:00,,,28.3,(vau),,,1.4,,,,8.1,(vau),,,0.1,,71,(vau),0.2,(vau),18.7,(vau),0.8,,
20/10/2019 09:00,,,26.2,(vau),,,0.6,,,,21.4,(vau),,,0,,88,(vau),3,(vau),15.2,(vau),0.9,,
21/10/2019 09:00,,,0.2,(vau),,,0.6,,,,0.7,(vau),,,0.2,,75,(vau),0.1,(vau),13.3,(vau),0.6,,
22/10/2019 09:00,,,0,(vau),,,0.5,,,,0.2,(vau),,,0.1,,66,(vau),3.3,(vau),15,(vau),1,,
23/10/2019 09:00,,,0,(vau),,,0.9,,,,1.3,(vau),,,0.1,,68,(vau),0.3,(vau),15.4,(vau),1.1,,
24/10/2019 09:00,,,0.2,(vau),,,1.2,,,,1,(vau),,,0.1,,73,(vau),0,(vau),14.4,(vau),1.1,,
25/10/2019 09:00,,,0.2,(vau),,,0.5,,,,,,,,,,73,(vau),0,(vau),14.7,(vau),1,,
26/10/2019 09:00,,,0,(vau),,,0.4,,,,,,,,,,67,(vau),0,(vau),18.7,(vau),1.3,,
27/10/2019 09:00,,,0,(vau),,,0.4,,,,,,,,,,83,(vau),0.1,(vau),17.3,(vau),0.7,,
28/10/2019 09:00,,,0.3,(vau),,,0.2,,,,,,,,,,82,(vau),0,(vau),18.3,(vau),0.6,,
29/10/2019 09:00,,,4.3,(vau),,,0.8,,,,,,,,,,90,(vau),0,(vau),19.2,(vau),0.6,,
30/10/2019 09:00,,,20,(vau),,,0.6,,,,,,,,,,85,(vau),0,(vau),18.9,(vau),0.4,,
31/10/2019 09:00,,,42.6,(vau),,,0.1,,,,,,,,,,83,(vau),0.3,(vau),21.4,(vau),0.9,,
01/11/2019 09:00,,,13.1,(vau),,,1,,,,,,,,,,87,(vau),0.6,(vau),20.8,(vau),1.1,,
02/11/2019 09:00,,,4.7,(vau),,,1.8,,,,12.2,(vau),,,0.5,,82,(vau),0.3,(vau),20.9,(vau),1.6,,
03/11/2019 09:00,,,9.3,(vau),,,1.7,,,,2.1,(vau),,,0.7,,81,(vau),1,(vau),19.3,(vau),1.9,,
04/11/2019 09:00,,,8.7,(vau),,,1.6,,,,0.6,(vau),,,0.8,,86,(vau),0.4,(vau),17.7,(vau),0.9,,
05/11/2019 09:00,,,17.1,(vau),,,0.8,,,,2.2,(vau),,,0.5,,81,(vau),1.2,(vau),16.7,(vau),1.5,,
06/11/2019 09:00,,,1.4,(vau),,,1,,,,0,(vau),,,0.3,,75,(vau),0.5,(vau),15.3,(vau),1.3,,
07/11/2019 09:00,,,16.3,(vau),,,0.8,,,,0.1,(vau),,,0.2,,78,(vau),1.6,(vau),16.7,(vau),1,,
08/11/2019 09:00,,,9.2,(vau),,,0.5,,,,2.2,(vau),,,0.3,,67,(vau),0.2,(vau),14.6,(vau),1,,
09/11/2019 09:00,,,2,(vau),,,0.4,,,,1.1,(vau),,,0.3,,60,(vau),0,(vau),12.5,(vau),1,,
10/11/2019 09:00,,,18.9,(vau),,,1,,,,5,(vau),,,0.2,,70,(vau),0.5,(vau),15.7,(vau),1.7,,
11/11/2019 09:00,,,5,(vau),,,0.4,,,,0.7,(vau),,,0.3,,71,(vau),0.4,(vau),16.6,(vau),1.6,,
12/11/2019 09:00,,,0,(vau),,,0.8,,,,0.1,(vau),,,0.4,,68,(vau),0,(vau),15.9,(vau),2.6,,
13/11/2019 09:00,,,18,(vau),,,1.2,,,,5.4,(vau),,,0.3,,73,(vau),0.5,(vau),15.8,(vau),1.3,,
14/11/2019 09:00,,,6.9,(vau),,,1.4,,,,3.8,(vau),,,0.4,,73,(vau),0.2,(vau),16.2,(vau),1.4,,
15/11/2019 09:00,,,2.4,(vau),,,1.7,,,,4.3,(vau),,,0.6,,77,(vau),3.2,(vau),11.8,(vau),1.3,,
16/11/2019 09:00,,,0,(vau),,,0.9,,,,0,(vau),,,0.4,,60,(vau),0,(vau),10.8,(vau),1.7,,
17/11/2019 09:00,,,3,(vau),,,0.4,,,,0,(vau),,,0.1,,68,(vau),2.5,(vau),11.4,(vau),0.8,,
18/11/2019 09:00,,,2.7,(vau),,,0.5,,,,0,(vau),,,0.3,,83,(vau),3.6,(vau),14.1,(vau),1.4,,
19/11/2019 09:00,,,0.1,(vau),,,0.3,,,,0.1,(vau),,,0.2,,76,(vau),0,(vau),10.5,(vau),1,,
20/11/2019 09:00,,,12.4,(vau),,,0.3,,,,6.8,(vau),,,0,,76,(vau),6.6,(vau),12.6,(vau),0.6,,
21/11/2019 09:00,,,8.9,(vau),,,0.4,,,,5.2,(vau),,,0,,83,(vau),2.6,(vau),14,(vau),0.8,,
22/11/2019 09:00,,,7.2,(vau),,,1.7,,,,4.8,(vau),,,0.1,,92,(vau),10,(vau),13.5,(vau),0.5,,
23/11/2019 09:00,,,15.9,(vau),,,1.8,,,,10.9,(vau),,,0.7,,80,(vau),4,(vau),15.9,(vau),2.8,,
24/11/2019 09:00,,,3.1,(vau),,,0.5,,,,0.2,(vau),,,0.2,,81,(vau),0.3,(vau),11.6,(vau),0.7,,
25/11/2019 09:00,,,2.1,(vau),,,1.6,,,,5.3,(vau),,,0.3,,85,(vau),1.2,(vau),15.2,(vau),0.7,,
26/11/2019 09:00,,,2.3,(vau),,,1.6,,,,3.5,(vau),,,0.2,,91,(vau),2.6,(vau),17.1,(vau),0.7,,
27/11/2019 09:00,,,4.9,(vau),,,1.4,,,,8.9,(vau),,,0.9,,91,(vau),1.3,(vau),16.2,(vau),1.1,,
28/11/2019 09:00,,,3.2,(vau),,,1.6,,,,2.2,(vau),,,0.3,,87,(vau),0.3,(vau),13.7,(vau),0.4,,
29/11/2019 09:00,,,12.3,(vau),,,1.2,,,,6,(vau),,,0.2,,93,(vau),0.1,(vau),14,(vau),0.4,,
30/11/2019 09:00,,,8.9,(vau),,,1.6,,,,18.5,(vau),,,0.1,,89,(vau),0.1,(vau),14.2,(vau),0.3,,
01/12/2019 09:00,,,3.8,(vau),,,1.4,,,,19.3,(vau),,,0.2,,87,(vau),0.6,(vau),14.7,(vau),0.6,,
02/12/2019 09:00,,,2.6,(vau),,,1.2,,,,1.2,(vau),,,0.3,,75,(vau),1.1,(vau),13.5,(vau),1.7,,
03/12/2019 09:00,,,2.7,(vau),,,0.5,,,,0.1,(vau),,,0.3,,72,(vau),0.7,(vau),12.6,(vau),1.7,,
04/12/2019 09:00,,,3.7,(vau),,,0.5,,,,0.1,(vau),,,0.3,,71,(vau),0.4,(vau),12.4,(vau),0.6,,
05/12/2019 09:00,,,3.7,(vau),,,0.4,,,,0.2,(vau),,,0,,75,(vau),0,(vau),10.5,(vau),0.5,,
06/12/2019 09:00,,,6.1,(vau),,,0.3,,,,0.2,(vau),,,0.2,,68,(vau),0,(vau),13.4,(vau),0.9,,
07/12/2019 09:00,,,4.5,(vau),,,0.1,,,,0.1,(vau),,,0.1,,66,(vau),0,(vau),13.7,(vau),0.9,,
08/12/2019 09:00,,,4,(vau),,,0,,,,0.4,(vau),,,0,,75,(vau),0,(vau),12.5,(vau),0.5,,
09/12/2019 09:00,,,4.3,(vau),,,0,,,,1,(vau),,,0,,86,(vau),0,(vau),16.1,(vau),0.5,,
10/12/2019 09:00,,,2.9,(vau),,,0.1,,,,0.2,(vau),,,0.1,,86,(vau),0.3,(vau),11.6,(vau),0.6,,
11/12/2019 09:00,,,3.3,(vau),,,0.4,,,,1.5,(vau),,,0.1,,66,(vau),0,(vau),12.5,(vau),0.5,,
12/12/2019 09:00,,,4.1,(vau),,,0.9,,,,1.4,(vau),,,0.5,,70,(vau),0,(vau),11.7,(vau),1,,
13/12/2019 09:00,,,6.7,(vau),,,2,,,,1.7,(vau),,,1.2,,81,(vau),1.4,(vau),15,(vau),2,,
14/12/2019 09:00,,,5.2,(vau),,,0.8,,,,0.1,(vau),,,0.5,,84,(vau),0.3,(vau),14.5,(vau),0.7,,
15/12/2019 09:00,,,1.1,(vau),,,2.4,,,,3.5,(vau),,,0.3,,90,(vau),0.4,(vau),13.1,(vau),0.3,,
16/12/2019 09:00,,,0.5,(vau),,,0.2,,,,23.1,(vau),,,0.1,,93,(vau),24.8,(vau),14.6,(vau),1.1,,
17/12/2019 09:00,,,0.2,(vau),,,1,,,,11.1,(vau),,,0.1,,93,(vau),18.9,(vau),10.8,(vau),0.7,,
18/12/2019 09:00,,,0.2,(vau),,,1.5,,,,0.9,(vau),,,0.2,,80,(vau),0.7,(vau),11.9,(vau),0.6,,
19/12/2019 09:00,,,0.6,(vau),,,4.6,,,,25,(vau),,,0.8,,94,(vau),32.7,(vau),16.5,(vau),2.5,,
20/12/2019 09:00,,,0.9,(vau),,,1.8,,,,38.2,(vau),,,0.5,,91,(vau),15.8,(vau),17.7,(vau),4.7,,
21/12/2019 09:00,,,1.1,(vau),,,2,,,,14.9,(vau),,,0.6,,91,(vau),4.7,(vau),17.8,(vau),4.3,,
22/12/2019 09:00,,,3,(vau),,,2.9,,,,14.4,(vau),,,1.8,,93,(vau),1,(vau),14.8,(vau),1.6,,
23/12/2019 09:00,,,3.7,(vau),,,0.6,,,,1.3,(vau),,,0.6,,89,(vau),0.1,(vau),13.8,(vau),0.5,,
24/12/2019 09:00,,,4,(vau),,,0.6,,,,2.2,(vau),,,0,,87,(vau),0.2,(vau),12.1,(vau),0.6,,
25/12/2019 09:00,,,2.3,(vau),,,0.2,,,,0.1,(vau),,,0.2,,53,(vau),0,(vau),17.4,(vau),1.3,,
26/12/2019 09:00,,,1.9,(vau),,,0.8,,,,0.4,(vau),,,0,,77,(vau),0.1,(vau),14.5,(vau),0.5,,
27/12/2019 09:00,,,1.7,(vau),,,0.2,,,,0.2,(vau),,,0.1,,71,(vau),0,(vau),15.3,(vau),0.7,,
28/12/2019 09:00,,,1.5,(vau),,,0.3,,,,0.1,(vau),,,0.1,,73,(vau),0.1,(vau),13.5,(vau),0.8,,
29/12/2019 09:00,,,1.5,(vau),,,0.1,,,,0.1,(vau),,,0,,78,(vau),0.2,(vau),13.2,(vau),1.1,,
30/12/2019 09:00,,,1.5,(vau),,,0.1,,,,0.2,(vau),,,0,,80,(vau),0.1,(vau),11.4,(vau),1.2,,
31/12/2019 09:00,,,1.3,(vau),,,0.1,,,,0.3,(vau),,,0,,81,(vau),0.3,(vau),10.3,(vau),0.6,,
01/01/2020 09:00,,,1.2,(vau),,,0.1,,,,0.2,(vau),,,0,,82,(vau),0.2,(vau),10.4,(vau),0.7,,
02/01/2020 09:00,,,1,(vau),,,0.1,,,,0.2,(vau),,,0,,87,(vau),0.3,(vau),11,(vau),0.6,,
03/01/2020 09:00,,,1.2,(vau),,,0.3,,,,0,(vau),,,0.1,,83,(vau),0,(vau),13.3,(vau),0.3,,
04/01/2020 09:00,,,1.5,(vau),,,0.1,,,,0.2,(vau),,,0,,76,(vau),0.1,(vau),12.3,(vau),0.5,,
05/01/2020 09:00,,,1.1,(vau),,,0.4,,,,0,(vau),,,0.2,,76,(vau),0.2,(vau),10.8,(vau),0.9,,
06/01/2020 09:00,,,0.8,(vau),,,0.3,,,,0.1,(vau),,,0.1,,81,(vau),0.1,(vau),9.9,(vau),0.7,,
07/01/2020 09:00,,,0.7,(vau),,,0.1,,,,0,(vau),,,0.1,,82,(vau),0.3,(vau),9.6,(vau),0.7,,
08/01/2020 09:00,,,0.6,(vau),,,0.1,,,,0,(vau),,,0.1,,73,(vau),0.3,(vau),9.7,(vau),0.6,,
09/01/2020 09:00,,,0.9,(vau),,,0.2,,,,0,(vau),,,0,,72,(vau),0,(vau),10.9,(vau),0.2,,
10/01/2020 09:00,,,0.8,(vau),,,0.6,,,,0.2,(vau),,,0.2,,75,(vau),0,(vau),13.7,(vau),0.7,,
11/01/2020 09:00,,,0.6,(vau),,,0.4,,,,0.1,(vau),,,0.1,,58,(vau),0,(vau),11.6,(vau),0.6,,
12/01/2020 09:00,,,0.4,(vau),,,0.1,,,,0.1,(vau),,,0,,70,(vau),0,(vau),9.1,(vau),0.7,,
13/01/2020 09:00,,,0.4,(vau),,,0.1,,,,0.1,(vau),,,0.1,,70,(vau),0,(vau),9.3,(vau),0.2,,
14/01/2020 09:00,,,0.6,(vau),,,1.8,,,,0.1,(vau),,,0.2,,77,(vau),0.9,(vau),11,(vau),0.3,,
15/01/2020 09:00,,,0.7,(vau),,,3.1,,,,13.2,(vau),,,0.3,,85,(vau),0.1,(vau),14.7,(vau),1.1,,
16/01/2020 09:00,,,0.8,(vau),,,2.8,,,,1.1,(vau),,,0.1,,89,(vau),1.5,(vau),15.1,(vau),0.7,,
17/01/2020 09:00,,,0.7,(vau),,,2,,,,4,(vau),,,0.5,,85,(vau),1.3,(vau),14.7,(vau),0.6,,
18/01/2020 09:00,,,0.5,(vau),,,0.4,,,,4.7,(vau),,,0.1,,91,(vau),1.8,(vau),13.6,(vau),0.3,,
19/01/2020 09:00,,,0.6,(vau),,,1.7,,,,1.9,(vau),,,0.1,,86,(vau),3.9,(vau),14.5,(vau),1.3,,
20/01/2020 09:00,,,0.4,(vau),,,0.8,,,,0,(vau),,,0,,44,(vau),0,(vau),11.8,(vau),2.3,,
21/01/2020 09:00,,,0.3,(vau),,,0.8,,,,0.1,(vau),,,0.2,,49,(vau),0,(vau),9.7,(vau),2.8,,
22/01/2020 09:00,,,0.3,(vau),,,0.9,,,,0,(vau),,,0.7,,59,(vau),0,(vau),11.5,(vau),1,,
23/01/2020 09:00,,,0.4,(vau),,,0.7,,,,0,(vau),,,0.4,,84,(vau),3.4,(vau),9,(vau),0.5,,
24/01/2020 09:00,,,0.3,(vau),,,0.3,,,,0.3,(vau),,,0.1,,87,(vau),2.7,(vau),11,(vau),0.8,,
25/01/2020 09:00,,,0.4,(vau),,,0.4,,,,0.1,(vau),,,0.1,,96,(vau),11.9,(vau),9.7,(vau),0.6,,
26/01/2020 09:00,,,0.4,(vau),,,0.4,,,,0,(vau),,,0,,87,(vau),0.2,(vau),9.7,(vau),0.6,,
27/01/2020 09:00,,,0.4,(vau),,,2.2,,,,4.9,(vau),,,0.2,,89,(vau),0.2,(vau),10.8,(vau),0.4,,
28/01/2020 09:00,,,0.4,(vau),,,1.2,,,,6.3,(vau),,,0.5,,85,(vau),0.1,(vau),13.5,(vau),0.4,,
29/01/2020 09:00,,,0.3,(vau),,,1.7,,,,8.8,(vau),,,0.1,,,,,,,,,,
30/01/2020 09:00,,,0.1,(vau),,,2.5,,,,0.6,(vau),,,0.1,,,,,,,,,,
31/01/2020 09:00,,,0.2,(vau),,,1.5,,,,2.7,(vau),,,0.1,,,,,,,,,,
01/02/2020 09:00,,,0.2,(vau),,,1.9,,,,5.5,(vau),,,0.1,,,,,,,,,,
02/02/2020 09:00,,,0.1,(vau),,,1.3,,,,0.5,(vau),,,0.1,,,,,,,,,,
03/02/2020 09:00,,,0.2,(vau),,,0.6,,,,0.2,(vau),,,0.1,,,,,,,,,,
04/02/2020 09:00,,,0.2,(vau),,,0.5,,,,0.2,(vau),,,0.1,,,,,,,,,,
05/02/2020 09:00,,,0.2,(vau),,,0.3,,,,0.1,(vau),,,0.1,,,,,,,,,,
06/02/2020 09:00,,,0.4,(vau),,,0.6,,,,0.1,(vau),,,0.4,,,,,,,,,,
07/02/2020 09:00,,,0.6,(vau),,,0.4,,,,0,(vau),,,0.1,,,,,,,,,,
08/02/2020 09:00,,,1,(vau),,,1.1,,,,1.5,(vau),,,0.2,,,,,,,,,,
09/02/2020 09:00,,,0.7,(vau),,,0.5,,,,0,(vau),,,0.3,,,,,,,,,,
10/02/2020 09:00,,,1.3,(vau),,,0.9,,,,0,(vau),,,0.2,,,,,,,,,,
11/02/2020 09:00,,,1.2,(vau),,,0.4,,,,0,(vau),,,0.3,,,,,,,,,,
12/02/2020 09:00,,,1.8,(vau),,,0.2,,,,0.1,(vau),,,0.1,,,,,,,,,,
13/02/2020 09:00,,,1.9,(vau),,,0.6,,,,0.1,(vau),,,0.3,,,,,,,,,,
14/02/2020 09:00,,,1.7,(vau),,,0.6,,,,0.1,(vau),,,0.2,,,,,,,,,,
15/02/2020 09:00,,,1.6,(vau),,,0.3,,,,0,(vau),,,0.2,,,,,,,,,,
16/02/2020 09:00,,,1.8,(vau),,,1.8,,,,0,(vau),,,0.2,,,,,,,,,,
17/02/2020 09:00,,,1.1,(vau),,,2.2,,,,2.8,(vau),,,0.4,,,,,,,,,,
18/02/2020 09:00,,,0.2,(vau),,,1.1,,,,0.1,(vau),,,0.5,,,,,,,,,,
19/02/2020 09:00,,,0.1,(vau),,,0.9,,,,0,(vau),,,0.4,,,,,,,,,,
20/02/2020 09:00,,,0,(vau),,,0.2,,,,0.1,(vau),,,0.2,,,,,,,,,,
21/02/2020 09:00,,,0.1,(vau),,,0.4,,,,0.2,(vau),,,0.2,,,,,,,,,,
22/02/2020 09:00,,,0,(vau),,,0.4,,,,0.1,(vau),,,0.2,,,,,,,,,,
23/02/2020 09:00,,,0,(vau),,,0.3,,,,0.1,(vau),,,0.2,,,,,,,,,,
24/02/2020 09:00,,,0,(vau),,,0.2,,,,0.1,(vau),,,0.1,,,,,,,,,,
25/02/2020 09:00,,,0,(vau),,,0.6,,,,0.1,(vau),,,0.4,,,,,,,,,,
26/02/2020 09:00,,,0,(vau),,,0.6,,,,0,(vau),,,0.4,,,,,,,,,,
27/02/2020 09:00,,,0,(vau),,,0.7,,,,0,(vau),,,0.4,,66,(vau),0,(vau),13.1,(vau),0.5,,
28/02/2020 09:00,,,0,(vau),,,0.6,,,,0.1,(vau),,,0.5,,63,(vau),0,(vau),14.3,(vau),0.3,,
29/02/2020 09:00,,,0,(vau),,,1.6,,,,4.7,(vau),,,0.4,,65,(vau),0,(vau),15.6,(vau),0.4,,
01/03/2020 09:00,,,0,(vau),,,1.6,,,,3.3,(vau),,,0.7,,91,(vau),1.8,(vau),14.4,(vau),1,,
02/03/2020 09:00,,,4.2,(vau),,,2.8,,,,37.7,(vau),,,1.2,,83,(vau),0.5,(vau),16.7,(vau),2,,
03/03/2020 09:00,,,5.2,(vau),,,2,,,,3.2,(vau),,,0.9,,77,(vau),0.1,(vau),12.5,(vau),0.3,,
